source	target
The gym changed its opening hours again, what a pain.	Спортзал знову змінив графік роботи — суцільний головний біль.
If you crash the project, at least tell me so I can brace for impact.	Якщо зірвеш проєкт, скажи мені, щоб я міг підготуватися.
That goal was pure luck, I didn't mean it.	Цей гол був чистою удачею; я цього не мав на увазі.
Can you rush that report? The boss is tearing his hair.	Чи можеш поспішити із тим звітом? Бос ламає собі голову.
I lost my passport somewhere between the subway and the airport.	Я загубив паспорт десь між метро та аеропортом.
These sneakers are slick, but they cost a fortune.	Ці кросівки круті, але коштують ціле багатство.
I could binge-watch this entire series this weekend.	Я міг би заліпитися на весь серіал цілий вікенд.
I just found out the gym class was canceled again.	Я щойно дізнався, що заняття у залі знову скасовано.
The bus is running late, and I hate waiting around.	Автобус запізнюється, і я ненавиджу чекати без діла.
These sneakers online are $20 cheaper, so I'm grabbing them.	Онлайн ці кросівки дешевші на 20 доларів, тож беру їх.
If you keep blaming me, we're done.	Якщо ти ще мене звинувачуватимеш, нам кінець.
That new movie looks awesome, let's go watch it.	Цей новий фільм виглядає круто, давай підемо його подивитися.
I can't believe this queue at the airport is this long.	Не можу повірити, що ця черга в аеропорту така довга.
This weekend I'm finally taking my bike out for a long ride.	Ці вихідні я нарешті виїду на довгу поїздку на велосипеді.
Could you send me the report by noon, please?	Будь ласка, надішни мені звіт до полудня.
This game last night was insane, you should've seen the comeback.	Учорашня гра була неймовірна, тобі варто було побачити той камбек.
I think this pizza is cursed, every bite makes my stomach gurgle.	Мабуть, ця піца проклята — кожен шматок бурчить у мене в шлунку.
This quarterly report is a nightmare to finish.	Цей квартальний звіт - справжній кошмар, його закінчити складно.
The train got canceled and I'm stuck at the station.	Поїзд скасували, і я застряг на вокзалі.
Can you knock off 20%? I have a tight budget.	Чи можеш зробити знижку 20%? У мене обмежений бюджет.
I miss you already, can't wait to see you again.	Я вже сумую за тобою, не можу дочекатися, коли побачимося знову.
This app keeps crashing every time I try to upload a photo.	Цей додаток постійно крашиться кожен раз, коли я намагаюся завантажити фото.
That meeting dragged on forever, and I barely caught my train.	Ця нарада тягнулася вічністю, а я ледь встиг на потяг.
Spill the tea already, I crave drama.	Розкажи вже, що сталося, мені так хочеться драми.
Grab your coat, it's freezing outside.	Хапай пальто, надворі дуже холодно.
I just nailed that presentation!	Я щойно провів ту презентацію на відмінно.
Could you pull the car up a bit closer?	Можеш під'їхати трохи ближче?
That new Netflix show has me hooked, I binge-watched three episodes last night.	Цей новий серіал на Netflix затягує мене; учора ввечері переглянув три серії підряд.
If you want to borrow my car, just fill up the tank first.	Якщо хочеш позичити мою машину, спершу заправ бак бензином.
Would you mind turning down the music? It's almost midnight.	Чи не міг би ти зменшити гучність? Майже опівніч.
I totally messed up my presentation, and my boss looked unimpressed.	Я повністю зіпсував презентацію, і мій начальник виглядав не враженим.
The new gym down the street has a ridiculous initiation fee.	Новий спортзал на розі вулиці має смішну вступну плату.
I missed my train by seconds and now I'm stuck on the platform.	Я в останню секунду пропустив поїзд, і тепер застряг на платформі.
The boss totally roasted my pitch in front of everyone.	Шеф повністю розніс мою презентацію перед усією командою.
Could you stop nitpicking and just help me with this?	Хочеш знову придиратися? Просто допоможи з цим.
Is this sale real or is it a trap?	Ця знижка справжня чи це замануха?
That concert last night was insane, the crowd went wild!	Учорашній концерт був шалений — публіка зірвалася з місць і кричала від радості.
Damn, this new indie game is unreal!	Бляха, ця нова інді-гра неймовірна!
I messed up an online order, and now the delivery is delayed.	Я накосячив із онлайн-замовленням, і тепер доставка затримується.
Do you know a quick way to the airport, or should we just take the train?	Знаєш швидку дорогу до аеропорту, чи краще їхати потягом?
Could we talk later? I'm not in the mood right now.	Можемо поговорити пізніше? Зараз не в настрої.
I tried cooking spaghetti and it turned into a culinary disaster.	Я спробував зварити спагеті — вийшла кулінарна катастрофа.
That glitch on the app is pissing me off.	Цей гліч у додатку мене бісить.
I just bought a quirky souvenir from the street vendor near the river.	Я щойно купив дивакуватий сувенір у вуличного продавця біля річки.
Do you want me to pick up some snacks for the road?	Хочеш, щоб я взяв перекуси на дорогу?
The trainer said the new workout is brutal but totally worth it.	Тренер сказав, що новий тренувальний режим жорсткий, але вартий того.
If you mess this up, I’m deleting you from my life.	Якщо ти зіпсуєш це, я припиню з тобою стосунки.
I messed up the spreadsheet again, can you double-check the numbers?	Я знову накосячив з електронною таблицею, можеш ще раз перевірити цифри?
The kettle's whistling again, I think dinner is ready.	Чайник знову свистить — думаю, вечеря готова.
That airport security line is brutal, and I'm running late for my flight.	Та черга на контроль в аеропорту справді жорстка, і я запізнююсь на свій рейс.
I found a killer sale on sneakers, should I buy two pairs?	Я знайшов круту розпродаж на кросівки, чи купувати дві пари?
That indie movie drops on Friday, want to catch it after work?	У п'ятницю виходить той інді-фільм, хочеш піти подивитися після роботи?
That new rollercoaster sounds terrifying!	Цей новий атракціон на американських гірках звучить страхітливо!
Can you help me pick a gift for my sister?	Можеш допомогти мені вибрати подарунок для моєї сестри?
I spilled coffee all over my shirt—great start to the day.	Я розлила каву по сорочці — чудовий початок дня.
Would you like to join us for a late-night pizza run?	Хочеш піти з нами на нічну піцу?
My laptop is acting up again; I can't focus.	Мій ноутбук знову лагає — не можу зосередитися.
Just scored front-row seats for the concert—this night is gonna be epic!	Щойно дістав квитки в перші ряди на концерт — ця ніч буде епічна!
Are you sure the power is off? My laptop is still buzzing.	Ти впевнений, що світло вимклено? Мій ноутбук усе ще шумить.
Why is the faucet leaking again? We need a plumber.	Чому кран знову тече? Нам потрібен сантехнік.
I love trying new boba tea flavors when I travel.	Я люблю пробувати нові смаки боба-чаю, коли подорожую.
Could you send me the report later tonight? I'm tied up until 9.	Чи можеш надіслати мені звіт пізніше сьогодні ввечері? Я зайнятий до дев'ятої вечора.
That deadline is killing me; I can't pull another all-nighter.	Цей дедлайн мене добиває — не можу знову працювати всю ніч.
Don't forget to grab a SIM card before you go.	Не забудь взяти SIM-карту перед поїздкою.
I just beat that boss on my favorite game, time for snacks.	Я щойно переміг того боса у своїй улюбленій грі — пора перекусити.
My doctor said I should cut sugar, but cookies are calling me.	Лікар сказав, що треба зменшити цукор, але печиво мене кличе.
I found a quirky gadget online, and it's selling out fast.	Я знайшов дивний гаджет онлайн, і його швидко розкуповують.
This report is due by Friday, and I’m freaking out.	Цей звіт потрібно здати до п'ятниці, і я панічно хвилююся.
Did you see my phone charger? I can't find it anywhere.	Де мій зарядний пристрій? Я його де тільки не шукав.
If the train is late again, we’ll miss the concert.	Якщо потяг знову запізниться, ми пропустимо концерт.
I think this jacket makes me look fat.	Я думаю, ця куртка робить мене товстішим.
My phone battery is dead, can you call me back later?	Мій телефон розрядився, передзвониш пізніше?
I missed the bus again, and now I'm sprinting to the station.	Я знову пропустив автобус, і тепер мчу на станцію.
This jacket is trash, take it back, please.	Цей піджак — повний відстій, поверніть його, будь ласка.
Are you sure you saved the document?	Ти впевнений, що зберіг документ?
I burned the toast again; breakfast is chaotic.	Я знову спалив тост — сніданок вийшов справжнім хаосом.
What the heck is this feature and why does it keep crashing?	Що це за фіча, і чому вона постійно крашиться?
Damn, I spilled coffee on my shirt right before the meeting.	Чорт, я розлив каву на сорочку прямо перед зустріччю.
Is it safe to walk here at night, or should I take a taxi?	Чи безпечно ходити тут вночі, чи краще взяти таксі?
We need to push the launch to next week; the client's not ready.	Нам потрібно перенести запуск на наступний тиждень — клієнт ще не готовий.
That recipe is supposed to be simple, but I burned the pasta.	Цей рецепт має бути простим, але паста все одно згоріла.
I finally booked a flight, and I'm freaking out about the layovers.	Я нарешті забронював квиток на рейс, і панікую через пересадки.
That playlist is fire, turn it up!	Цей плейліст — просто вогонь, зроби гучніше!
Did you really think the train would arrive on time?	Справді думав, що поїзд прибуде вчасно?
I'm totally over this gym membership; it's draining my wallet.	Я повністю втомився від цього абонемента в зал; він висмоктує гроші з мого гаманця.
The new video game is trash, but I can't stop playing.	Нова відеогра — повна фігня, але я не можу відірватися від неї.
Can you believe this app keeps crashing every time I try to send a message?	Уяви, ця програма кожного разу вилітає, коли я намагаюся надіслати повідомлення.
That game was insane, we pulled off a stunning comeback.	Той матч був неймовірним — ми зробили вражаючий камбек.
Tonight I might binge-watch that new series.	Сьогодні ввечері можу влаштувати марафон з тим новим серіалом.
Don't be so awkward, just ask for directions.	Не будь таким незграбним, просто запитай дорогу.
I left my wallet at home, can you cover me this time?	Я залишив гаманець вдома — цього разу можеш заплатити ти?
The train leaves in 15 minutes, hurry up or we'll miss it.	Поїзд відправляється через 15 хвилин — поторопись, або ми його пропустимо.
That concert was legendary, I'm still buzzing from it.	Цей концерт був легендарним, я до сих пір на кайфі від нього.
This app keeps crashing, and I'm about to throw my phone.	Цей додаток постійно вилітає, і я вже ледь не кидаю телефон.
Why do the train announcements sound like they're from a soap opera?	Чому оголошення у потязі звучать так, ніби з мильної опери?
Save some fries for me, you ravenous monster.	Залиши мені трохи картоплі фрі, ти ненаситний звір.
I finally learned how to parallel park, and I'm feeling pretty smug about it after all that practice in the rain.	Я нарешті навчився паркуватися паралельно, і зараз пишаюсь собою після такої кількості тренувань під дощем.
Damn, this flight is delayed again.	Чорт забирай, цей рейс знову затримується.
Hike canceled.	Похід скасовано.
I'm starving, let's grab tacos on the way home.	Я вмираю з голоду, давай заїдемо за тако по дорозі додому.
This playlist finally grew on me, it's kinda addictive.	Цей плейлист нарешті зайшов мені, тепер він просто затягує.
Could you lend me a hand with this project later?	Можеш потім допомогти мені з цим проєктом?
I swear the GPS sent me in circles for an hour.	Клянуся, GPS завів мене по колу цілу годину.
These sneakers fit like a dream.	Ці кросівки сидять як влиті.
The boss just dropped a last-minute deadline on us.	Бос щойно поставив нам дедлайн на останню хвилину.
I burned the toast again.	Я знову спалив тост.
That indie film surprised me in the best way.	Цей інді-фільм мене просто вразив.
My boss is always breathing down my neck.	Мій начальник постійно сидить мені на шиї.
Did you actually bake those cookies or did you buy them from the store?	Ти справді спекла ті печива чи купила їх у магазині?
The gym playlist slapped today and I crushed my personal best.	Сьогоднішній плейліст у спортзалі був крутий, і я побив свій особистий рекорд.
The subway was a nightmare this morning; I nearly lost my bag.	Сьогодні вранці метро було справжнім кошмаром; ледь не втратив свою сумку.
I finally fixed the glitch in the app, took forever.	Нарешті виправив глюк у додатку — це тривало вічність.
Ugh, I left my headphones at the gym again.	Фу, я знову залишив навушники в залі.
Can you push back the meeting by an hour? I’m stuck in traffic.	Можеш перенести зустріч на годину? Я застряг у пробці.
This train's Wi‑Fi is actually fast; it's a miracle during travel.	У цьому потязі Wi‑Fi насправді швидкий — справжнє диво під час подорожей.
Do you want to join me for a late-night snack run?	Хочеш піти зі мною на пізній перекус?
That indie game soundtrack is pure fire.	Саундтрек тієї інді-гри — просто кайф.
That pitch was fire, you crushed it in front of the whole team.	Та презентація була просто вогонь, ти справив враження на всю команду.
No clue how I'm supposed to fix this bug in the app.	Не маю поняття, як взагалі виправити цей баг у додатку.
Grab a cup of tea and calm down, mate.	Хапай чашку чаю й заспокойся, друже.
The stadium was loud as hell, and I could barely hear my friend shouting my name.	Стадіон був до чорта гучний, і я ледь чув, як мій друг кричав моє ім'я.
I misread the recipe and added salt instead of sugar, oops.	Я неправильно прочитав рецепт і додав солі замість цукру, ой.
I just snagged a temp gig at a downtown cafe.	Щойно схопив тимчасову роботу в кав’ярні в центрі міста.
Why do people assume I want to talk about politics at the gym?	Чому всі думають, що я хочу говорити про політику в спортзалі?
The new phone drops photos like crazy, but the battery dies in no time.	Новий телефон знімає фотки як божевільний, але батарея сідає за лічені хвилини.
Let's try not to burn out this weekend—book a quiet cabin by the lake.	Давай не перегоримо ці вихідні — забронюй тихий будиночок біля озера!
The game is on, and the crowd is going wild.	Матч почався, а вболівальники зриваються з місць від азарту.
That deadline is killing me, I barely slept last night.	Цей дедлайн мене вбиває, я майже не спав цієї ночі.
I spilled coffee on my shirt and now I look ridiculous.	Я розлив каву на сорочку, і тепер виглядаю як повний придурок.
Do you think this is the right bus to take to the airport?	Ти думаєш, що це той автобус, який довезе нас до аеропорту?
I found a cheaper phone online, should I cancel this order?	Я знайшов дешевший телефон онлайн, чи варто скасувати це замовлення?
Feeling exhausted after the gym, but I love the burn.	Втомився після спортзалу, але люблю це відчуття пекла в м'язах.
No way, that's insane.	Ні фіга собі, це шалено.
I can't believe the price on this backpack.	Я не можу повірити ціні цього рюкзака.
Big win tonight, the team crushed it!	Велика перемога сьогодні ввечері — команда розгромила суперників!
Hey, can you grab my coffee on the way out?	Гей, можеш взяти мою каву, коли вийдеш?
I spilled coffee all over my laptop, ugh.	Я пролив каву на свій ноутбук, блін.
Hey, quick question: did you grab tickets for the concert tonight?	Ей, швиденьке питання: ти взяв квитки на сьогоднішній концерт?
I just crushed that workout; my legs hate me right now.	Я щойно круто відпрацював тренування; ноги зараз мене ненавидять.
This new app keeps crashing; I can't get anything done.	Цей новий додаток постійно крашиться; я нічого не можу зробити.
Take a break and breathe; you're not a robot.	Відпочни на хвилинку і просто вдихни повітря — ти не робот.
The bus is late again; I am not built for this.	Автобус знову запізнюється; мені такі затримки не під силу.
The printer ate my report again, this is ridiculous.	Принтер знову з'їв мій звіт — це повний абсурд.
I swear, this place is a nightmare, but I love it here.	Клянуся, це місце — справжній кошмар, але тут мені дуже подобається.
Hey, could you drive me to the old town market instead of the mall?	Ей, можеш підвезти мене до ринку в старому місті, а не до торгового центру?
My laptop is acting up again; the fan won't stop. Should I just replace it?	Мій ноутбук знову глючить; вентилятор не перестає шуміти. Чи варто його просто замінити?
The coach yelled at us, but we still won the game.	Тренер на нас накричав, але ми все одно виграли матч.
The boss wants the report by Friday, or there will be hell to pay.	Шеф хоче звіт до п'ятниці, інакше буде гаплик.
I spilled coffee all over my laptop, and the screen won't turn on.	Я розлив каву на свій ноутбук, і екран не вмикається.
Can you recommend a good ramen place near the station?	Можете порадити хороший рамен-ресторан поблизу вокзалу?
I just bought these sneakers, hope they don't fall apart.	Я щойно купив ці кросівки, сподіваюся, вони не розваляться.
He ghosted me after our date, and I'm kinda pissed.	Він зник після нашого побачення, і мене це трохи роздратувало.
This playlist slaps.	Цей плейліст качає.
I thought the deadline was next Friday, but the client moved it up to tomorrow.	Я думав, дедлайн був наступної п'ятниці, але клієнт переніс його на завтра.
What’s your go-to trick for packing light on a weekend trip?	Який твій трюк, щоб зібрати мінімум речей на поїздку на вихідні?
I’m not sure I can forgive him after what happened.	Після того, що сталося, я не знаю, чи зможу його пробачити.
These dumplings are way too spicy for me.	Ці вареники занадто гострі для мене.
I just booked a trip to Tokyo—finally treating myself.	Щойно забронював подорож до Токіо — нарешті дозволив собі справжній кайф.
The deadline is brutal, but we gotta push through.	Дедлайн жорсткий, але потрібно триматися і доводити роботу до кінця.
I burnt the toast again, breakfast is a disaster.	Я знову спалив тост — сніданок повний кошмар.
What do you think about moving in together?	Як думаєш, переїхати жити разом?
I hate it when apps beg for permissions.	Ненавиджу, коли додатки випрошують дозволи.
The deadline snuck up on me, and I barely finished the report.	Дедлайн підкрадався непомітно, і я ледве дописав звіт.
Ugh, I burnt my toast again.	Ох, знову підгорів мій тост.
The train was delayed by thirty minutes because of a broken signal.	Поїзд затримався на тридцять хвилин через несправний сигнал.
I crushed my PB at the gym today.	Сьогодні в спортзалі я побив свій особистий рекорд.
I tried to make sushi at home and totally botched the rice.	Я спробував зробити суші вдома і повністю зіпсував рис.
That new video game trailer looked amazing!	Новий трейлер цієї відеогри виглядав просто приголомшливо!
How much longer is this train ride?	Скільки ще їхати потягом?
I messed up the presentation, and the boss isn't happy.	Я зіпсував презентацію, і бос не в захваті.
I burnt the toast again; I'm useless in the kitchen.	Я знову спалив тости — такий я кухонний нуль.
Ugh, my back hurts after that run.	Фу, у мене болить спина після тієї пробіжки.
Just landed in Lisbon and my luggage decided to stay behind.	Щойно приземлився в Лісабоні, а мій багаж вирішив залишитися в аеропорту.
Did you see that crazy goal at the match last night?!	Ти бачив той шалений гол у матчі учора ввечері?!
I just spilled coffee on my keyboard; the keys are sticky now.	Я щойно розлив каву на клавіатуру — клавіші зараз липкі.
Stop scrolling and listen for a sec, I've got a new playlist you need to try.	Перестань пролистувати стрічку і послухай хвилинку — у мене є новий плейлист, який варто спробувати.
If you think this is bad, wait until you see the price at checkout.	Якщо думаєш, що це погано, зачекай, поки побачиш ціну на касі.
This is lit!	Це кайф!
Headed home after a long shift.	Повертаюся додому після довгої зміни.
Did you grab tickets for the game?	Ти взяв квитки на матч?
I can't stand this heat.	Не можу терпіти таку спеку.
Remind me to pick up the groceries on the way home.	Нагадай мені купити продукти по дорозі додому.
Dude, that soundtrack is fire!	Чувак, той саундтрек — огонь!
I can't believe the Wi-Fi in this cafe is actually fast.	Не можу повірити: вай-фай у цьому кафе дійсно швидкий.
Please bring me the receipt, I need to claim this warranty.	Будь ласка, принеси чек — мені потрібно скористатися гарантією.
The train got delayed again; I’m gonna miss my connection.	Поїзд знову затримався — я пропущу свою пересадку.
What kind of tea do you want? Green or with mint?	Який чай хочеш: зелений чи з м'ятою?
That workout kicked my ass, but I still loved it.	Це тренування мене добило, але все одно сподобалося.
Could you send the revised draft by EOD?	Чи не могли б ви надіслати оновлений черновик до кінця робочого дня?
The taxi driver ripped me off, I want a refund.	Таксист мене надурив, хочу повернення коштів.
Is there a cheaper flight to Kyoto next month?	Чи є дешевший рейс до Кіото наступного місяця?
I spilled coffee on my laptop and it's rebooting on its own.	Я щойно пролив каву на мій ноутбук, і він сам перезавантажується.
That deadline is chasing me down, I can't catch a break.	Цей дедлайн наздоганяє мене, ніяк не можу зловити хвилину перепочинку.
Do you want me to drop you off at the station or should I just drive by?	Хочеш, щоб висадив тебе біля вокзалу, чи краще просто промчати повз?
This jacket looks better on you than it does on the mannequin.	Ця куртка на тобі виглядає крутіше, ніж на манекені.
I'm in a great mood for the game tonight, even though my legs hate me.	Я в ударному настрої перед матчем сьогодні ввечері, хоч ноги мене вже ненавидять.
The app keeps crashing whenever I try to upload a photo.	Додаток крашиться, коли завантажую фото.
Damn, I forgot my umbrella in the café.	Чорт, я забув парасолю в кав'ярні.
The deadline moved to Friday, ugh.	Дедлайн перенесли на п’ятницю, блін.
This jacket is so expensive, is there a discount?	Цей піджак такий дорогий, є знижка?
Could you fix the Wi‑Fi on my laptop? The connection keeps dropping.	Чи можеш виправити Wi‑Fi на моєму ноутбуку? З'єднання постійно обривається.
I just crushed my first 5k run, feeling on top of the world!	Я щойно здолав свій перший 5-кілометровий забіг — відчуваю себе на вершині світу!
The new deadline is brutal, but we can pull this off if we split the tasks.	Новий дедлайн жорсткий, але ми зможемо це зробити, якщо розділимо завдання.
Honestly, your plant died again; you forgot to water it for a month.	Чесно кажучи, твоя рослина знову померла — ти забував її поливати цілий місяць.
This taxi ride is wild; the driver just sang along to the radio the whole trip.	Ця поїздка на таксі — дика: водій цілу дорогу підспівував радіо.
I found a better deal online, but the seller won't answer my messages.	Я знайшов кращу пропозицію онлайн, але продавець не відповідає на мої повідомлення.
I finally nailed a snowboard trick today!	Сьогодні нарешті вдалося зробити трюк на сноуборді!
Hey, what's the plan for tonight?	Ей, який план на сьогодні ввечері?
That deadline is brutal, we gotta hustle.	Цей дедлайн жорсткий, треба попахати.
That gym playlist hits hard!	Цей плейліст качає в залі!
Are we there yet?	Ми вже там?
I can't believe how fast time flies during holidays.	Не можу повірити, як швидко летить час під час свят.
Spilling coffee on my shirt before the interview was a nightmare.	Розлити каву на сорочці перед співбесідою — справжній кошмар.
Our boss suddenly dropped a deadline, and the team barely reacted.	Наш шеф раптово поставив дедлайн, і команда майже не зреагувала.
Hey, are we still on for a night out, or did you bail?	Чуєш, ми ще збираємося гуляти сьогодні ввечері, чи ти злиняв?
I tried to return these sneakers online, but the site kept crashing.	Я намагався повернути ці кросівки онлайн, але сайт постійно зависав.
Cooking ramen at midnight is my guilty pleasure when the week sucks.	Готувати рамен опівночі — це моя слабкість, коли тиждень видався важким.
Did you catch the last bus? I'm stuck at the station.	Ти встиг на останній автобус? Я застряг на станції.
I messed up the report again; can you cover for me?	Я знову накосячив із звітом; можеш прикрити мене?
She's into hiking, but I prefer quiet weekends.	Вона любить походи, а я віддаю перевагу тихим вихідним.
My phone keeps freezing every time I open the gallery.	Мій телефон зависає кожного разу, коли відкриваю галерею.
Are you coming to the concert tomorrow or not?	Ти йдеш на концерт завтра чи ні?
Just grabbed a huge slice of pizza and it hit different after the workout.	Щойно взяв великий шматок піци, і він смакує по-іншому після тренування.
That deadline is brutal, but we can pull it off if we team up.	Цей дедлайн жорсткий, але ми впораємося, якщо об'єднаємося.
I spilled coffee on my shirt during the video call, ugh.	Під час відеодзвінка пролив каву на сорочку — блін, як же це дратує.
I have a flat tire on my bike, it ruined my ride today.	У мене прокол шини на велосипеді — ця поїздка сьогодні зіпсувалася.
Should we try that new hiking trail this weekend? It could be epic.	Чи спробуємо той новий пішохідний маршрут цими вихідними? Має бути епічно.
That gym playlist is fire!	Плейлист у залі — просто вогонь!
Are you sure you want to bet on that risky move?	Ти впевнений, що хочеш ставити на той ризиковий хід?
I messed up the Sunday brunch because I slept through the alarm.	Я зіпсував недільний бранч, бо проспав будильник.
Why does my printer insist on eating every third page?	Чому мій принтер так любить з'їдати кожну третю сторінку?
Let's crash on the couch and binge that new show.	Давай завалимося на диван і подивимось той новий серіал запоєм.
Damn, I left my keys in the car again.	Бляха, я знову залишив ключі в машині.
Could you grab the last bottle of soy sauce from the fridge?	Можеш взяти останню пляшку соєвого соусу з холодильника?
I can't believe how fast this bus is moving today.	Не можу повірити, як швидко їздить сьогодні цей автобус.
I'm trying to fix my bike, but the gears keep slipping.	Я намагаюся полагодити велосипед, але передачі постійно зриваються.
That new indie band's show was unreal, totally lit.	Концерт тієї нової інді-групи був неймовірним, просто кайф.
I forgot my password again and the IT guy is laughing at me.	Я знову забув пароль, а айтішник сміється з мене.
The train is delayed again; I might miss my dinner with friends.	Поїзд знову затримується; я можу пропустити вечерю з друзями.
That movie trailer looked epic; I can't wait to see it.	Трейлер того фільму виглядає епічно — не можу дочекатися, щоб його подивитися.
Can you grab an extra bottle of water from the store on the way home?	Можеш взяти ще одну пляшку води з магазину по дорозі додому?
I tried to fix the bike myself, but I probably made it worse.	Я спробував сам відремонтувати велосипед, але, мабуть, зробив його ще гірше.
We gotta finish this project today, or we're screwed.	Нам потрібно закінчити цей проєкт сьогодні, інакше нам капець.
I just found a stray cat in the backyard and it's adorable.	Я щойно знайшов безпритульну кішку у задньому дворі, і вона така мила.
The train was delayed again, and I missed my connection.	Потяг знову затримався, і я пропустив пересадку.
I love scoping out thrift stores for weird outfits.	Я обожнюю шаритися по секонд-хендax у пошуках дивних нарядів.
Do you wanna grab a bite after the gym or nah?	Хочеш перекусити після тренування, чи ні?
The quarterly report is due by Friday, and the numbers look way off.	Звіт за квартал потрібно здати до п'ятниці, а цифри виглядають взагалі неправильно.
Stop scrolling and talk to me for a minute, please.	Припини гортати стрічку і на хвилину поговори зі мною, будь ласка.
Is there a bus that goes to the old town, or should we just Uber?	Чи є автобус до старого міста, чи краще викликати Uber?
These sneakers are dope, but they're almost double my budget.	Ці кросівки — кайфові, але коштують майже вдвічі більше за мій бюджет.
I pulled a muscle while lifting; this workout routine is brutal.	Я потягнув м'яз під час тренування; ця тренувальна програма жорстка.
I can't believe I pulled that off at work today.	Не можу повірити, як мені вдалося це зробити на роботі сьогодні.
Wanna crash at my place after the game?	Хочеш переночувати у мене після гри?
That new sushi joint is fire, you gotta try it.	Цей новий суші-бар — просто вогонь, треба його спробувати.
Did you actually read the terms or did you just skim?	Ти насправді читав умови, чи просто пробіг очима?
Stop pretending you're fine and tell me what's really going on.	Перестань робити вигляд, що тобі добре, і скажи, що насправді відбувається.
I can't believe you ate the leftovers without asking.	Не можу повірити, що ти з'їв залишки без дозволу.
Could you review this report before the sprint ends?	Чи можеш переглянути цей звіт до кінця спринту?
These sneakers are trash, they squeak with every step.	Ці кросівки — повна лажа, вони скриплять із кожним кроком.
That spicy ramen has me sweating bullets.	Після цього гострого рамену в мене ллється піт, я ледве дихаю.
Drop everything, I just found tickets to the concert.	Кидай усе, я щойно знайшов квитки на концерт.
Damn, this treadmill is killing me, I can't keep up!	Чорт, ця бігова доріжка мене вбиває — не можу наздогнати темп!
Keep talking like that and see what happens.	Так говори так далі — подивимося, що з цього вийде.
Are we there yet? The flight was delayed again and I'm starving.	Чи ми вже дісталися? Рейс знову затримався, а я помираю з голоду.
These jackets cost a fortune; there has to be something cheaper.	Ці куртки коштують неймовірно багато; має бути щось дешевше.
This Wi-Fi is so flaky, it keeps dropping during my video call.	Цей вай-фай такий нестабільний, що постійно обриває з'єднання під час мого відеодзвінка.
What a nightmare, this subway delay is ruining my day.	Який кошмар, ця затримка метро псує мій день.
I pushed a hotfix last night, hope it doesn't crash everything.	Вчора вночі випустив гарячу правку; сподіваюся, вона не зламає все.
These pancakes turned out like cardboard, what a letdown.	Ці млинці вийшли як картон — який же провал.
I hate waiting at the clinic; this line is endless.	Ненавиджу чекати у поліклініці; ця черга без кінця.
Nice pass, buddy! You really nailed that shot.	Класний пас, друже! Ти реально забив цей удар.
I've got a flat tire on the highway, can you grab the spare?	На трасі у мене прокололося колесо — принеси запасне.
Honestly, I forgot where I parked my bike.	Чесно кажучи, я забув, де залишив свій велосипед.
Hey, this movie is trash, can we skip the credits?	Слухай, цей фільм — повна лажа, давай пропустимо титри.
I finally beat the boss level after three tries.	Я нарешті переміг боса після трьох спроб.
Could you drop by the store and pick up some milk on your way home?	Заїдь до магазину по дорозі додому і купи молока.
Nice weather today.	Сьогодні гарна погода.
I can't stand this bus, it never arrives on time.	Я не можу терпіти цей автобус — він ніколи не приїжджає вчасно.
How do I get to the old cathedral from here?	Як дістатися з цього місця до старого собору?
These headphones keep crackling, is it a defect?	Ці навушники постійно тріщать — це дефект?
At the gym, I finally hit my personal best and felt like I could conquer anything today.	У спортзалі я нарешті побив свій особистий рекорд і відчув, що сьогодні можу здолати будь-що.
Damn, I can't believe this gym closes so early.	Бляха, не можу повірити, що цей спортзал так рано закривається.
Did you see that insane goal last night? Unreal!	Ти бачив той шалено крутий гол минулої ночі? Нереально!
I'm not paying these prices, let's walk to the better market.	Я не заплачу за такі ціни, давай підемо пішки до кращого ринку.
Stop doomscrolling and take a break, you deserve it.	Перестань безупинно гортати стрічку новин і зроби перерву — ти цього заслуговуєш.
Could you grab me a veggie burger on your way back?	Чи можеш заскочити й взяти мені овочевий бургер по дорозі назад?
I need to bail on this boring meeting, it's killing my vibe.	Мені потрібно вислизнути з цієї нудної наради, це вбиває мій настрій.
Did you actually try that recipe I texted you, or is my kitchen a disaster area?	Ти справді спробував той рецепт, який я тобі надіслав, чи моя кухня вже у хаосі?
