source	target
Замовив піцу через додаток, але доводиться чекати майже годину.	Objednal som si pizzu cez appku, ale musím čakať takmer hodinu.
З сьогоднішнього дня починаю тренуватися серйозно, але ноги ще болять після попереднього тренування.	Od dnešného dňa začínam trénovať naplno, ale nohy ma ešte bolia z predchádzajúceho tréningu.
Хей, чого ти так довго розмовляєш по телефону в кухні?	Hej, prečo tak dlho rozprávaš po telefóne v kuchyni?
У мене сьогодні на роботі повна жесть, директор знову вимагає неможливе.	Dnes v práci mám úplný chaos, šéf zase vyžaduje nemožné.
Ми з друзями забронювали подорож на наступні вихідні.	My s kamarátmi sme si rezervovali výlet na nasledujúci víkend.
Учора в магазині випадково взяв не той сир; ще й заплатив більше.	Včera v obchode som náhodou zobral nesprávny syr a ešte som zaň zaplatil viac.
Фільм, який ми бачили у кінотеатрі, був просто неймовірний.	Film, ktorý sme videli v kine, bol naozaj úžasný.
Працюю над новим проектом і знову зіштовхнувся з бюрократією в офісі.	Pracujem na novom projekte a znovu som narazil na byrokraciu v kancelárii.
Слухай, мені треба поговорити з тобою серйозно.	Počúvaj, musím sa s tebou vážne porozprávať.
Хочу поїхати на вихідні на море, але не знаю, чи вийде.	Chcem cez víkend ísť k moru, ale neviem, či to vyjde.
Замовив онлайн взуття, але розмір не підійшов.	Objednal som si online topánky, ale veľkosť mi nesedela.
Я люблю кататися на велосипеді по вихідних.	Rád jazdím na bicykli cez víkendy.
Хтось зламав Wi‑Fi у під'їзді, і тепер інтернет глючить.	Niekto zlomil Wi‑Fi v paneláku a teraz internet blbne.
Я запізнився на поїзд, бо зупинка була завалена.	Meškal som na vlak, lebo stanica bola preplnená.
Замовив таксі, але водій загубив маршрут і їдемо годину.	Objednal som si taxík, ale vodič zablúdil a jazdíme už hodinu.
Цього вечора чекаю тебе вдома, а ти десь зник.	Dnes večer ťa čakám doma, a ty si sa niekde stratil.
Скуштував новий бургер у барі — смак просто бомба!	Skúsil som nový burger v bare — chuť bola proste bomba!
Треба до обіду закінчити звіт по проекту.	Treba do obeda dokončiť správu o projekte.
Я заблукав у центрі міста і запізнююся на зустріч.	Zablúdil som v centre mesta a meškám na stretnutie.
Сьогодні куплю собі нові кросівки зі знижкою.	Dnes si kúpim nové tenisky so zľavou.
Ми нарешті записалися до лікаря, тепер чекаємо на прийом.	Už sme sa konečne objednali k lekárovi, teraz čakáme na termín.
Цього вечора йде концерт, хочеться потанцювати.	Dnes večer ide koncert, mám chuť zatancovať.
Я так втомився після тренування, давай зробимо паузу.	Som tak vyčerpaný po tréningu, poďme si dať pauzu.
Купив новий телефон, але камера знімає як з минулого століття.	Kúpil som nový telefón, ale kamera natáča ako z minulého storočia.
Ти серйозно? Я не вірю, що ти забув пароль від вай‑фай.	Si vážne? Neverím, že si zabudol heslo na Wi-Fi.
Ходімо в кіно сьогодні ввечері, буде новий блокбастер.	Poďme dnes večer do kina, je tam nový blockbuster.
Замовив суші через застосунок, але кур'єр заблукав і прийшов пізно.	Objednal som sushi cez aplikáciu, ale kuriér zablúdil a prišiel neskoro.
Погода сьогодні геть зіпсована, дощ ллє як із відра.	Dnes je počasie úplne na nič, leje ako z vedra.
Хочу з'їсти щось ситне, але в холодильнику пусто.	Chcem si dať niečo výdatné, ale v chladničke nič nie je.
Не можу знайти аеропорт, гублюся в місті.	Nemôžem nájsť letisko, strácam sa v meste.
Мій телефон знову швидко розряджається, треба міняти акумулятор.	Môj telefón sa znova rýchlo vybíja, treba vymeniť batériu.
Ти мене трохи дратуєш, але люблю тебе.	Trochu ma dokážeš naštvať, ale milujem ťa.
Чесно кажучи, цей підрядник лажає — терміни тягнуться, а результат слабенький.	Úprimne povedané, tento dodávateľ to nezvláda — termíny sa ťahajú a výsledok je slabý.
Забув паспорт у таксі, тепер не можу виїхати.	Zabudol som pas v taxíku a teraz nemôžem odísť.
Пішов за продукти в магазин, розрахувався карткою — термінал завис.	Šiel som do obchodu pre potraviny, zaplatil kartou — terminál zamrzol.
Нарешті записався в зал, але після першої вправи вже втомився.	Konečne som sa pridal na tréning v posilňovni, ale po prvej sérii som už unavený.
Ми з коханою сваримося, але потім заспокоюємося й плануємо спільне майбутнє.	My s priateľkou sa hádame, ale potom sa upokojíme a plánujeme spoločnú budúcnosť.
У мене на роботі просто безглуздя: зранку підписав договір, а сьогодні треба все переробляти.	V práci je to proste nezmysel: ráno som podpísal zmluvu, a dnes treba všetko prepracovať.
Їду на вихідні за місто з другом, плануємо зупинитися біля озера.	Idem cez víkend za mesto s kamarátom, plánujeme sa zastaviť pri jazere.
Пішов купувати продукти, але в магазині немає моєї улюбленої пасти.	Šiel som nakúpiť potraviny, ale v obchode nemajú moju obľúbenú cestovinu.
Мій ноутбук зависає, і це дратує.	Môj notebook sa zasekáva, a to ma štve.
Після тренування з футболу відчуваю, що ноги мене не слухають.	Po tréningu s futbalom cítim, že nohy ma neposlúchajú.
Погода зараз просто жахлива, ніколи не бачив такого снігу.	Počasie je teraz hrozné, ešte som nevidel taký sneh.
Хлопче, не тупи, зроби щось з цією помилкою в коді.	Chlape, neblbni, sprav niečo s týmto problémom v kóde.
Коли прибудеш на вокзал, дай знати.	Keď dorazíš na železničnú stanicu, daj vedieť.
Я купив новий телефон за знижкою, це просто кайф.	Kúpil som nový telefón so zľavou, to je pecka.
Хто б міг подумати, що цей фільм закінчиться так рано?	Kto by si pomyslel, že tento film skončí tak skoro?
Працюю до ночі над звітами, бо начальник вперто просить ще одну правку.	Pracujem do noci nad správami, lebo šéf neprestáva žiadať ešte jednu úpravu.
Купив на базарі огірки, але вони виявились водянистими.	Na trhu som kúpil uhorky, ale boli vodnaté.
Я зробив класне селфі після сходу сонця на горі.	Urobil som skvelé selfie po východe slnka na vrchole hory.
Мені здається, ти мене не слухаєш останнім часом.	Mám pocit, že ma poslednú dobu nepočúvaš.
Замовив піцу через додаток, але кур'єр переплутав адресу.	Objednal som pizzu cez aplikáciu, ale kuriér si pomýlil adresu.
Сьогодні на зібранні шеф роздав купу завдань, а я сказав, що дедлайни нереальні.	Dnes na stretnutí šéf rozdal kopu úloh a ja som povedal, že termíny sú nereálne.
Планую подорож наступного тижня: зібрав речі, але раптом згадав, що забув паспорт.	Plánujem cestu budúci týždeň: zbalil som veci, ale zrazu som si uvedomil, že som zabudol pas.
Мій ноутбук завис, треба перезавантажити, але забув пароль.	Môj notebook zamrzol, treba reštartovať, ale zabudol som heslo.
Скуштував новий борщ із домашнім хлібом — вийшло дуже смачно.	Vyskúšal som nový boršč s domácim chlebom — dopadol veľmi chutne.
Після роботи пішов у спортзал — втома взяла верх.	Po práci som išiel do posilňovne — únava zvíťazila.
Працюю над звітом до кінця дня, але голова розколюється від втоми.	Pracujem na správe až do konca dňa, ale hlava mi ide prasknúť od únavy.
Чи можеш подивитися на це завдання пізніше? Зараз не в настрої.	Môžeš sa na túto úlohu pozrieť neskôr? Teraz na to nemám náladu.
Я виснажений після тренування: серце калатає, але радію прогресу.	Som vyčerpaný po tréningu: srdce mi búši, ale teším sa z pokroku.
Купив нові кросівки онлайн, надіюся, що вони зручні.	Kúpil som nové tenisky online, dúfam, že budú pohodlné.
У вільний час займаюся фотографією в парку, мені подобається гра світла.	Vo voľnom čase sa venujem fotografovaniu v parku, páči sa mi hra svetla.
Сьогодні на роботі знову пропав інтернет, і ніхто не знає, що робити.	Dnes v práci zase vypadol internet a nikto nevie, čo robiť.
Я розучую нову пісню на гітарі, але пальці болять після репетицій.	Učím sa novú skladbu na gitare, ale prsty ma po cvičení bolia.
Якщо поїдемо до Києва, обов'язково зайдемо в кав'ярню на Подолі.	Keď pôjdeme do Kyjeva, určite zastavíme v kaviarni na Podole.
Хочу взяти нову куртку, але ціни кусаються.	Chcem si kúpiť novú bundu, ale ceny ma poriadne šokujú.
Чи пам'ятаєш, де ми залишили ключі від офісу?	Vieš si spomenúť, kde sme nechali kľúče od kancelárie?
Завтра маю доповідь, а мікрофон шипить так, ніби з мене йде пара.	Zajtra mám referát a mikrofón šumí tak, akoby zo mňa išla para.
Підключив вай-фай у поїзді, але інтернет повільний як черепаха.	Pripojil som wifi vo vlaku, ale internet je pomalý ako korytnačka.
Купив недорогу футболку, але тканина рве по швах.	Kúpil som lacné tričko, ale látka sa trhá na švách.
Я люблю бігати вранці, але коліна скриплять.	Rád behám ráno, ale kolená škrípu.
Це новий телефон, але камера мого старого телефону краще.	To je nový telefón, ale kamera môjho starého telefónu je lepšia.
Як пройшов твій день на роботі?	Ako ti prešiel deň v práci?
Я злий, бо начальник знову забув про нашу зустріч.	Som naštvaný, lebo šéf zasa zabudol na naše stretnutie.
Ми прибули в аеропорт і загубили паспорт.	Prišli sme na letisko a stratili sme pas.
Під час покупок я купив новий телефон зі знижкою.	Počas ná kupov som si kúpil nový telefón so zľavou.
Чи можеш підказати, як дістатися до вокзалу?	Vieš mi poradiť, ako sa dostať na vlakovú stanicu?
Скільки коштує яблуко за кілограм у цьому магазині?	Koľko stojí jablko za kilogram v tomto obchode?
Вчора я нарешті сам відремонтував ноутбук.	Včera som si konečne sám opravil notebook.
На роботі зараз складно через нову систему оцінювання.	V práci je teraz ťažko kvôli novému systému hodnotenia.
Хочу записатися до спортзалу на наступному тижні.	Chcem sa zapísať do posilňovne na budúci týždeň.
Завтра помчу на ринок за свіжими овочами, бо вдома ні хліба, ні моркви.	Zajtra pôjdem na trh po čerstvú zeleninu, lebo doma nemám ani chlieb, ani mrkvu.
Хочеш піти з нами в кіно сьогодні ввечері, чи залишишся вдома?	Chceš ísť s nami do kina dnes večer, alebo zostaneš doma?
Не можу повірити, що він пробіг марафон за півгодини, це нереально.	Neviem uveriť, že zabehol maratón za pol hodiny, to je nemožné.
На нараді сьогодні обговорювали новий проект і роздали завдання.	Na porade dnes riešili nový projekt a rozdelili úlohy.
Вчора оновив телефон до останньої прошивки, тепер усе повільніше працює.	Včera som aktualizoval telefón na najnovší firmvér, a teraz všetko beží pomalšie.
Вчора забув сонцезахисні окуляри на вокзалі, тепер шукаю їх по всьому місту.	Včera som zabudol slnečné okuliare na stanici, teraz ich hľadám po celom meste.
Клієнт навалив на мене купу вимог з дедлайном на сьогодні.	Klient mi nahodil kopu požiadaviek s termínom na dnes.
Серйозно? Я думав, ти вже забув про нас.	Naozaj? Myslel som, že si nás už zabudol.
Замовив піцу, але забув вказати розмір.	Objednal som si pizzu, ale som zabudol uviesť veľkosť.
Телефон зависає після оновлення, це дратує.	Telefón zamrzne po aktualizácii, to ma štve.
Я запізнився на зустріч через затори на дорозі.	Zmeškal som stretnutie kvôli zápche na ceste.
Куди ти, чорт забирай, подів мої ключі?	Kam si, do riti, dal moje kľúče?
Це повна нісенітниця, але давай спробуємо.	To je úplný nezmysel, ale skúsme to.
Замовив піцу через Glovo, номер замовлення 98765.	Objednal som si pizzu cez Glovo, objednávka č. 98765.
Займаюсь новим хобі — малюванням на цифровому планшеті.	Venujem sa novému koníčku — kreslením na tablete.
Підрядник тягне дедлайн, а начальник нервує.	Dodávateľ ťahá termín a šéf je nervózny.
Я забув принести тобі каву з офісу.	Zabudol som ti priniesť kávu z kancelárie.
Замовив піцу на вечір, але кур'єр запізнився.	Objednal som si pizzu na večer, ale kuriér meškal.
Хочу записатися на заняття з боксу, але не знаю, чи вільні тренери.	Chcem sa prihlásiť na boxerské hodiny, ale neviem, či sú tréneri voľní.
Цей сайт мене постійно вискакує з капчами.	Táto stránka ma neustále vyhadzuje na captcha.
Чуваки, знову ця дурня з дедлайнами на роботі.	Chlapi, zas tá blbosť s termínmi v práci.
Замовив піцу онлайн, але кур'єр подзвонив, коли я був в кухні.	Objednal som pizzu online, ale kurier mi zavolal, keď som bol v kuchyni.
Хто хоче чай?	Kto chce čaj?
Мій ноутбук знову зависає під час відеодзвінка.	Môj notebook sa zaseká počas videohovoru.
Вчора спробував новий рецепт борщу: забув додати червону репу, але вийшло смачно.	Včera som vyskúšal nový recept na boršč: zabudol som pridať červenú repu, ale aj tak to bolo výborné.
Сьогодні на роботі трапилася прикра помилка, але ми швидко все виправили.	Dnes v práci sa stala nepríjemná chyba, ale rýchlo sme to opravili.
Я загубився в центрі міста і не можу знайти зупинку.	Stratil som sa v centre mesta a nemôžem nájsť zastávku.
Піду купити нове пальто, старе пальто вже зносилося до дір.	Idem si kúpiť nový kabát, ten starý je už úplne zničený a má diery.
Мій телефон знову зависає, оновлення ніяк не хоче встановлюватися.	Môj telefón sa znova zasekáva, aktualizácia sa nechce nainštalovať.
Вчора дивився драму і плакав, як дитина.	Včera som pozeral drámu a plakal ako dieťa.
Чи готовий ти вийти на зустріч із клієнтом о десятій?	Si pripravený vyjsť na stretnutie s klientom o desiatej?
Тільки що зламав колесо на велосипеді, але знаю, як його поміняти.	Práve som si zlomil koleso na bicykli, ale viem, ako ho vymeniť.
Після тренування відчуваю себе на тріумфі, як чемпіон.	Po tréningu sa cítim ako víťaz, ako šampión.
Ти знову забув зробити домашку?	Zase si zabudol urobiť domácu úlohu?
Цей додаток лагає на моєму телефоні, чому так повільно працює?	Táto aplikácia mi na telefóne zase seká, prečo to tak pomaly beží?
На нараді мене висміяли через помилки в моїй доповіді.	Na porade ma vysmiali kvôli chybám v mojej prezentácii.
Я нарешті випив кави без цукру, і відчуваю прилив сил.	Konečne som vypil kávu bez cukru a cítim sa nabitý energiou.
У магазині знижка на кросівки, але мого розміру уже немає в наявності.	V obchode je zľava na tenisky, ale moja veľkosť už nie je na sklade.
Я люблю читати книжки про пригоди та фантастику.	Milujem čítať knihy o dobrodružstvách a fantastike.
Чи бачив ти моє нове відео на YouTube? Воно вже набрало мільйон переглядів.	Videli ste moje nové video na YouTube? Už dosiahlo milión zhliadnutí.
Чувак, в офісі сьогодні такий бардак, що голова йде обертом.	Chlapík, dnes v kancelárii je taký neporiadok, že sa mi hlava točí.
Я люблю кататися на велосипеді після роботи, але зараз чекаю в метро вже півгодини.	Milujem jazdu na bicykli po práci, ale teraz už pol hodiny čakám na metro.
Замовив новий телефон онлайн, але кур'єр так і не приніс його.	Objednal som si nový telefón online, ale kuriér ho ešte nepriniesol.
Після тренування у мене сильно болить голова, але я все одно зроблю ще один сет.	Po tréningu ma poriadne bolí hlava, ale predsa dám ešte jednu sériu.
Якщо чесно, не знаю, чи ти серйозно ставишся до наших стосунків.	Ak to myslíš so vzťahom vážne, neviem, či to so mnou myslíš naozaj vážne.
Хлопці, ми знову зависли на тривалому зібранні без сенсу.	Chlapi, zas sme na dlhej porade bez zmyslu.
Заблукав я в центрі міста й хвилююся, що запізнюсь на тренування.	Zblúdil som sa v centre mesta a bojím sa, že zmeškám tréning.
Чи не здається тобі, що цей серіал уже занадто затягнутий?	Nezdá sa ti, že tento seriál už je príliš dlhý?
Купив новий велосипед; тепер кожна поїздка — як маленьке свято.	Kúpil som si nový bicykel; teraz je každá jazda ako malé sviatky.
Я на дієті й кожен хот-дог — це tragедія.	Som na diéte a každý hotdog je pre mňa tragédiou.
Ти серйозно? Я вже третій день сиджу над цією таблицею.	Si vážne? Už tretí deň sedím nad tou tabuľkou.
Забудь про зустріч — сьогодні пізно йду додому, давай перенесемо.	Zabudni na stretnutie — dnes idem domov neskoro, poďme to presunúť.
Якщо знизять ціну ще на 20%, куплю квитки.	Ak cenu znížia ešte o 20 %, kúpim si lístky.
Ця куртка коштує неймовірно дорого, але виглядає як шедевр.	Táto bunda stojí neuveriteľne veľa, ale vyzerá ako skutočné majstrovské dielo.
З'їв забагато чіпсів і тепер мучить печія.	Zjedol som priveľa čipsov a teraz ma páli v žalúdku.
Сьогодні на роботі все валиться з рук.	Dnes v práci mi všetko padá z rúk.
Збираю речі на подорож наступного тижня.	Zbieram veci na cestu na budúci týždeň.
У магазині знайшов класну куртку, але ціна кусюча.	V obchode som našiel super bundu, ale cena je šialená.
Не можу повірити, що знову забув ключі вдома.	Neviem uveriť, že som zase zabudol kľúče doma.
Я люблю готувати нові страви й експериментувати з рецептами.	Rád varím nové jedlá a skúšam recepty.
Цього тижня нарешті доводжу проект до кінця, але начальник знову завалює мене новими задачами.	Tento týždeň konečne dokončujem projekt, ale šéf ma zas znova zaťažuje novými úlohami.
Бабуся свариться через те, що я не прибрав кімнату, а я втомився і хочу просто відпочити.	Babička sa hnevá, že som neporiadal izbu, a ja som unavený a chcel by som si len odpočinúť.
Замовив квитки на потяг, але в касі кажуть, що місць уже немає.	Lístky na vlak som si rezervoval, ale v pokladni tvrdia, že miest na sedenie už nie sú.
Я нарешті розібрався з налаштуваннями Wi‑Fi на роутері, але тепер з'являється нова помилка.	Konečne som sa zorientoval v nastaveniach Wi‑Fi na routeri, ale teraz sa objavuje ďalšia chyba.
Зробив домашні вареники: вийшло смачно, але тісто трішки розвалюється.	Urobil som domáce pirohy, vyšli chutné, ale cesto sa trocha rozpadáva.
Зараз на роботі просто киплю від цієї нудної наради.	Teraz v robote som proste vytočený z tej nudnej porady.
Де мій багаж? Я не можу знайти свій чемодан після прибуття.	Kde je moja batožina? Nemôžem nájsť svoj kufor po príchode.
Купив новий телефон, але батарея тримає лише пів дня.	Kúpil som nový telefón, ale batéria vydrží len pol dňa.
Дай мені цей файл зараз же, будь ласка.	Daj mi tento súbor hneď teraz, prosím.
Вчора був такий класний матч — емоції зашкалюють!	Včera bol taký skvelý zápas – emócie mi lietali.
Чувак, цей проект нарешті ламає мозок, і я втомився від постійних помилок.	Chlapík, tento projekt mi zožiera mozog a som vyčerpaný z neustálych chýb.
Коли вдома, дратують дрібниці: знову промокла килимова доріжка після дощу.	Keď som doma, hnevajú ma drobnosti: zase mi premokla rohož na podlahe po daždi.
Планую на вихідні поїхати у Карпати, але квитки вже розкуплені.	Plánujem cez víkend vycestovať do Karpat, ale lístky už sú vypredané.
Я зайшов в продуктовий базар: купив свіжий хліб, сир і, звичайно, кілограм помідорів.	Zavítal som na potravinový trh: kúpil som čerstvý chlieb, syr a samozrejme kilogram paradajok.
Я зламав свої навушники, але це моя вина — треба купити нові.	Zničil som svoje slúchadlá, ale to je moja vina — musím kúpiť nové.
Я щойно зібрався на пробіжку, але нога болить.	Práve som sa chystal na beh, ale bolí ma noha.
Хочеш піти сьогодні ввечері в кіно?	Chceš ísť dnes večer do kina?
Зроби мені каву, будь ласка.	Urob mi kávu, prosím.
Я забронював квиток на потяг до Львова.	Zarezervoval som si lístok na vlak do Ľvova.
Нещодавно придбав гітарний підсилювач, і поки не можу налаштувати звук.	Nedávno som si kúpil gitarový zosilňovač a ešte neviem nastaviť zvuk.
Цей додаток на телефоні лагає, і я не можу знайти потрібну функцію.	Táto aplikácia na telefóne laguje a nemôžem nájsť potrebnú funkciu.
Коли їхав автобусом, телефон сів, і я сподівався на навігацію, але навігація збоїла.	Keď som cestoval autobusom, telefón mi vypol a ja som dúfal v navigáciu, ale navigácia zlyhala.
У магазині зараз розпродаж: купи один — другий безкош líвныний.	V obchode je teraz výpredaj: kúp jeden a druhý zadarmo.
Мені набридло, що ти вчора забув ключі, тепер ми запізнюємося на вечерю.	Mne to lezie na nervy, že si včera zabudol kľúče, teraz meškáme na večeru.
Нарешті закінчив тренування і відчуваю, що готовий підкорювати світ.	Konečne som dokončil tréning a cítim sa, že som pripravený dobyť svet.
Перший день на новій роботі був насправді хаотичний.	Prvý deň v novej práci bol naozaj chaotický.
Я випадково проспав і вийшов з дому без телефону.	Ja som zaspal náhodou a vybehol som z domu bez telefónu.
У магазині знайшов класну знижку на кросівки, але розмір не мій.	V obchode som našiel skvelú zľavu na tenisky, ale veľkosť nebola moja.
Я налаштовую новий телефон, але з'являються дивні баги.	Nastavujem nový telefón, ale objavujú sa zvláštne chyby.
Коли ти смієшся, моє серце стрибає від радості?	Keď sa smeješ, moje srdce poskočí od radosti?
Хто забув ключі від машини?	Kto zabudol kľúče od auta?
На вокзалі я зрозумів, що пропустив поїзд, і розсердився на себе.	Na stanici som zistil, že som zmešal vlak, a nahneval som sa na seba.
Пішов купити хліба, а в магазині знову забув карту.	Išiel som kúpiť chlieb, ale v obchode som znovu zabudol kartu.
Вчора на роботі мене похвалили за швидке рішення.	Včera ma v práci pochválili za rýchle riešenie.
Чесно кажучи, цей спосіб зарядки — просто bomba, спробуй.	Úprimne povedané, tento spôsob nabíjania je proste bomba, vyskúšaj.
Зранку посварився з водієм автобуса через зіпсований квиток.	Ráno som sa pohádal s vodičom autobusu kvôli zničenému lístku.
Чи бачила ти нового хлопця із залу? Він такий харизматичний!	Videla si toho nového chalana zo posilovne? Je taký charizmatický!
Це просто неймовірно — заблукав у центрі міста і ніяк не можу знайти дорогу.	To je proste neuveriteľné — zblúdil som sa v centre mesta a vôbec neviem nájsť cestu.
Мій телефон раптом зависає на кожній програмі.	Môj telefón náhle zasekáva na každej aplikácii.
Вчора я нарешті навчився готувати борщ.	Včera som sa konečne naučil variť boršč.
Вчора на роботі дедлайн зірвався, начальник лаявся, а я приніс звіт із запізненням.	Včera v práci sa termín posunul, šéf nadával, a ja som doniesol správu s meškaním.
Мама вдома зварила борщ, але забула додати сметану.	Mama uvarila boršč, ale zabudla pridať smotanu.
Хочу поїхати в Карпати наступного місяця, але маршрут ще не узгоджений.	Chcem ísť do Karpat budúci mesiac, ale trasa ešte nie je dohodnutá.
Який ноутбук краще підійде для графіки — аби не гальмував?	Ktorý notebook je najlepší na grafiku, aby sa nezasekával?
Зрештою ми з другом плануємо вечір настільних ігор, але зараз немає настрою.	Nakoniec s kamarátom plánujeme večer stolných hier, ale teraz nie je nálada.
Потрібен переклад документа до кінця дня, і я в паніці.	Potrebný je preklad dokumentu do konca dňa a ja som v panike.
Купи хліба та молока, поклади це в кошик.	Kúp chleba a mlieka, vlož to do košíka.
Я заблукав у центрі міста і зараз шукаю автобус.	Stratil som sa v centre mesta a teraz hľadám autobus.
Люблю готувати вечерю та дивитися футбол.	Rád varím večeru a pozerám futbal.
Сьогодні вночі з моїм ноутбуком сталося щось дивне: він сам перезавантажується.	Dnes v noci sa s mojím notebookom stalo niečo divné: sám sa reštartuje.
Сьогодні на роботі реально завал: дедлайни з усіх боків.	Dnes v práci to naozaj fičí — termíny zo všetkých strán.
Я випадково пролив каву на клавіатуру, тепер усе гуде.	Náhodou som vylial kávu na klávesnicu, teraz to celé škrípe.
Їхав у подорож до Карпат, але заблукав у лісі.	Vydal som sa na výlet do Karpát, ale zablúdil som v lese.
У супермаркеті зірвалася знижка на фрукти, купив купу бананів.	V supermarkete bola zľava na ovocie a kúpil som kopu banánov.
Ми посварились із другом через непорозуміння, треба поговорити.	Pohádali sme sa so kamarátom kvôli nedorozumeniu, treba si to vyjasniť.
Я зібрався піти прогулятися парком, хочеться свіжого повітря.	Chystám sa ísť na prechádzku po parku, chcem si dopriať čerstvý vzduch.
У нас на роботі знову висить дедлайн над головами.	U nás v práci nám opäť visí termín dokončenia nad hlavami.
Хтось забрав мої окуляри з робочого столу.	Niekto mi zobral okuliare z pracovného stola.
Після тренування відчуваю себе чудово; давайте зробимо селфі з тренером.	Po tréningu sa cítim skvele; poďme spraviť selfie s trénerom.
Я тестую новий додаток для замовлення їжі, він працює швидко.	Testujem novú aplikáciu na objednávanie jedla, funguje rýchlo.
Я забув ключі вдома, тож тепер запізнююсь на зустріч.	Zabudol som kľúče doma, takže teraz meškám na stretnutie.
Чесно кажучи, цей фільм — повна дурня.	Úprimne, tento film je úplná kravina.
Я пішов у супермаркет, але ціни на продукти зараз просто неймовірні.	Šiel som do supermarketu, ale ceny potravín sú teraz proste neuveriteľné.
Як пройти до метро з цієї вулиці?	Ako sa dostanem na metro z tejto ulice?
Я фанат баскетболу і зазвичай граю з друзями на вихідних.	Som fanúšik basketbalu a zvyčajne hrám s kamarátmi cez víkendy.
Чи можеш надіслати мені той файл?	Môžeš mi poslať ten súbor?
Я дуже злий на тебе за це.	Som na teba fakt nahnevaný za to.
Їдемо на вихідних на море.	Ideme cez víkend k moru.
Купив дві футболки за акцією.	Kúpil som dve tričká počas akcie.
У мене болить голова, зроби мені кави.	Mám bolesť hlavy, urob mi kávu.
Я зараз повністю завалений паперами на роботі і не бачу виходу.	Som teraz úplne zahltený papiermi v práci a nevidím východisko.
У супермаркеті взяв зайві речі, а касир сміється з мого вибору.	V supermarkete som vzal zbytočné veci a pokladníčka sa smeje môjmu výberu.
Якщо запізнимося на вокзал, пропустимо поїзд.	Ak sa zdržíme na stanici, zmeškáme vlak.
Під час візиту до лікаря я хвилююся за результати аналізів.	Počas návštevy u lekára sa bojím výsledkov analýz.
Не виходить підключитися до Wi‑Fi вдома — роутер блокує, а ноутбук каже 'немає мережі'.	Nejde sa pripojiť k Wi‑Fi doma — router blokuje a notebook hlási 'žiadna sieť'.
Та ну нафіг ці нескінченні зустрічі після роботи.	Načo tie nekonečné stretnutia po robote.
Хтось забув мені пароль від телефону, тепер не можу розблокуватися.	Niekto mi zabudol heslo k telefónu, teraz sa nemôžem odblokovať.
Збирався з друзями піти на матч, але злива зірвала план.	Chystal som sa s kamarátmi ísť na zápas, ale dážď to zrušil.
Нову сковороду купив: тепер готую як профі, але руки ще тремтять.	Novú panvicu som si kúpil: teraz varím ako profík, ale ruky sa mi ešte trasú.
Хочу поїхати в Карпати цього тижня, але прогноз погоди каже, що буде мокро.	Chcem ísť do Karpat tento týždeň, ale predpoveď počasia hovorí, že bude mokro.
На роботі дедлайни просто вбивають мене, але нарешті закінчив проект.	V práci termíny ma proste zabíjajú, ale konečne som dokončil projekt.
Я випадково забув ключі вдома, тож не можу вийти.	Náhodou som zabudol kľúče doma, takže nemôžem ísť von.
Завтра вирушаємо до Карпат, щоб подихати чистим повітрям.	Zajtra vyrážame do Karpát, aby sme si dopreli čerstvý vzduch.
Купив собі новий tracker для занять спортом — чекаю перших результатів.	Kúpil som si nový tracker na šport, čakám na prvé výsledky.
Хочу спробувати справжній український борщ у новій кав’ярні.	Chcem vyskúšať skutočný ukrajinský boršč v novej kaviarni.
На роботі справжній хаос, проект треба здати сьогодні.	V práci je poriadny chaos, projekt treba dnes odovzdať.
Я заблукав у центрі міста і не можу знайти аеропорт.	Zblúdil som sa v centre mesta a nemôžem nájsť letisko.
Замовив ноутбук онлайн, але досі не відправили.	Objednal som si notebook online, ale ešte mi ho neodoslali.
Вчора нормально потренувався і відчуваю себе енергійно.	Včera som poriadne potrénoval a cítim sa nabitý energiou.
Коли ти хворий, не їж чіпси.	Keď si chorý, nejedz čipsy.
На роботі сьогодні сваряться через дедлайни, а я просто п’ю каву й мрію про відпустку.	V práci dnes kvôli termínom sa hádajú a ja len popíjam kávu a snívam o dovolenke.
Я збираюся в подорож на вихідні та не можу знайти квитки.	Chystám sa na víkendovú cestu a nemôžem nájsť letenky.
Мобільний телефон перегрівається, і я не знаю, що з ним робити.	Môj telefón sa prehrieva a neviem, čo s tým robiť.
Вчора спробував новий рецепт пасти з гострим соусом, вийшло дуже пікантно.	Včera som vyskúšal nový recept na cestoviny so pikantnou omáčkou, bolo to naozaj veľmi pálivé.
У спортзалі я нарешті побив свій рекорд за кількістю повторень.	V posilňovni som si konečne zlepšil rekord v počte opakovaní.
Завтра здаю проект, але треба ще доробити графіки.	Zajtra odovzdávam projekt, ale ešte treba doladiť grafy.
Ця фігня з технікою знову зламалася.	Táto somarina s tou technikou sa zas rozbila.
У супермаркеті забув купити хліб, тепер доведеться повертатись?	V supermarkete som zabudol kúpiť chlieb, teraz sa budem musieť vrátiť?
Після тренування відчуваю себе як новий!	Po tréningu sa cítim ako nový!
Завтра випробую новий рецепт пасти — сподіваюся, вийде смачно.	Zajtra vyskúšam nový recept na cestoviny — dúfam, že to bude chutné.
Неймовірно втомився після тренування, але зараз відчуваю себе живим.	Neuveriteľne unavený po tréningu, ale teraz sa cítim nažive.
На роботі знову зламався принтер, і всі бігають із паперами.	V práci sa zas rozbil tlačiareň a všetci behajú s papiermi.
