source	target
Сел на маршрутку не туда и сейчас ищу дорогу обратно.	Naskočil som do maršrutky na zlom mieste a teraz hľadám cestu späť.
На распродаже купил куртку за 3000 рублей и понял, что переплатил.	Na výpredaji som kúpil bundu za 3000 rubľov a pochopil, že som preplatil.
Приготовил борщ по новому рецепту, вышел очень вкусный, но был кислый.	Pripravil som boršč podľa nového receptu, vyšiel veľmi chutný, ale bol kyslý.
Мой телефон засыпает рекламами, как отключить уведомления?	Môj telefón ma zaplavuje reklamami, ako vypnúť upozornenia?
Чёрт, забыл ключи дома.	Kurník, zabudol som kľúče doma.
Зачем тебе две одинаковые чехлы на телефон?	Na čo ti dve rovnaké obaly na telefón?
В работе сломалась мышь, надо купить новую.	V práci sa mi zlomila myš, treba kúpiť novú.
Я собирался на отпуск, но забронировал не тот отель.	Chystal som sa na dovolenku, ale som si rezervoval nesprávny hotel.
Не могу поверить, что ты сделал это!	Neviem uveriť, že si to spravil!
Сроки горят, проект нужно сдать завтра.	Termíny horia, projekt treba odovzdať zajtra.
В кухне нам отвалилась полка, надо чинить.	V kuchyni nám odpadla polica, treba ju opraviť.
Поезд опаздывает уже на третью остановку.	Vlak mešká už tretíkrát na tretiu zastávku.
Нашёл скидку на кроссовки, беру обе пары.	Našiel som zľavu na tenisky, zoberiem obe páry.
Глянул на экран — батарея почти села.	Pozrel som na obrazovku — batéria už takmer vybitá.
Мне нужно доехать до аэропорта к семи утра, но пробки ужасные.	Musím sa dostať na letisko o siedmej ráno, ale tam sú hrozné zápchy.
Классно, нашёл деньги между подушками!	Super, našiel som peniaze medzi vankúšmi!
Как думаешь, стоит ли покупать эту видеокарту?	Myslíš si, či stojí za kúpu túto grafickú kartu?
Я так устал, что хочу упасть спать здесь.	Som tak unavený, že by som si tu hneď ľahol a spal.
Не волнуйся, я разберусь как-нибудь.	Neboj sa, nejako to zvládnem.
Ну нафиг, зачем ты вообще это сделал?	Sakra, načo si to vôbec urobil?
Я сегодня на грани срыва, так нервничаю.	Dnes som na pokraji nervového kolapsu, som naozaj nervózny.
Как думаешь, это хорошая идея?	Myslíš, že je to dobrý nápad?
У меня аллергия на солнечный свет, хочу домой.	Mám alergiu na slnečné svetlo, chcem ísť domov.
Ура, мы выиграли матч! Это было круто.	Hurá, vyhrali sme zápas! Bolo to naozaj skvelé.
Блин, снова проспал на работу.	Blin, zas som zaspal do práce.
Как ты вообще мог это сделать?!	Ako si to vôbec mohol urobiť?!
Я купил новый смартфон, но ещё не понял, как им пользоваться.	Kúpil som si nový smartfón, ale ešte som nepochopil, ako s ním pracovať.
Не могу решить, что приготовить на ужин.	Neviem sa rozhodnúť, čo navariť na večeru.
Пошёл в спортзал и сделал личный рекорд.	Išiel som do posilňovne a prekonal som svoj osobný rekord.
Он похож на брата, как две капли воды.	Vyzerá na brata ako dve kvapky vody.
Мне насрать на мелочи, главное — результат.	Kašlem na detaily, dôležitý je výsledok.
На что тебе столько лайков, если уже есть время на себя?	Na čo ti toľko lajkov, keď už máš čas na seba?
Я купил билет на поезд до Берлина и хочу заехать в Прагу по дороге.	Kúpil som si vlakový lístok do Berlína a na ceste chcem zastaviť v Prahe.
Не верю своим глазам, когда вижу цену за этот десерт — бешеная.	Neverím vlastným očiam, keď vidím cenu za ten dezert — je šialená!
Снова проспал будильник и опаздываю на встречу.	Zase som zaspal budík a meškám na stretnutie.
Слушай, не мог бы ты помыть посуду? Я устал.	Počúvaj, nemohol by si umyť riad? Som unavený.
Мне надоело слушать твоё нытьё.	Už ma nebaví počúvať tvoje fňukanie.
Как ты мог сделать это снова?	Ako si to mohol urobiť zase?
Давай устроим мини-тур по музеям сегодня.	Poďme dnes na malý výlet po múzeách.
Сегодня так много дел на работе — как думаешь, успею всё?	Dnes je v práci toľko vecí — čo si o tom myslíš, stihnem to všetko?
Планирую на следующем выходном поехать к морю, посоветуешь, что взять с собой?	Plánujem na nasledujúci víkend vyraziť k moru, poradíš, čo si vziať so sebou?
Она сказала, что устала от моих шуток.	Ona povedala, že je unavená z mojich vtipov.
У меня сегодня тренировка по бегу, всё тело болит, но надо идти.	Dnes mám tréning na beh, celé telo ma bolí, ale musím ísť.
Купил хлеб и сыр, вышло дешево; пойду готовить сэндвичи.	Kúpil som chleba a syr, vyšlo to lacno; pôjdem robiť sendviče.
Да ладно, ты серьёзно?	To vážne? Si zo mňa robíš srandu?
Мне нужно срочно решить этот вопрос на работе.	Musím to v práci čo najskôr vyriešiť.
Они обещали скидку, но ничего не снизили.	Sľúbili zľavu, ale nič neznížili.
Купил новый телефон, охуенно работает.	Kúpil som nový telefón, funguje skvele.
Хочу бросить курить, но всё не удаётся.	Chcem prestať fajčiť, ale stále sa mi to nedarí.
Этот аэропорт такой запутанный, не могу найти выход к своему гейту.	Toto letisko je také zmätené, nemôžem nájsť cestu k svojmu gate-u.
На работе все спорят из-за мелочей, а дедлайны давят.	V práci sa všetci hádajú kvôli maličkostiam a termíny tlačia.
Суп получился густой как каша, но вкус отличный.	Polievka je hustá ako kaša, ale chuť je vynikajúca.
Этот ноутбук постоянно зависает во время презентаций, а управление не помогает.	Tento notebook sa neustále zasekáva počas prezentácií a ovládanie nepomáha.
Ура, выходной! Я наконец-то могу выспаться.	Hurá, voľný deň! Napokon si môžem dlhšie pospať.
Кто заказывал кофе за счёт конторы? Это же не частная лавочка.	Kto si objednal kávu na účet firmy? To nie je žiadna súkromná záležitosť.
Найс, ты опять забыл ключи дома и приходится вернуться.	Fajn, zase si zabudol kľúče doma a musíš sa vrátiť.
Реально надоела эта работа, хочу сменить обстановку.	Naozaj ma už otravuje táto práca, chcem zmenu prostredia.
Когда ты собираешься в путешествие на следующей неделе? Я готов к походу.	Kedy sa chystáš na cestu na budúci týždeň? Ja som pripravený na výlet.
Тебе не надоело спорить со мной каждый вечер? Дай мне отдохнуть.	U teba ťa už nebaví hádať sa so mnou každý večer? Daj mi konečne odpočinok.
Куда пропала моя любимая кружка и почему она исчезает в раковине?	Kde sa stratila môj obľúbený hrnček a prečo mizne v dreze?
Я сел в поезд и понял, что забыл билет дома.	Sadol som si do vlaku a uvedomil som si, že som zabudol lístok doma.
На распродаже нашёл отличный костюм за смешную цену и решил купить его, но примерочная занята.	Na výpredaji som našiel skvelý oblek za smiešnu cenu a rozhodol som sa ho kúpiť, no skúšobná šatňa je obsadená.
Этот телефон глючит: камера дребезжит, а приложения вылетают.	Tento telefón blbne: kamera sa trasie a aplikácie sa zatvárajú.
Мне не важно, что они скажут, я всё равно сделаю своё.	Nezáleží mi na tom, čo povedia, aj tak si pôjdem po svojom.
На работе сегодня полный бардак, начальник вечно докапывается до каждой мелочи.	V práci je dnes úplný chaos, šéf sa stále vrtá v každej drobnosti.
Завтра еду на концерт и не могу найти билеты.	Zajtra idem na koncert a neviem nájsť lístky.
Купил кучу вещей, а домой несу только половину.	Kúpil som kopu vecí, ale domov nosím iba polovicu.
Мой ноутбук снова зависает и каждый раз приходится перезагружать.	Môj notebook sa zasekáva a vždy musím ho reštartovať.
Ты снова меня подводишь, и мне больно.	Zase ma sklamávaš a bolí ma to.
Да ладно, забыл выключить газ и ушёл на работу.	No čo, zabudol som vypnúť plyn a odišiel som do práce.
На стойке регистрации спросили паспорт, и я совсем растерялся.	Pri odbavovaní sa ma opýtali na pas a ja som sa úplne stratil.
Мне так обидно, когда коллеги крадут идеи.	Je mi to naozaj ľúto, keď kolegovia kradnú nápady.
Заказал онлайн кроссовки, но размер мне не подошёл.	Objednal som si online tenisky, ale veľkosť mi nevyhovovala.
Как пройти к залу кинотеатра, чтобы не опоздать на фильм?	Ako sa dostať do kinosály, aby som prišiel na film načas?
Кофе в дорогу!	Káva na cestu!
Я опоздал на поезд и чуть не расплакался.	Zmešal som vlak a skoro som sa rozplakal.
На следующей неделе мне поручили новый проект.	Na budúci týždeň mi dali nový projekt.
Я случайно сломал очки и не вижу ничего вдаль.	Náhodou som zlomil okuliare a nevidím nič na diaľku.
Сегодняшняя вечеринка была огонь!	Dnešná párty bola pecka!
Не парься, всё ок.	Nerob si starosti, všetko je v pohode.
Я на грани: хочу кофе и отпуск.	Som na hrane, potrebujem kávu a dovolenku.
Где купить жетоны на автобус?	Kde kúpiť žetóny na autobus?
Мне лагает интернет, перезагрузи роутер.	Internet mi seká, restartuj router.
Хочу приготовить что-то на ужин, но мне лень мыть посуду.	Chcem navariť niečo na večeru, ale sa mi nechce umývať riad.
Куда ты столько кофе пьёшь? У тебя сегодня выдохся голос.	Na čo piješ toľko kávy? Dnes ti došiel hlas.
Не успел доехать до дома, телефон сел на 1%.	Nestihol som doraziť domov, telefón sa mi vybíjal na 1%.
Мне надоело тебя слушать — ты повторяешь одно и то же.	Už ma nebaví ťa počúvať — opakuješ stále to isté.
Глянь, как я крут на скейтборде в парке!	Pozri, aký som frajer na skateboarde v parku!
Мне так жарко, выключи кондиционер, пожалуйста.	Je mi tak horúco, prosím, vypni klimatizáciu.
Хочу кофе, но на работе кофе-брейк только через час.	Chcem kávu, ale v práci je pauza na kávu až za hodinu.
Когда же ты всё-таки ответишь на мои СМС?	Kedy konečne odpovieš na moje SMSky?
Супер фильм, давай ещё раз посмотрим.	Skvelý film, poďme sa naň ešte raz pozrieť.
Мне кажется, что он врёт.	Mám pocit, že klame.
Не могу поверить, что мы выиграли матч на последней секунде!	Neviem uveriť, že sme vyhrali zápas v poslednej sekunde!
На работе сегодня полный хаос: дедлайны наваливаются, а начальник снова требует отчёт уже к полудню.	V práci je dnes úplný chaos: termíny sa hromadia a šéf znova vyžaduje správu už do poludnia.
Я заблудился в метро — как мне найти выход на нужную платформу?	Stratil som sa v metre — ako nájdem výstup na tú správnu platformu?
Купил очки и понял, что продавец лгал насчёт скидки.	Kúpil som okuliare a zistil som, že predajca klamal o zľave.
Мне кажется, она меня игнорит, и это больно.	Zdá sa, že ma ignoruje a bolí ma to.
Не могу вспомнить пароль и у меня заканчивается терпение.	Neviem si spomenúť na heslo a už mi dochádza trpezlivosť.
Ключи где-то валяются под диваном, походу снова потерял.	Kľúče niekde ležia pod pohovkou, zrejme som ich zase stratil.
На работе сегодня просто кипит: начальник орёт, а проекты рушатся.	V práci dnes jednoducho vrie: šéf reve a projekty sa rozpadávajú.
Если опоздаю на поезд, могу проспать целый день.	Ak zmeškám vlak, môžem prespať celý deň.
Смотри, здесь распродажа: купи одну, вторую — по двойной скидке.	Pozri, tu je výpredaj: kúpiš jednu, druhú za dvojitú zľavu.
Я знаю, что ты обижаешься, но давай поговорим спокойно.	Viem, že sa hneváš, ale poďme porozprávať pokojne.
Сейчас реально тяжело найти нормальную работу.	Teraz je fakt ťažké nájsť slušnú prácu.
Ужасно устал после смены, хочу спать.	Som riadne unavený po zmene, chcem spať.
Куда поедем в отпуск на машине?	Kam pôjdeme na dovolenku autom?
Нашёл очень дешёвые кроссовки онлайн, но размер не подошёл.	Našiel som veľmi lacné tenisky online, ale veľkosť mi nesedí.
Я в восторге: новый гаджет работает как часы.	Som nadšený, nový gadget funguje ako hodinky.
Да ладно, это же огонь, давай заценим, пацаны!	Tak poďme, to je pecka, poďme to vyskúšať, chlapi!
Я забыл паспорт дома и теперь опаздываю на рейс.	Zabudol som pas doma a teraz mi ušiel let.
В этом магазине скидки сумасшедшие, а очереди как в музей.	V tomto obchode sú výpredaje šialené, a fronta je ako v múzeu.
Мой ноутбук снова зависает, это реально бесит.	Môj notebook sa zasekáva, je to na nervy.
Хочешь попробовать новый рецепт — суп с лососем и лимоном?	Chceš vyskúšať nový recept — polievka z lososa a citrónu?
На работе сегодня жесть: начальник снова отменил собрание.	V práci je dnes makačka: šéf opäť zrušil stretnutie.
Я забыл дома паспорт, теперь приходится возвращаться.	Zabudol som doma pas, teraz sa musím vrátiť.
Купил кроссовки, но они оказались на размер меньше.	Kúpil som si tenisky, ale boli o číslo menšie.
Куда делись ключи?	Kde sa stratili kľúče?
Какой-то тупой баг в приложении снова глючит.	V tej appke zas blbne nejaký bug.
Блин, забыл ключи дома и опоздал на встречу.	Blin, zabudol som kľúče doma a zmešal som stretnutie.
Круто, нашёл дешёвый билет на поезд за 5 мин до отправления.	Super, našiel som lacný lístok na vlak len päť minút pred odchodom.
Черт, интернет опять лагает целый день.	Do prdele, internet zasa laguje celý deň.
На рынке купил кислую капусту, чтобы борщ получился как у бабушки.	Na trhu som kúpil kyslú kapustu, aby bol boršč ako u babičky.
Обновил телефон, теперь камера вау, но батарея села за пол дня.	Aktualizoval som telefón, teraz je kamera naozaj super, ale batéria mi vydrží len pol dňa.
Куда делась моя совесть после бокала вина?	Kde sa stratilo moje svedomie po pohári vína?
Не могу поверить, что снова опоздал на встречу.	Neviem uveriť, že som sa znova zmeškal na stretnutie.
Сейчас хочу домой, но начальник не отпускает.	Teraz chcem ísť domov, ale šéf ma nepúšťa.
Телефон подвел, и мы пропустили важный звонок.	Telefón ma sklamal a my sme zmeškali dôležitý hovor.
Сегодня утром встретил старого друга и почувствовал ностальгию.	Dnes ráno som stretol starého kamaráta a hneď som cítil Nostalgia.
Купи хлеб и молочку по дороге домой.	Kúp chleba a mliečne výrobky po ceste domov.
Это не баг, это фича.	Nie je to bug, to je funkcia.
Я устал, но хочу попробовать новое блюдо в кафе.	Som unavený, ale chcem vyskúšať nové jedlo v kaviarni.
На работе шеф снова не поддерживает мои идеи.	V práci šéf zase nepodporuje moje nápady.
Мне нравится проводить время с тобой каждый день, даже когда сложно.	Rád trávim s tebou čas každý deň, aj keď je to ťažké.
Задача была сложная, но мы её, наконец, сделали.	Úloha bola ťažká, ale nakoniec sme ju zvládli.
Я забыл купить молоко, а дома совсем ничего нет.	Zabudol som kúpiť mlieko, a doma už nič nie je.
Куда бы съездить на майские праздники?	Kam by si išiel na májové sviatky?
Этот костюм слишком дорогой, дайте скидку 20%.	Tento oblek je príliš drahý, dajte 20% zľavu.
Я завис на этой игре целый вечер.	Celý večer som sa zasekol v tejto hre.
У меня сегодня просто трэш: пробки, опоздание, и к тому же забыли пароль.	Dnes je to u mňa úplný chaos: dopravné zácpy, meškanie a navyše sme zabudli heslo.
Ты что, дурак, суёшь нос в чужие дела?	Si čo, debil, strkáš nos do cudziech vecí?
Мне не терпится попробовать этот новый гаджет — скажи, как им пользоваться.	Už sa nemôžem dočkať vyskúšať ten nový gadžet — môžeš mi povedať, ako s ním fungovať?
За окном идёт снег, а в кафе уже пахнет корицей.	Vonku sneží a v kaviarni už vonia škorica.
Не хочу работать сверхурочно, давай договоримся на полдня.	Nechcem robiť nadčasy, dohodnime sa na pol dňa.
Наконец-то нашёл время почитать старые заметки и понял, что многое устарело.	Konečne som si našiel čas prečítať staré poznámky a pochopil som, že veľa z nich je zastaraných.
Не хочу спорить, но с числами в отчёте ты явно перегибаешь.	Nechcem sa hádať, ale s číslami v správe to evidentne preháňaš.
Где ты взял эти карты? Я искал их по всему городу.	Kde si vzal tieto karty? Hľadal som ich po celom meste.
Мне нравится этот новый сериал, он держит в напряжении до последней секунды.	Mám rád tento nový seriál, drží ma v napätí až do poslednej sekundy.
Вчера купил в магазине крутую кофеварку, но инструкции на английском.	Včera som si v obchode kúpil skvelý kávovar, no návod bol po anglicky.
У меня дедлайн сегодня подходит к концу, и кофе не помогает.	Dnes mi končí termín a káva nepomáha.
Соседи снова включили громкую музыку, и мы не можем выспаться.	Susedia znova pustili hlasnú hudbu a my sa nemôžeme vyspať.
Я положил старый рюкзак в багажник, он стал тяжелым как камень.	Položil som starý ruksak do kufra auta, stal sa ťažkým ako kameň.
Купил дешёвые кроссовки, но они оказались фальшивыми.	Kúpil som lacné tenisky, ale boli falošné.
Вчера на тренировке я повредил колено.	Včera na tréningu som si poranil koleno.
Честно говоря, я забыл, куда положил ключи от квартиры.	Úprimne povedané, zabudol som, kam som dal kľúče od bytu.
Не переживай, мы разберёмся.	Neboj sa, poradíme si s tým.
Мы опаздываем на поезд, стоит взять такси?	Meškáme na vlak, mali by sme radšej zobrať taxík?
Купил новый телефон, но он сломался, как вернуть?	Kúpil som si nový telefón, ale rozbil sa, ako ho vrátiť?
Люблю моделировать из глины, но сегодня мне руки не слушаются.	Milujem modelovať z hliny, ale dnes mi ruky neposlúchajú.
Ни хрена не понял, зачем ты это сделал.	Nič som z toho nepochopil, načo si to urobil.
Слушай, ты точно уверен, что тебе не нужна помощь?	Počúvaj, si naozaj istý, že nepotrebuješ pomoc?
О каком споре тут речь? Я делаю как хочу.	O akom spore tu ide? Robím, čo chcem.
Не могу поверить, что он забыл о нашем соглашении.	Neverím, že na našu dohodu zabudol.
С этим новым приложением работать проще, но интерфейс запутанный.	S touto novou aplikáciou sa dá ľahšie pracovať, ale rozhranie je zmätené.
Где ключи? Я их нигде не могу найти.	Kde sú kľúče? Nemôžem ich nájsť nikde.
Проект горит, дедлайн завтра, мне нужно всё доделать.	Projekt horí, termín na zajtra, musím to všetko dokončiť.
Смотри, скидки в магазине, давай закажем онлайн.	Pozri, zľavy v obchode, poďme objednať online.
Я потерял билет, теперь мне придётся заново стоять в очереди.	Stratil som lístok, takže sa musím znova postaviť do radu.
Куда ты лезешь? Это моё место!	Kam sa tlačíš? Tu je moje miesto!
Кого ты там ждёшь? У нас всего десять минут до вылета.	Koho tam čakáš? Máme len desať minút do odletu.
Хватит извиняться, никто не верит твоей выдумке.	Prestaň sa ospravedlňovať, nikto neverí tvojmu výmyslu.
Я на даче, но соскучился по городу и по жаре.	Som na chate, ale už mi chýba mesto a to teplo.
Пошли гулять, а то застрянем в этом скучном офисе.	Poďme sa prejsť, inak nám táto nudná kancelária zhltne celý deň.
Купил новый велосипед, пока что не понимаю, как переключать передачи.	Kúpil som nový bajk, zatiaľ nechápem, ako prehadzovať prevody.
Класс, наконец-то нашёл свой зонт в подъезде.	Super, konečne som našiel svoj dáždnik vo vchode.
Чё как, братан, ты нашёл новую работу или ещё думаешь?	Ako to ide, kámo, našiel si novú prácu, alebo ešte rozmýšľaš?
Путешествие по стране оказалось сложнее, чем казалось на старте.	Cestovanie po krajine sa ukázalo byť zložitejšie, než sa na začiatku zdalo.
Сейчас мне так лень идти на тренировку, хочется просто лежать.	Teraz sa mi tak nechce ísť na tréning, radšej by som len ležať.
Этот новый сериал держит меня в напряжении, не могу оторваться.	Ten nový seriál ma drží v napätí, nemôžem sa od neho odtrhnúť.
Да ну нафиг, устал до чёртиков.	Do prdele, som unavený do špiku kostí.
Ты реально хочешь это купить за эти деньги?	Chceš to naozaj kúpiť za tieto peniaze?
Я забронировал билет на поезд, но дата изменилась.	Zarezervoval som si lístok na vlak, ale dátum sa zmenil.
Мне нужно поговорить с тобой честно.	Potrebujem s tebou na rovinu porozprávať.
Этот новый алгоритм охрененно работает, попробуй.	Ten nový algoritmus naozaj šlape, vyskúšaj ho.
Где мои наушники? Я их куда-то положил.	Kde sú moje slúchadlá? Ja som ich niekde položil.
Хватит валять дурака, давай сделаем по-честному.	Dosť sa hrať na blbca, urobme to poriadne.
У меня завтра экзамен, так что сосредоточься.	Zajtra mám skúšku, tak sa sústreď.
Это кафе – полное дерьмо, но мне нравится атмосфера.	Táto kaviareň je úplne na hovno, ale atmosféra sa mi páči.
Можно ли уговорить его изменить план?	Dokážeš ho presvedčiť, aby zmenil plán?
На работе снова суета, не успеваю за проектом.	V práci je zase zhon, nestíham s projektom.
Я в аэропорту и не знаю, куда идёт мой гейт.	Som na letisku a neviem, kam vedie brána nástupu k môjmu letu.
Купил крутую куртку, но она оказалась на размер меньше.	Kúpil som super bundu, ale bola o veľkosť menšia.
Она сказала мне: не волнуйся, всё будет ок.	Povedala mi: neboj sa, všetko bude v pohode.
Я в игре нашёл секретный уровень и теперь застрял.	Vo hre som našiel tajnú úroveň a teraz som na nej zasekol.
На работе бешеная суета, но я держусь.	V práci je šialený ruch, ale držím sa.
Я забыл купить молоко, пойду в магазин за ним.	Zabudol som kúpiť mlieko, pôjdem ho kúpiť do obchodu.
Как пройти к вокзалу в этом городе, чтобы не потеряться?	Ako sa dostať na vlakovú stanicu v tomto meste, aby som sa neztratil?
Купил новый телефон, но камера делает фотки слишком тёмными.	Kúpil som nový telefón, ale fotoaparát robí fotky príliš tmavé.
Мы поссорились с другом, и он молчит уже два дня.	Pohádali sme sa s kamarátom a on už dva dni mlčí.
Куда делась моя кружка?	Kde sa stratila moja šálka?
Сегодня приходится пахать до поздней ночи.	Dnes musím makať až do noci.
Тебе не кажется, что мы снова заблудились и уже устали от этого лабиринта улиц?	Máš dojem, že sme sa znovu zablúdili a už sme unavení z tohto labyrintu ulíc?
Есть ли здесь скидки на кроссовки?	Sú tu nejaké zľavy na tenisky?
Не могу перестать думать o тебе.	Nemôžem prestať na teba myslieť.
Снова опоздал на совещание из-за пробок.	Zase som zmeškal poradu kvôli dopravnej zápche.
Поезд опаздывает, а мне ещё нужно найти выход на платформу.	Vlak mešká a ja ešte musím nájsť výstup na nástupište.
На рынке торговаться — это искусство.	Na trhu sa dohadovať je umenie.
Сегодня попробовал скейтборд и понял, что баланс — не моё.	Dnes som vyskúšal skateboard a zistil, že rovnováha nie je moja vec.
Мне нужна powerbank, чтобы телефон на дороге не сел.	Potrebujem powerbanku, aby mi telefón na ceste nevybil.
Я заблудился в этом городе, но нашёл дорогу по карте.	Zblúdil som sa v tomto meste, ale našiel som cestu podľa mapy.
Купи мне кофе без сахара, иначе буду злиться.	Kúp mi kávu bez cukru, inak sa nahnevám.
У нас завал, начальник кричит через мессенджер.	Máme toho po krk a šéf kričí cez Messenger.
Мама на меня ругается за беспорядок в квартире.	Mama na mňa hulá kvôli neporiadku v byte.
Хочу сегодня спросить её, можно ли встретиться вечером?	Chcem ju dnes poprosiť, či by sme sa mohli stretnúť večer.
Я собрал чемодан и понял, что забыл зарядку от телефона.	Zbalil som si kufor a uvedomil som si, že mi chýba nabíjačka na telefón.
Нужно отправить клиенту письмо до обеда, а интернет в офисе сегодня просто ужасный.	Treba poslať klientovi e-mail do obeda, no internet v kancelárii dnes proste hapruje.
Хочешь встретиться сегодня вечером? Мне очень хочется прогуляться по набережной.	Chceš sa dnes večer stretnúť? Strašne by ma bavilo prejsť sa po nábreží.
Этот гаджет кажется сломанным: экран мерцает и ничего не включается.	Tento gadget zrejme nefunguje: obrazovka bliká a nič sa nezobrazuje.
Этот бургер просто огонь, но цена кусается.	Tento burger je fakt bomba, ale cena je poriadne vysoká.
Куда я положил ключи? Блин, не могу найти!	Kde som dal kľúče? Sakra, nemôžem ich nájsť!
Я опоздал на собрание и пытался всем доказать, что всё по плану.	Zmešal som poradu a snažil som sa všetkým dokázať, že všetko ide podľa plánu.
Завтра улетаю в другой город и понимаю: чемодан собираю в последний момент.	Zajtra letím do iného mesta a uvedomujem si, že kufor balím na poslednú chvíľu.
Обожаю распродажи: беру всё по скидке, даже если не надо.	Zbožňujem výpredaje: beriem všetko so zľavou, aj keď to nepotrebujem.
Сколько можно спорить из-за мелочей? Давай помиримся и закажем пиццу.	Koľko ešte budeme hádať kvôli hlúpostiam? Poďme sa zmieriť a objednime pizzu.
Где мой багаж? Почему он до сих пор не появился?	Kde je moja batožina? Prečo ešte stále neprišla?
Офисная суета достала: дедлайн близко, а начальник всё требует.	Kancelársky zhon ma už unavuje: termín sa blíži a šéf stále niečo vyžaduje.
Мне кажется, ты меня не любишь, и мне больно.	Mám pocit, že ma nemáš rád, a bolí ma to.
Купил новый телефон, не могу разобраться, как работает камера.	Kúpil som nový telefón, neviem prísť na to, ako funguje kamera.
Утром проснулся с головной болью и не могу сосредоточиться на работе.	Ráno som sa zobudil s bolesťou hlavy a neviem sa sústrediť na prácu.
Блин, сегодня столько дел на работе, чо хочется кричать.	Blin, dnes je v práci toľko vecí, že sa mi chce kričať.
Как думаешь, стоит ли мне попробовать новую беговую дорожку?	Myslíš, mal by som vyskúšať nový bežecký pás?
По пути домой наш поезд опять не вышел из-за поломки, приходится ждать.	Po ceste domov náš vlak opäť nevyrazil kvôli poruche, musím čakať.
Купил новый телефон, но он глючит и батарея садится за пару часов.	Kúpil som nový telefón, ale zlyháva a batéria vydrží iba pár hodín.
Решил попробовать веганскую диету, но очень скучаю по сыру.	Rozhodol som sa skúsiť vegánsku diétu, ale veľmi mi chýba syr.
На работе сегодня полный бардак, и начальник снова просит отчёты за прошлый месяц.	V práci je dnes poriadny chaos a šéf zase chce správy za minulý mesiac.
Я проклял интернет, когда загрузка зависла на полчаса.	Preklial som internet, keď sa načítanie zaseklo na pol hodiny.
Мы забронировали отель на побережье и надеемся на солнечную неделю.	Zarezervovali sme si hotel na pobreží a dúfame v slnečný týždeň.
Купил новую куртку онлайн, пришла другая цветовая гамма.	Kúpil som novú bundu online, prišla iná farebná kombinácia.
Сегодня пойду к врачу, чтобы проверить зубы.	Dnes pôjdem k zubárovi na prehliadku.
Наш проект идёт по швам, дедлайны горят, и никто не может понять, где трапилась ошибка.	Náš projekt ide na doraz, termíny horia a nikto nevie, kde nastala chyba.
Я заблудился в этом городе, спрашивал людей, но всё говорят на местном диалекте.	Stratil som sa v tomto meste, pýtal som sa ľudí, no všetci hovoria miestnym dialektom.
Скачал приложение, но оно крашится — перезагрузил телефон и снова висит.	Stiahol som si aplikáciu, ale crashuje — musel som reštartovať telefón a stále to seká.
Я записался на матч по теннису на выходные, но дождь испортил планы.	Zaregistroval som sa na tenisový zápas na víkend, ale počasie mi pokazilo plány.
Сейчас хочу просто побыть одному и подумать — мне нужна пауза.	Teraz chcem len zostať sám a premyslieť si to — potrebujem pauzu.
Блин, опоздал на автобус.	Blin, zmešal som autobus.
У меня завтра дедлайн по проекту, и я нервничаю.	Zajtra mám termín projektu a som z toho nervózny.
Купил новые кроссовки и прямо сейчас хочу их носить.	Kúpil som si nové tenisky a práve ich chcem nosiť.
Люблю тебя, но боюсь признаться.	Milujem ťa, ale bojím sa to priznať.
Не могу поверить, что мы выиграли матч!	Nemôžem uveriť, že sme vyhrali zápas!
На работе этот проект реально бесит.	V práci ma ten projekt naozaj štve.
Я заблудился в центре города и не могу выбраться.	Zablúdil som v centre mesta a neviem sa dostať von.
Сделал обновление приложения, и теперь всё тормозит.	Urobil som aktualizáciu aplikácie a teraz všetko seká.
Заказал куртку онлайн, а пришла не та по цвету.	Objednal som si bundu online a prišla inej farby.
Хочешь помириться?	Chceš sa zmieriť?
Купил у соседа по дешёвке старый велосипед и теперь чиню его весь вечер.	Kúpil som od suseda lacný starý bicykel a teraz ho opravujem celý večer.
Да какого хрена ты сделал с моим проектом на работе?!	Do riti, čo si s mojím projektom urobil v práci?!
Зачем ты мне посылаешь этот мем в пять утра?	Načo mi posielaš ten meme o piatej ráno?
Я устал от твоих оправданий.	Som unavený z tvojich výhovoriek.
Пошли гулять в парк, там так красиво осенью.	Poďme sa prejsť do parku, tam na jeseň je tak pekne.
Мне нужно до завтрашнего дня подготовить презентацию по проекту.	Musím do zajtra pripraviť prezentáciu o projekte.
Закончил день на совещании, но всё ещё надо дописать отчёт.	Dnes som skončil na porade, ale ešte musím dopísať správu.
Зачем же ты мне всё это объясняешь вслух?!	Na čo mi to celé vysvetľuješ nahlas?!
Я купил офигенный свитшот со скидкой, и теперь хочу похвастаться.	Kúpil som si super mikinu so zľavou a chcem sa o tom pochváliť.
Это мой любимый ноутбук, но он часто перегревается.	To je môj obľúbený notebook, ale často sa prehrieva.
Проект горит: нужен срочный план и кто-то должен взять на себя ответственность.	Projekt horí: potrebný je naliehavý plán a niekto musí prevziať zodpovednosť.
Я заблудился на вокзале и никто не отвечает на мои звонки.	Zablúdil som na nádraží a nikto mi nezdvíha telefón.
Неужели это правда? Мне трудно поверить.	Naozaj je to pravda? Je pre mňa ťažké uveriť.
Вот это скидка! Нашёл в магазине редкую вещь, но цена кусается.	To je výpredaj! Našiel som v obchode vzácnu vec, ale cena je riadne vysoká.
