source	target
Не можу повірити, що забув заплатити за інтернет, тепер Wi-Fi немає.	I can't believe I forgot to pay the internet bill, now there's no Wi-Fi.
Потрібно передати це завдання колезі зараз, щоб звіт здати вчасно.	We need to hand this task to a colleague now so the report can be submitted on time.
У мене вдома зламався чайник, вода вже розлилася.	The kettle at home is broken, and the water has already spilled everywhere.
Чому ніхто не повідомив мені, що станція закрита? Я запізнюся на поїзд.	Why didn't anyone tell me the station was closed? I'm going to miss my train.
Я зайшов у магазин і побачив знижку на кросівки — взяв дві пари.	I ducked into a store and saw a sale on sneakers—picked up two pairs.
Мій телефон відмовляється синхронізуватися з ноутбуком — чорт забирай, чому так складно?	My phone won't sync with my laptop—damn it, why is it so hard?
На роботі сьогодні був справжній хаос, але ми встигли закрити проект до кінця дня.	Today at work there was real chaos, but we managed to wrap up the project by the end of the day.
Я знову забув вимкнути чайник.	I forgot to switch off the kettle again.
Потяг запізнився на півгодини, але краєвиди того варто було побачити.	The train was half an hour late, but the scenery was worth seeing.
Я переглядав купу гаджетів у магазині, але так і не вирішив, що взяти.	I browsed a ton of gadgets at the store, but I couldn't decide what to take.
У спортзалі сьогодні було важко, але я все одно зробив ще один сет.	The gym was tough today, but I still did one more set.
Гуляю між містами на вихідні: купив квиток онлайн під час розпродажу — ціна просто вражає.	Hopping between cities for the weekend: I bought an online ticket during a sale — the price is just jaw-dropping.
Замовив новий чохол до ноутбука на маркетплейсі; фото в описі виглядали краще за реальність.	I ordered a new laptop sleeve on the marketplace; the photos looked better than reality.
Після роботи йду в зал — ноги кричать, але я продовжую тренуватися.	After work I go to the gym — my legs are screaming, but I keep training.
У новому кафе замовив пасту з гострим перцем — смачно, але чек занадто довгий.	I ordered pasta with a hot pepper at a new cafe — tasty, but the wait was too long.
Я почав вчити гітару: пальці болять, сусіди скаржаться на шум, але я не можу зупинитися.	I started learning guitar: fingers hurt, neighbors complain about the noise, but I can't stop.
Серйозно, у цьому проєкті стільки бюрократії, що хочеться просто зірвати всі папери.	Seriously, this project has so much bureaucracy that I just want to tear up all the papers.
Після тренування повернувся додому, і ледь стримую голод — хочу їсти все підряд.	After the workout I got home, and I’m barely holding back my hunger — I want to eat everything in sight.
Хтось зламав сайт магазину, і тепер усі залишають відгуки з однією зірочкою.	Someone hacked the store's site, and now everyone is leaving one-star reviews.
Купив новий плед — такий м'який, що хочеться лежати цілий день.	Bought a new blanket — it's so soft that I want to lie around all day.
У метро зламався ескалатор, людей — море, і доводиться піднімати речі по сходах.	The escalator in the subway broke, it's crowded, and I have to haul my stuff up the stairs.
Це завдання на сьогодні — давай розкладемо по кроках.	This task for today — let's break it down step by step.
Я забув ключі вдома, тож доведеться повертатись.	I left my keys at home, so I'll have to go back.
У поїзді так душно, що хочеться кричати!	It's so stuffy on the train, I could scream!
Зайшов у магазин за молоком, а на касі забув картку — як тепер платити?	I went to the store for milk, but at the checkout I forgot my card — how do I pay now?
Я побив свій рекорд з кросфіту — тепер хочу повторити!	I beat my CrossFit record — now I want to repeat it!
Чи доведеться ще чекати на той автобус?	Do I have to wait for that bus any longer?
Я дописав звіт і відправив його босу; сподіваюся, правок не буде.	I finished the report and sent it to the boss; hopefully there won't be any revisions.
Замовив піцу онлайн і забув вказати адресу.	I ordered pizza online and forgot to enter the address.
Після сьогоднішнього тренування ноги просто відвалюються, але я не здамся.	After today's workout my legs are totally wrecked, but I won't give up.
Мій телефон знову крашиться, коли відкриваю ту соцмережу — підкажеш, що зробити?	My phone is crashing again whenever I open that social network— can you suggest what to do?
Знову опинився без готівки на заправці, а карта відмовляє.	I'm cashless again at the gas station, and my card got declined.
У нас дедлайн сьогодні о 12:00, але ніхто не відповідає.	We've got a deadline today at noon, but no one is replying.
Ти мене слухаєш, чи як завжди дивишся в телефон?	Are you listening to me, or as usual, staring at your phone?
Ця піца з анчоусами? Я її не люблю.	This pizza with anchovies? I don't like it.
Я завантажую новий трек, але звук через Bluetooth постійно переривається.	I'm downloading a new track, but Bluetooth keeps cutting out.
Підпиши цей документ до кінця дня.	Sign this document by the end of the day.
Чомусь у холодильнику знову порожньо, треба дістати шоколадку.	For some reason the fridge is empty again; I need to grab a chocolate bar.
Я переплутав маршрут; тепер ми збиваємося з дороги.	I messed up the route; now we're off course.
Цей додаток лагає, і на кожному кроці вилізають помилки.	This app is lagging, and errors pop up at every turn.
Ти надзвичайна, мені не терпиться побачити тебе сьогодні.	You're amazing; I can't wait to see you today.
Їхати на велосипеді до офісу в таку спеку — це просто жах.	Riding a bicycle to the office in this heat is just a nightmare.
Чи ти вже надіслав той звіт? Я чекаю на зворотний зв'язок.	Have you already sent that report? I'm waiting for feedback.
Мій ноутбук знову зависає — чи варто ставити оновлення؟	My laptop keeps freezing again — should I install the update?
У мене сьогодні такий настрій: все дратує, навіть кава.	I'm in such a mood today: everything's getting on my nerves, even coffee.
Я нарешті зловив той трюк на скейтборді — кайф!	I finally nailed that trick on the skateboard — what a rush!
Я вчора крутив гирі як проклятий — руки болять, але кайф.	I was pumping iron like crazy yesterday — my arms hurt, but it felt great.
Я забув ключ-карту від офісу вдома, і тепер не можу зайти.	I left my office key card at home, and now I can't get in.
Планую подорож на вихідні: море, сонце і ніякої суєти.	I'm planning a weekend trip: the sea, sun, and zero fuss.
Вибач, що відповів різко — був втомлений і трохи зламаний.	Sorry I snapped at you — I was tired and a bit out of it.
Сьогодні приготував борщ — вийшло смачно.	I cooked borscht today — it turned out tasty.
Хто тут організовує нараду о 6-й?	Who's organizing a meeting at 6 o'clock?
Сьогодні так тягне на солодке, а гаманець порожній.	Today I crave something sweet so badly, and my wallet is empty.
Я злюсь, бо цей ноутбук знову зависає під час роботи.	I'm pissed off because this laptop keeps freezing during work.
У магазинах зараз знижки на вихідні — треба схопити пару джинсів.	Stores have weekend discounts right now—gotta snag a couple of pairs of jeans.
Готовий до походу?	Ready for the hike?
Принтер знову застряг у папері, і я втрачаю терпіння.	The printer jammed again, and I'm losing my patience.
Чи хтось знає, як дістатися до аеропорту швидше?	Does anyone know how to get to the airport faster?
Я замовив кофту онлайн — прийшла з діркою в рукаві.	I ordered a hoodie online — it arrived with a hole in the sleeve.
Пельмені надто жирні, але я не можу зупинитися!	The dumplings are too fatty, but I can't stop!
Я нарешті розібрався з налаштуваннями Wi‑Fi — тепер все працює швидко.	I finally sorted out the Wi‑Fi settings — now everything runs smoothly.
На роботі повна каша: документи валяються, ніхто не знає, що з чим.	At work it's a total mess: documents are lying around, and no one knows what goes with what.
Зранку зламалася плита, і тепер варити каву — це подія.	This morning the stove broke, and now making coffee is a mission.
Їду на автобусі: водій знову пропускає зупинки, я запізнюся на зустріч.	I'm on the bus: the driver keeps skipping stops, I'm going to be late for my meeting.
Знайшов крутий знижковий код, але підтримка чату не відповідає.	I found a cool discount code, but chat support isn't replying.
Займаюся спортом удома: тренування триває всього 15 хвилин, але здається, ніби цілу годину.	I'm working out at home: the workout lasts only 15 minutes, but it feels like a full hour.
Ти бачив нову задачу в таск-менеджері? Я не можу повірити, як заплутано все там: купа підзадач, незрозумілі теги і цей нескінченний хаос.	Have you seen the new task in the task manager? I can't believe how tangled everything is there: a ton of subtasks, unclear tags, and this never-ending chaos.
Я забув вимкнути плиту, і кухня димиться досі.	I forgot to turn off the stove, and the kitchen is still smoking.
Я щойно сідав у потяг, коли мій телефон раптово розрядився.	I just sat down on the train when my phone suddenly died.
Повернув цей костюм у магазин — сидить як мотлох, та й гарантія закінчилася.	I returned this suit to the store — it fits like crap, and the warranty has expired.
Я нарешті зайнявся скейтбордингом — це просто кайф.	I finally started skateboarding — it's a total blast.
Готовий відправити звіт зараз, чи хочеш глянути його разом після обіду?	I'm ready to send the report now, or do you want to review it together after lunch?
Як пройти до вокзалу з цієї вулиці? Я тут трохи заблукав.	How do I get to the station from this street? I'm a little lost here.
Хочеш знижку на цей светр? Можу забрати ще пару речей, тоді знижка буде відчутна.	Do you want a discount on this sweater? If I grab a couple more items, the discount will be noticeable.
Хочу спробувати щось нове — суші чи борщ; що з цього найсмачніше?	I want to try something new — sushi or borscht; which one tastes the best?
Не хочу сваритися через дрібниці, давай краще поговоримо нормально.	I don't want to fight over petty things; let's talk it out.
Керівник знову всіх зібрав на 9:00, без попередження.	The boss gathered everyone at 9:00 again, with no warning.
Я запізнився на потяг, бо забув телефон вдома.	I missed the train because I left my phone at home.
Я зайшов у игровых за чіпсами, але їх уже розібрали.	I popped into the grocery store for chips, but they're all gone.
Я спробував новий трюк на скейтборді і впав, але знову зібрався встати.	I tried a new skateboard trick and fell, but I got back up.
У театрі ставлять нову п'єсу, і аншлаг.	They're staging a new play at the theater, and it's sold out.
Я дописав код, але тести валяться на останній стрічці.	I finished writing the code, but the tests crash on the last line.
Залишив ключі від квартири у друга — тепер не можу зайти.	I left the apartment keys at my friend's place - now I can't get in.
Я замовив кофту онлайн, а прийде інший колір.	I ordered a hoodie online, but it's arriving in a different color.
Якщо вийду з дому зараз, встигну на вокзал?	If I leave the house now, will I make it to the station?
Я спробував новий рецепт пасти — соус вийшов не той.	I tried a new pasta recipe - the sauce didn't turn out right.
Чи можеш переглянути цей документ і дати фідбек до кінця дня?	Can you review this document and give feedback by the end of the day?
Я заблукав у центрі міста і витратив купу часу на пошук кав'ярні.	I'm lost in the city center and spent ages trying to find a coffee shop.
Купив новий смартфон, але налаштування зайняли більше часу, ніж очікував.	I bought a new smartphone, but the setup took longer than I expected.
Я нарешті опанував найкрутіший трюк на скейтборді.	I finally nailed the coolest trick on a skateboard.
Сьогодні готую борщ за бабусиним рецептом — пахне справжнім домашнім обідом.	Today I'm cooking borscht by grandma's recipe — it smells like a real home-cooked meal.
Я збираюся на тренування після роботи.	I'm heading to the gym after work.
У мене зараз купа листів на роботі, і я втомився.	I've got a ton of emails at work, and I'm exhausted.
Чи бачив ти той промокод на знижку? Він дає 50%.	Have you seen that promo code for a discount? It gives 50% off.
Вона пообіцяла привезти каву з офісу, але виявилося, що забула.	She promised to bring coffee from the office, but it turned out she forgot.
Здається, батарея мого телефону розряджається за день.	It seems my phone's battery drains within a day.
На роботі знову повний бардак, і я не можу зібрати всі задачі в купу.	Work's a mess again, and I can't seem to pull all the tasks together.
Я втомився після тренування, але вдома ще купа справ — посуд, прання, коту треба їжу.	I'm exhausted after the workout, but at home there's still a ton of stuff: washing dishes, laundry, and feeding the cat.
Хочеш покататися зі мною на велосипеді уздовж моря цього вікенду?	Do you want to ride a bike along the sea with me this weekend?
У цьому супермаркеті стільки людей, що ледь дихаю, і нема того соусу, який обожнюю.	This supermarket is so crowded I can barely breathe, and they don't have the sauce I love.
Мій телефон тупий — додаток завис і не хоче зберігати фото.	My phone is acting dumb — the app froze and won't save the photos.
Хлопче, ти бачив новий план проєкту? Я вражений, як швидко ми це зробимо.	Dude, have you seen the new project plan? I'm impressed at how fast we'll pull this off.
Я просто так забрів у стару частину міста — там атмосфера кайфова.	I just wandered into the old part of town — the vibe there is awesome.
Я злий, бо твоя витівка зруйнувала мої плани.	I'm pissed because your stunt ruined my plans.
Ця піца з анчоусами — справжня знахідка; не всім зайде.	This anchovy pizza is a real find; not everyone will be into it.
Ноутбук на роботі завис — перезавантажив, але він усе одно повільний.	The laptop froze at work — I rebooted it, but it's still slow.
Метро сьогодні повзе повільно, тож я точно запізнююсь на зустріч.	The subway is crawling today, so I'm definitely going to be late for the meeting.
Я забув вимкнути плиту, і кухня тепер пахне димом.	I forgot to turn off the stove, and the kitchen now smells like smoke.
У магазині зараз знижки на кросівки, треба взяти пару.	There are discounts on sneakers at the store right now; I should grab a pair.
Сьогодні в залі поставив новий рекорд з присідань — відчуваю себе крутим.	Today at the gym I set a new squat record — I feel pretty cool.
Телефон знову глючить: повідомлення зависають, а фото не відправляються.	The phone is glitching again: messages lag, and photos won't send.
О, чорт, забув заплатити за комуналку!	Oh, damn, I forgot to pay the utilities bill!
Якщо вийдеш раніше, ми встигнемо на потяг.	If you head out earlier, we'll catch the train.
Я торгуюсь з продавцем за знижку на смартфон.	I'm bargaining with the seller for a discount on the smartphone.
Цього тижня нарешті збирався на ранкову пробіжку.	This week I finally dragged myself out for a morning run.
Я вчора оновив ОС телефону, тепер усе зависає.	I updated the phone's OS last night, and now everything's freezing.
Потрібно закрити заявку на сайті до завтра, інакше клієнт образиться.	We need to close the ticket on the site by tomorrow, or the client will get pissed.
Вчора побачив стильну куртку на розпродажі за 1500 гривень, але не купив.	Yesterday I spotted a stylish jacket on sale for 1,500 hryvnias, but I didn't buy it.
Чи зручніше їхати через центр або об'їхати пробки, щоб встигнути на потяг?	Is it easier to go through the center or detour around the traffic to catch the train?
Я випадково видалив важливе повідомлення в чаті з клієнтом, тепер панікую.	I accidentally deleted an important message in the chat with the client, now I'm panicking.
Останнім часом ми з другом посварилися через гроші, але хочу помиритися.	My friend and I have been arguing over money lately, but I want to make up.
Завтра важлива нарада, і треба зробити фінальний варіант презентації.	There's an important meeting tomorrow, so we need to finish the final version of the presentation.
Ти забув вимкнути світло в кухні?	Did you forget to switch off the light in the kitchen?
Я заблукав у цьому районі і питаю дорогу до вокзалу.	I'm lost in this area and asking for directions to the train station.
Я в магазині цього бренду: хочу цей рюкзак, але його вже нема в наявності.	I'm at this brand's store: I want that backpack, but it's out of stock now.
Вчора зробив занадто багато присідань, тепер усе тіло болить.	Yesterday I did too many squats, and now my whole body hurts.
Ходімо на вихідні до моря — візьмемо намети і зробимо шашлики.	Let's go to the sea this weekend; we'll bring tents and cook kebabs.
Ця програма глючить; нічого не виходить. Що за фігня?	This program is glitchy; nothing works. What the heck is this?
Ми домовились зателефонувати після обіду, але начальник затягнув усю зустріч.	We agreed to call after lunch, but the boss dragged the meeting on.
Я люблю збирати моделі кораблів у вільний час.	I love building ship models in my spare time.
Я заблукав у центрі міста й прошу дорогу у випадкової людини.	I got lost in the city center and I'm asking a random passerby for directions.
Хто на обід?	Who's up for lunch?
На вихідних поїхали на дачу, але злива зіпсувала все.	We headed to the dacha this weekend, but the rain ruined everything.
Клієнт знову забив мене запитаннями: коли здати проект?	The client bombarded me with questions again: when will we deliver the project?
Не парься, я тримаю слово.	Don't worry, I keep my word.
Я спекла пиріжки з сиром, але вони підгоріли на дні.	I baked cheese pastries, but they burned on the bottom.
Цей проект виснажує мене, але треба зібрати всі задачі до п'ятниці.	This project is draining me, but I’ve got to pull all the tasks together by Friday.
Я звалився в ліжко з чашкою какао і дивлюсь серіал.	I flopped into bed with a mug of hot cocoa and I'm binge-watching a series.
Чому я завжди виходжу з дому пізніше за тридцять хвилин?	Why do I always end up leaving the house thirty minutes late?
Я купив квиток онлайн, але система зависла на останньому кроці.	I bought a ticket online, but the system froze at the last step.
Я злякався, коли побачив результати аналізів.	I freaked out when I saw the test results.
На роботі знову паніка: дедлайни під завал, а ніхто не відповідає на листи.	At work it's panic again: deadlines piling up, and no one replies to emails.
Я нарешті закінчив збірку моделі літака і зрадів, як дитина.	I finally finished assembling a model airplane and cheered like a kid.
Готуюсь до подорожі на наступний місяць: зручний рюкзак і карта збережена офлайн.	I'm getting ready for a trip next month: a comfy backpack and an offline-saved map.
Я купив нову куртку онлайн — розмір не підійшов, тепер повертаю.	I bought a new jacket online — the size didn't fit, now I'm returning it.
Мій брат злив великий секрет по телефону — не можу стримати сміх.	My brother spilled a big secret on the phone — I can't stop laughing.
Завтра рано на тренування?	Training tomorrow morning?
Не можу повірити, як швидко піднялась ціна на молоко.	I can't believe how quickly the price of milk has gone up.
Я забув пароль від ноутбука і тепер не можу увійти.	I forgot my laptop password, and now I can't log in.
У кафе поруч з роботою дуже смачні пиріжки, варто спробувати.	The pastries at the cafe near my workplace are really tasty—worth trying.
Коли ти збираєшся придбати квитки на концерт?	When are you planning to buy tickets for the concert?
Ти можеш надіслати мені той файл? Я вже на дзвінку з клієнтом.	Can you send me that file? I'm already on a call with the client.
Завтра їдемо на тренування з другом — ти зможеш вийти з офісу раніше?	Tomorrow we're heading to a workout with a friend — can you leave the office early?
Я загубив паспорт у метро, тепер паніка.	I lost my passport on the subway, and I'm freaking out.
Замовив онлайн щось для кухні, чекаю доставку — сподіваюся, все прийде без пошкоджень.	I ordered something online for the kitchen, waiting for delivery — hope it arrives without any damage.
Мій телефон знову зависає, і я не можу відправити це фото.	My phone keeps freezing again, and I can't send this photo.
Ох, принтер знову зламався!	Ugh, the printer broke again!
Мені потрібно дописати звіт до 18:00, інакше начальник мене зірве.	I need to finish that report by 6 PM, or the boss is going to blow up at me.
Я загубив телефон на стадіоні після тренування.	I lost my phone at the stadium after practice.
Хочеш сходити зі мною в супермаркет? У мене закінчилися овочі.	Do you want to go to the supermarket with me? I’m out of vegetables.
Я нарешті взявся за гітару, але пальці болять після першого уроку.	I finally started learning guitar, but my fingers hurt after the first lesson.
Кажуть, дедлайн сьогодні до обіду, але ніхто не попередив.	They say the deadline's today by noon, but no one warned us.
Я застряг у метро — як мені дістатися додому зараз?	I'm stuck on the subway—how do I get home now?
Замовив піцу з начинкою без грибів, але кур'єр приніс з грибами.	I ordered a pizza with no mushrooms, but the courier brought one with mushrooms.
Цей фітнес-додаток знову крашиться, коли намагаєшся синхронізувати тренування.	This fitness app keeps crashing when you try to sync your workouts.
Я готую борщ за бабусиним рецептом, але забув додати оцет.	I'm making borscht from grandma's recipe, but I forgot to add vinegar.
Я забув купити молоко, тож доведеться придумати щось на сніданок.	I forgot to buy milk, so I'll have to come up with something for breakfast.
Чи встигнемо на потяг? Я не хочу знову переплачувати за квитки.	Will we make it to the train? I don't want to overpay for tickets again.
Цей додаток лагає так, що втрачаю всі нотатки.	This app lags so much that I’m losing all my notes.
Я зробив піцу вдома, але тісто не піднялося нормально.	I made pizza at home, but the dough didn't rise properly.
Після роботи піду до лікаря, бо мене турбує сильна втома.	After work I'm going to the doctor because I've been feeling unusually tired.
Я випадково знайшов у шафі старий касетний диск.	I accidentally found an old cassette tape in the closet.
Вчора на вечірці було реально кайфово, нарешті вдалося розслабитися.	Last night at the party was a real vibe, I finally managed to relax.
Мій ноутбук глючить: браузер зависає, а програми вискакують з помилками.	My laptop is glitching: the browser freezes and programs keep throwing errors.
Ти вже замовив піцу на вечерю?	Have you ordered pizza for dinner yet?
Хочу піти на пробіжку, але лінь взяла верх.	I want to go for a run, but laziness has got the better of me.
Чи встигнемо ми закінчити звіт до дедлайну?	Will we manage to finish the report before the deadline?
Я загубився на вокзалі і не можу знайти вихід.	I'm lost at the train station and can't find the exit.
Мені набридло це життя, здається, усе валиться з рук.	I'm tired of this life; it feels like everything's falling apart.
Ця кава така гірка, що хочеться плюнути.	This coffee is so bitter I want to spit it out.
Я купив квитки онлайн, але забув роздрукувати підтвердження.	I bought tickets online, but forgot to print the confirmation.
Чи є вільні місця на парковці біля аеропорту?	Are there any free spots in the parking near the airport?
Я надіслав той звіт, але ще чекаю на фідбек.	I sent that report, but I'm still waiting for feedback.
Сьогодні в супермаркеті розпродаж: бери три за ціною двох.	Today at the supermarket there's a sale: buy three for the price of two.
Фух, нарешті закрив цей проект, тепер можна відпочити.	Phew, finally wrapped up this project, now I can relax.
Мій ноутбук зависає, треба оновити драйвери.	My laptop is freezing; I need to update the drivers.
У мене зараз дедлайн, та комп’ютер завис, тож усе пишу на швидку руку.	I've got a deadline right now, and the computer froze, so I'm typing this up on the fly.
Сиджу вдома, хочу чогось смачненького, але холодильник порожній.	I'm sitting at home, craving something tasty, but the fridge is empty.
На базарі зараз знижки на все — набрав цілу корзину помідорів.	The market has discounts on everything right now — I grabbed a whole basket of tomatoes.
У спортзалі сьогодні забив перший гол за сезон і від радості закричав.	At the gym today I scored my first goal of the season and yelled for joy.
Переписуюсь з другом: він тягне розмову в чаті, а мені просто хочеться подивитися серіал.	I'm texting with a friend; he's dragging the chat, and I just want to watch a series.
Завтра в нас нарада з босом, тож зроблю коротку презентацію.	Tomorrow we've got a meeting with the boss, so I'll put together a quick presentation.
Я гублюся в метро, підкажіть, будь ласка, де вихід?	I'm getting lost in the subway, could you tell me where the exit is?
Купив ці туфлі, але вони натирають. Що робити?	I bought these shoes, but they're rubbing me raw; what should I do?
Мій ноутбук усе зависає, а оновлення так і не виходить.	My laptop keeps freezing, and the update just won't come out.
Спробував новий рецепт борщу — вийшло смачно, але солі забагато.	I tried a new borscht recipe; it turned out tasty, but it's way too salty.
Серйозно, наш сервер знову глючить, і ніхто не відповідає.	Seriously, our server is glitching again, and no one answers.
Ей, де той автобус? Я застряг на зупинці під дощем.	Hey, where's that bus? I'm stuck at the stop in the rain.
Я спробував рецепт цього борщу — повна жесть, але смачно.	I tried this borscht recipe — it's a total mess, but it's tasty.
Коли ти нарешті закінчиш з іграми та допоможеш мені з домашкою?	When will you finally finish with the games and help me with homework?
Я замовив щось онлайн на тому маркетплейсі, але служба підтримки мовчить.	I ordered something online on that marketplace, but customer support isn’t replying.
Я забув паспорт вдома, тож пропущу ранішній автобус.	I left my passport at home, so I'll miss the morning bus.
Цей трафік просто вбиває — застряг у ньому цілий день.	This traffic is killing me — I'm stuck in it all day.
Мій ноутбук знову зависає під час важливого завдання — потрібна перезавантаження.	My laptop keeps freezing during an important task — I need a restart.
Купив кросівки онлайн, але вони прийшли з дефектом.	I bought sneakers online, but they arrived with a defect.
З друзями вчора гуляли до опівночі, і тепер я як зомбі на роботі.	We hung out with friends until midnight, and now I'm like a zombie at work.
На роботі знову халепа з дедлайном.	There's another snag with the deadline at work.
Сьогодні вдома так затишно, хочу лише полежати.	It's so cozy at home today, I just want to lie around.
Заблукав у дворах старого міста — як знайти дорогу назад?	Got lost in the backstreets of the old town — how do I get back?
Ця куртка виглядає круто, але коштує як ціле місто.	This jacket looks cool, but it costs like a whole city.
Сьогодні хочу зайнятися спортом, але лінь взяла верх.	Today I want to work out, but laziness is taking over.
Та ти серйозно? Я мав закрити це завдання ще вчора.	Are you serious? I was supposed to finish this task yesterday.
Я втомився, але треба прибрати й зробити вечерю — цей безлад мене добиває.	I'm exhausted, but I need to tidy up and cook dinner — this mess is killing me.
Завтра вилітаю, а багажна бирка загубилася — це справжній квест.	I'm flying tomorrow, and the luggage tag got lost — it's a real quest.
Я купив цю куртку онлайн — розмір не той; як її повернути?	I bought this jacket online — the size isn't right; how do I return it?
Я не можу підключити монітор — чомусь комп’ютер не бачить HDMI.	I can't connect the monitor — for some reason the computer doesn't recognize HDMI.
Бляха, знову забув заплатити за мобілку.	Damn, I forgot to pay my phone bill again.
Я купив щось на тому маркетплейсі, але продавець не відповідає.	I bought something on that marketplace, but the seller isn't replying.
Мені треба опинитися в аеропорту о 5:30, але можу проспати будильник.	I need to be at the airport at 5:30, but I might sleep through my alarm.
На зустрічі начальник сказав принести дані, але я забув їх взяти.	The boss asked me to bring the data to the meeting, but I forgot to bring it.
Я спробував новий рецепт пасти — вийшло смачно, але занадто гостро.	I tried a new pasta recipe — it turned out tasty, but too spicy.
Коли ти нарешті закінчиш той звіт? Я тут сиджу в офісі і нудьгую.	When are you finally finishing that report? I'm stuck here in the office, bored.
Чи ти коли-небудь був у Карпатах взимку? Хочу туди поїхати наступних вихідних.	Have you ever been to the Carpathians in winter? I want to go there next weekend.
Цей светр класний, але ціни кусаються.	This sweater is cool, but the prices are brutal.
Я вчора підвернув спину, і зараз ходжу повільно, як черепаха.	I pulled my back yesterday, and now I'm walking slowly like a turtle.
Мій телефон знову зависає, чому оновлення завжди з'являються посеред ночі?	My phone is freezing again; why do updates always show up in the middle of the night?
Серйозно, сервер знову впав? Клієнти чекають підтримки, а ми ламаємо голову над кодом.	Seriously, the server crashed again? Clients are waiting for support, and we're tearing our hair out over the code.
У цьому магазині ціни просто скажені — але вибір крутий.	In this store, the prices are insane — but the selection is cool.
Ходжу в зал місяць, а прогрес наче на місці.	I've been going to the gym for a month, and the progress feels like it's stuck.
Я випадково видалив головний файл з репозиторію — це глухий фейл!	I accidentally deleted the main file from the repository—it's a total screw-up!
Сьогодні відчуваю себе розбитим: голова болить, ніс закладений, і весь день хочу спати.	Today I feel wiped out: my head hurts, my nose is congested, and I want to sleep all day.
У нас сьогодні дедлайн по проекту, так що не розслабляйтесь.	We have a project deadline today, so don't slack off.
Я випадково підгорів обід, але все одно доїв.	I accidentally burned my lunch, but I still finished it.
Наш рейс затримується, тож ми сидимо в аеропорту до ночі.	Our flight is delayed, so we're stuck in the airport until tonight.
Я на ринку намагаюся торгуватися за яблука, але продавець не хоче знижки.	I'm trying to bargain for apples at the market, but the seller doesn't want a discount.
Я нарешті закінчив епізод мого улюбленого серіалу і збираюся поділитися теоріями.	I finally finished an episode of my favorite show and I'm going to share some theories.
На роботі сьогодні дедлайни валяються лавиною — одна за одною.	At work today, deadlines are piling up like crazy, one after another.
Я заблукав у метро, GPS відвалився, і тепер я просто слідував за покажчиками.	I got lost in the subway, GPS died, and I'm just following the signs.
Я нарешті знайшов класний чохол для телефону — супер ціна, але доставка затримується на тиждень.	I finally found a great phone case — an amazing price, but delivery is delayed by a week.
Ти серйозно думаєш, що між нами все нормально, чи ти просто мовчиш?	Do you seriously think everything's fine between us, or are you just not saying anything?
Вчора відкрив для себе новий вид спорту — скандинавську ходьбу, і це просто кайф.	Yesterday I discovered a new sport—Nordic walking, and it's awesome.
За півгодини треба здати звіт, бо керівництво на нервах.	We need to submit the report in half an hour, because the boss is on edge.
Я забув купити молоко, тож сьогодні обід буде без молока.	I forgot to buy milk, so today's lunch will be without milk.
У поїзді я забув зарядити телефон, тож навігація майже не працює.	On the train I forgot to charge my phone, so navigation is almost useless now.
Купи мені цей светр червоного кольору — він виглядає просто супер.	Buy me this red sweater — it looks absolutely great.
Я нещодавно почав вчитися грати на гітарі онлайн і тепер не можу зупинитися.	I recently started learning to play the guitar online, and I can't stop now.
Кажи чесно: чи потрібно підключити ще одного розробника до цієї задачі?	Be honest: do we need to bring in another developer for this task?
Коханий, ти не забув вимкнути світло в кухні після вечері?	Honey, didn't you forget to turn off the lights in the kitchen after dinner?
На вокзалі знову тихо, але поїзд скоро рушає — швидше забери рюкзак.	The station is quiet again, but the train is about to leave — grab your backpack quickly.
Цей светр м’який, але коштує дорожче за мою зарплату.	This sweater is soft, but it costs more than my salary.
Я чув, у нас в місті відкрили новий скейтпарк; піду кататися після обіду.	I heard they opened a new skatepark in town; I'm going to go skating after lunch.
Потрібно здавати звіт до півночі. Ти встигнеш?	We need to submit the report by midnight. Do you think you can pull it off?
Ці кросівки виглядають круто, але вони на два розміри більші.	These sneakers look cool, but they’re two sizes too big.
