source	target
Na výlet sme zbalili len telefón a plátennú tašku; cestujeme bez plánov.	У поїздку взяли лише телефон і полотняну сумку; вирушаємо без планів.
V obchode som si kúpil nové tenisky, ale veľkosť mi nesedí.	У магазині я купив нові кросівки, але розмір мені не підходить.
Používam nový sledovač návykov a naozaj mi to pomáha.	Я використовую новий трекер звичок, і це дійсно допомагає.
Recept na mafiny znie skvele, ale musím si zaobstarať múku.	Рецепт мафінів звучить чудово, але мені потрібно купити борошно.
Toto je sakra dlhé stretnutie v práci, potrebujem vzduch.	Це чортове довге зібрання на роботі, потрібне повітря.
Na nádraží som stratil orientáciu a zmešal som spoj. To ma naštvalo.	На вокзалі я загубив орієнтацію й пропустив потяг. Це мене розізлило.
Objednal som si tričko cez internet a prišlo v nesprávnej veľkosti.	Я замовив футболку онлайн і прийшла не того розміру.
Gól padol v poslednej minúte, zápas bol šialený!	Гол у останній хвилині — матч був божевільний!
Používam nový telefón a niektoré appky sa zasekávajú, čo ma pekne štve.	Я користуюся новим телефоном, а деякі застосунки зависають, що мене дуже дратує.
Dnes je to fakt des, celý projekt sa kazí.	Сьогодні це справді жесть, увесь проект валиться.
Idem dnes na tréning, chcem zlepšiť svoj osobný rekord.	Сьогодні йду на тренування, хочу поліпшити свій особистий рекорд.
V obchode majú veľké zľavy, kúp to, kým je to na sklade.	У магазині великі знижки, купи це, поки є в наявності.
Môj telefón dnes blbne, VPN sa nechce pripojiť.	Мій телефон сьогодні глючить, VPN не хоче підключитися.
Chcem skúsiť variť indické jedlo, recept vyzerá ťažký.	Хочу спробувати приготувати індійську страву, рецепт здається складним.
Konečne som si oddýchol po náročnom týždni v práci.	Нарешті відпочив після виснажливого тижня на роботі.
Včera som zablúdil v meste a nakoniec som našiel starý, ale úžasný trh.	Учора я заблукав у місті й згодом знайшов старий, але дивовижний ринок.
Chystám sa vyskúšať nový recept na rizoto, dúfam, že nebude suchý.	Планую спробувати новий рецепт ризото, сподіваюся, що воно не вийде сухим.
Na futbalovom zápase som dal gól a spoluhráči ma potľapkali po pleciach.	На футбольному матчі я забив гол, а товариші по команді поплескали мене по плечах.
Keď pôjdeme dnes večer do kina, kúpim popcorn a dáme si k tomu drink.	Коли підемо сьогодні ввечері в кіно, куплю попкорн і вип’ю щось прохолодне.
Chcel by som si dať ešte jedno pivo.	Я б хотів випити ще одне пиво.
Nechápem, prečo si to robíš zložito.	Я не розумію, чому ти робиш це так складно.
Včera som sa zranil na bicykli a bol to dosť nepríjemný zážitok.	Вчора я поранився на велосипеді, і це був досить неприємний досвід.
Kúp mi ten nový telefón, prosím.	Купи мені той новий телефон, будь ласка.
Chcel by som vyskúšať nový recept a uvariť niečo exotické.	Я хотів би спробувати новий рецепт та приготувати щось екзотичне.
Ten film bol absolútne skvelý!	Цей фільм був просто кайфовий!
Musím dodržať termín, inak ma šéf zožerie.	Мушу вкластися в термін, інакше шеф мене зжере.
Keď sa vyberáš do hôr, nezabudni na čelovku.	Коли вирушаєш у гори, не забудь налобний ліхтарик.
Včera som kúpil topánky, ktoré sú ti malé.	Вчора купив черевики, які тобі малі.
Chcel by som ti poslať správu, ale bojím sa odpovede.	Хочу тобі написати повідомлення, але боюся відповіді.
V práci je to blázinec, musím zvládnuť všetky úlohy ešte dnes.	На роботі це хаос, мушу впоратися з усіма завданнями ще сьогодні.
Dnes večer ideme na koncert; teším sa na nové pesničky.	Сьогодні ввечері йдемо на концерт; радію новим пісням.
Pri ceste mi došiel GPS a zablúdil som v meste.	Під час подорожі розрядився GPS, і я заблукав у місті.
Kúpim len to najlacnejšie, nepotrebujem drahé kraviny.	Купую лише найдешевші речі, мені не потрібні дорогі дурниці.
Milujem šachy, ale dnes mi to nejde.	Я люблю шахи, але сьогодні не виходить.
Konečne piatok, idem sa vyvetrať do parku a zabudnúť na stres.	Нарешті п'ятниця, піду подихати свіжим повітрям у парк і забути про стрес.
To nie je žiadna sranda, ten projekt sa vláči už mesiac.	Це зовсім не жарти — той проєкт тягнеться вже місяць.
Kúp si tie nové tenisky, staré už škrípu.	Купи ті нові кросівки, старі вже скриплять.
Ako sa máš dnes?	Як ти сьогодні?
Obed v reštaurácii trval dlho a burger bol suchý.	Обід у ресторані тривав довго, а бургер був сухий.
Hej, čo ešte plánuješ urobiť pred koncom projektu?	Гей, що ти ще плануєш зробити перед завершенням проекту?
Včera som sa stratil v meste a potom som si uvedomil, že som lístok nechal doma.	Учора я заблукав у місті, а потім зрозумів, що квиток залишив удома.
To video ma poriadne rozosmialo, ale sused volal, že čo sa deje.	Це відео мене дуже розсмішило, але сусід подзвонив: що сталося?
Chcel by som vyskúšať nový recept na večeru s kuracím mäsom a citrónovou omáčkou.	Хочу спробувати новий рецепт вечері з курячим м'ясом та лимонним соусом.
Jeden kamarát mi dnes povedal, že by sme mali skúsiť nový šport – plážový basketbal.	Один мій друг сьогодні сказав, що нам слід спробувати новий вид спорту — пляжний баскетбол.
Máme nový projekt a šéf nám sľúbil väčšiu výplatu, ak to dotiahneme.	У нас новий проект, і шеф пообіцяв нам більшу зарплату, якщо доведемо його до кінця.
Keď je ticho, viem sa sústrediť na prácu.	Коли тихо, я можу зосередитися на роботі.
Zistil som, že staré tričko má dieru a vyzerá hrozne.	Я виявив, що стара футболка має дірку і виглядає жахливо.
Chcel by som si oddýchnuť na pláži.	Хочу відпочити на пляжі.
Nové koleso do bicykla som si kúpil online a dorazilo hneď ráno.	Я купив онлайн нове колесо для велосипеда, і воно прийшло одразу зранку.
Ráno som skoro zaspal.	Ранком я майже проспав.
To je úplná hlúposť, prestaň s tým.	Це повна дурня, припини з цим.
Zbalil som si veci a idem na vlak.	Я зібрав речі і рушаю до потяга.
Včera večer som prejedol a dnes ma bolí brucho.	Учора ввечері переїв, а сьогодні болить живіт.
Mám problém s Wi‑Fi, internet nejde ani na telefóne.	У мене проблеми з Wi‑Fi, інтернет не працює навіть на телефоні.
Dnes som fakt vyčerpaný.	Сьогодні я справді виснажений.
Mám na to celý deň čas, nič nemusím robiť.	У мене на це цілий день; нічого робити не потрібно.
Chcel by som skúsiť nový recept na večeru a uvidieť, čo z toho vylezie.	Хочу спробувати новий рецепт на вечерю і подивитися, що з того вийде.
Výlet do hôr stál dosť veľa peňazí, ale stálo to za to.	Поїздка в гори коштувала чимало грошей, але варта того.
Notebook sa zase seká, čo s tým máš spraviť?	Ноутбук знову зависає; що з цим зробиш?
V robote som z toho úplne vytočený, poďme na obed.	На роботі від цього я повністю розізлився, давай підемо пообідати.
Chcem vyskúšať nový recept na večeru – lasagne s hubami.	Хочу спробувати новий рецепт вечері — лазанья з грибами.
Letíme do Paríža budúci týždeň, mám pripravený zoznam miest na návštevu.	Ми летимо до Парижа наступного тижня, у мене готовий перелік місць для відвідування.
V tom obchode majú zľavu na maslo, kúpim aspoň tri balenia.	У тому магазині діє знижка на масло, куплю щонайменше три пачки.
Môj telefón mi zase vypovedal službu uprostred videohovoru a to ma nahnevalo.	Мій телефон знову відмовив під час відеодзвінка, і це мене розізлило.
Som úplne vyčerpaný po náročnom týždni.	Я повністю виснажений після цього виснажливого тижня.
Chcel by som si dnes kúpiť nové tenisky.	Хочу сьогодні купити нові кросівки.
Navštívili sme trh a nakúpili sme všetko potrebné.	Ми відвідали ринок і придбали все потрібне.
Mám chuť na zmrzlinu, poďme na námestie.	Хочу морозива, підемо на площу.
Mám problém s telefónom, vždy mi vypadáva signál, keď som v meste.	У мене проблема з телефоном — сигнал раптово пропадає, коли я в місті.
Má to zmysel, alebo len vyhadzujeme peniaze do vetra?	Є в цьому сенс, чи просто ми викидаємо гроші на вітер?
Zajtra idem na služobnú cestu a čo si mám vziať so sebou?	Завтра їду у службову відрядження, а що мені взяти з собою?
Kolega mi práve zrušil stretnutie.	Колега мені щойно скасував зустріч.
Na výlete som si kúpil miestny syr, je výrazne slaný.	Під час поїздки я придбав місцевий сир — він дуже солоний.
Chcel by som si kúpiť nový bicykel, ale rozpočet mi to neumožňuje.	Хочу купити новий велосипед, але бюджет не дозволяє.
Tento projekt je na hovno, potrebujeme rýchlo niečo vymyslieť.	Цей проєкт — повна фігня, треба швидко щось придумати.
Ocko dnes zaspal na raňajky, z toho som riadne podráždený.	Тато сьогодні проспав сніданок, від цього я дуже роздратований.
Kúp si ten nový mobil, stojí to za to?	Купи той новий мобільник — це варто?
Idem na vandr po lesoch, zober si mapu.	Їду в похід лісами, візьми карту.
Dnes jem rýchlu večeru a cítim sa fajn.	Сьогодні їм швидку вечерю і почуваюся добре.
Chcel som dnes večer oddýchnuť si, ale šéf ma vytočil.	Хотів сьогодні ввечері відпочити, але шеф довів мене до роздратування.
V obchode som si vybral topánky, ale cena ma šokovala.	У магазині я обрав взуття, але ціна мене шокувала.
Hrám futbal každý víkend a dnes som strelil prvý gól v sezóne.	Я граю у футбол кожні вихідні, і сьогодні забив перший гол у сезоні.
Môj počítač zamrzol a stratili sa mi dáta, takže musím všetko znovu reštartovať.	Мій комп’ютер завис, дані зникли, тож мушу все знову перезавантажити.
Prečo si to urobil takto?	Чому ти зробив так?
Dnes to v kancelárii riadne horí, šéf sa na nás hnevá.	Сьогодні в офісі все дуже напружено — шеф на нас злий.
Zapnem rúru, chcem pripraviť niečo rýchle a chutné.	Увімкну духовку, хочу приготувати щось швидке й смачне.
Ideme podľa mapy, ale znova sme sa stratili pri autobusovej zastávke?	Йдемо за картою, але знову заблукали біля зупинки автобуса?
V obchode je to drahé, skúšam vyjednávať a vziať to aspoň lacnejšie.	У магазині це дорого — намагаюся поторгуватися й взяти хоч щось дешевше.
Chce sa mi cvičiť, ale dnes ma bolí koleno.	Хочу займатися спортом, але сьогодні болить коліно.
Dnes mám dôležité stretnutie s šéfom, dúfam, že nič nepokazím.	Сьогодні маю важливу зустріч із босом, сподіваюся, нічого не зіпсую.
V byte je veľký neporiadok, musím si upratať, inak ma prepadne zúfalstvo.	У квартирі великий безлад, мушу прибратися, інакше мене накриє відчай.
Idem na trh kúpiť čerstvé ovocie a neplánujem utratiť veľa peňazí, čo na to hovoríš?	Їду на ринок купити свіжі фрукти і не планую витратити багато грошей, що скажеш?
Dnes si konečne zacvičím, aj keď ma bolí chrbát.	Сьогодні нарешті займуся вправами, навіть якщо болить спина.
Mám niekoľko nových nápadov na video a chcem ich hneď vyskúšať.	У мене є кілька нових ідей для відео, хочу їх одразу випробувати.
Dnes v práci som zas zaspal na porade a šéf ma riadne odrbal.	Сьогодні на роботі знову проспав на нараді, і шеф мене серйозно відчитав.
Máme doma nudné večere, ale včera som uvaril výbornú polievku a všetci sa oblizovali.	У нас вдома нудні вечори, але вчора я зварив смачний суп, і всі облизувалися.
Na dovolenke v Tatrách sa mi zlomil zámok v kufri a musel som to riešiť na parkovisku.	У відпустці в Татрах зламався замок у валізі, і довелося розбиратися з цим на парковці.
Milujem jazdu na kolobežke po meste, ale dnes ma skoro zrazil pes.	Я люблю їздити на самокаті містом, але сьогодні мене майже збив пес.
Objednal som si nový smartfón cez internet, no doručenie bolo bez slúchadiel.	Замовив новий смартфон онлайн, але доставка прийшла без навушників.
Dnes som mal naozaj zvláštny deň v práci; všetko šlo naopak.	Сьогодні у мене був дійсно дивний день на роботі; усе йшло навпаки.
Prišiel som neskoro domov a moja mama ma vyzvala na večeru.	Я прийшов додому пізно, а мама запросила мене на вечерю.
Zobral som si taxík a cestou som zistil, že som zabudol doklady.	Я взяв таксі, і по дорозі зрозумів, що забув документи.
Na obed si dáte niečo tradičné zo Slovenska?	На обід з'їсте щось традиційне зі Словаччини?
Dúfam, že dnes večer bude ideálne počasie na prechádzku.	Сподіваюся, сьогодні ввечері буде ідеальна погода для прогулянки.
Dnes je to naozaj náročný projekt v práci.	Сьогодні це дійсно складний проєкт на роботі.
Hej, nezabudni zabaliť darček na narodeniny!	Гей, не забудь упакувати подарунок на день народження!
Keď pôjdem vlakom, stihnem aj večeru?	Коли поїду потягом, встигну й на вечерю?
V obchode som dnes objavil výpredaj na topánky.	У магазині сьогодні знайшов розпродаж взуття.
Bežať ráno ma dostáva do lepšej nálady.	Бігати зранку піднімає мені настрій.
Idem do mesta vybaviť pár vecí a potom skočím na pivo.	Я піду до міста зробити кілька справ, а потім заїду випити пива.
V práci mám nového šéfa a ten je trochu nervózny, takže sa musím tváriť, že mi nič nevadí.	На роботі у мене новий шеф, і він трохи нервовий, тож мушу робити вигляд, ніби мене нічого не хвилює.
Keď prší, nechce sa mi ísť von, ležím na pohovke a pozerám seriál.	Коли йде дощ, не хочеться виходити на вулицю; лежу на дивані і дивлюсь серіал.
Nakupujem chleba na trhu a cena sa znovu zvyšuje – už to neunesiem.	Покупую хліб на ринку, і ціна знову зростає — з такими цінами вже не витримаю.
Zrazu som objavil lásku k vareniu a skúšam nové recepty – nie vždy vyjdú, ale baví ma to.	Несподівано я відкрив любов до кулінарії й експериментую з новими рецептами — не завжди виходять, але мені подобається.
Dnes musíme dokončiť projekt, inak budeme meškať.	Сьогодні нам потрібно закінчити проєкт, інакше запізнимось.
Včera som skúšal nový recept a dopadlo to dosť zle.	Учора я спробував новий рецепт, і вийшло досить кепсько.
Cestovanie vlakom ma vždy upokojuje.	Поїздка потягом завжди заспокоює мене.
Na nákupnom zozname mám toľko vecí, že mi hlava praská.	У списку покупок стільки речей, що голова йде від розуму.
Mám rád večerné prechádzky, dvíhajú mi náladu aj po náročnom dni.	Мені подобаються вечірні прогулянки, вони піднімають мені настрій навіть після важкого дня.
Kde je najbližšia stanica? Potrebujem ísť na letisko.	Де найближча станція? Мені потрібно їхати до аеропорту.
Tento projekt je na programe, potrebujem tvoj odkaz dnes večer.	Цей проєкт у порядку денному, мені потрібен твій відгук сьогодні ввечері.
Dnes večer si chcem oddýchnuť a pozrieť si seriál.	Сьогодні ввечері хочу відпочити та подивитися серіал.
Objednal som si sendvič cez appku, mal by prísť o 20 minút.	Замовив сендвіч через застосунок, має прийти за 20 хвилин.
Bol som unavený, ale tréner ma nechal pokračovať v cvičení.	Я був втомлений, але тренер дозволив мені продовжувати тренування.
Už som unavený z tejto blbosti v práci.	Я вже втомився від цієї дурниці на роботі.
Idem si kúpiť chleba a možno aj nejaký koláč.	Йду купити хліб, а може й якийсь пиріг.
Vieš, čo ma dnes naštvalo v autobuse?	Знаєш, що мене сьогодні розізлило в автобусі?
Musím dnes urobiť domáce úlohy, ale vôbec sa mi nechce.	Сьогодні мушу зробити домашнє завдання, але зовсім не хочеться.
Včera som zmeškal vlak a musel som čakať dve hodiny.	Учора я пропустив поїзд і довелося чекати дві години.
Dnes ráno som sa zobudil s bolesťou hlavy a vôbec nemám chuť do práce.	Сьогодні рано прокинувся з головним болем і зовсім не хочу йти на роботу.
Na výlete v horách nám došli baterky a stratili sme mapu, takže sme blúdili dve hodiny.	Під час походу в горах у нас сіли батарейки, і ми загубили карту, тож блукали дві години.
Kúpili sme si nové tenisky a zistili sme, že veľkosť je úplne mimo.	Ми купили нові кросівки і з'ясували, що розмір взагалі не той.
Mám ťa rád, ale dnes potrebujem trochu priestoru.	Я тебе люблю, але сьогодні мені потрібен трохи простору.
Nové aktualizácie nič nerobia, všetko je pomalé a často sa zasekávajú.	Нові оновлення нічого не роблять, усе повільне й часто зависають.
Ráno som zaspal a proste mi ušiel autobus do mesta.	Ранком я проспав і просто пропустив автобус до міста.
Objednal som cez internet novú bundu a vyzerá na fotkách lepšie než v realite.	Я замовив через Інтернет нову куртку, і на фото вона виглядає краще, ніж у реальності.
Idem na trh nakúpiť zeleninu a rozmýšľam, či zobrať aj sladkú papriku.	Я йду на ринок за овочами і думаю, чи взяти ще солодкий перець.
Dnes na koncerte sme zistili, že setlist sa mení.	Сьогодні на концерті ми дізналися, що сет-лист змінюється.
Daj si pozor na to, čo povieš, ľudia sú dnes náladoví.	Будь обережний з тим, що скажеш — люди сьогодні в поганому настрої.
Dnes na porade som spravil menšiu chybičku, no šéf to pochopil.	Сьогодні на нараді я зробив невелику помилку, але шеф зрозумів.
Včera sme doma skúšali tradičné halušky a dopadlo to úspešne.	Учора ми вдома пробували традиційні галушки, і вийшло вдало.
Mám rád cestovanie lacno, preto často používam zľavové kódy.	Я люблю подорожувати недорого, тому часто використовую знижкові коди.
Na ihrisku sme s kamarátmi zabehali pár kôl a potom sme odpadli smiechom.	На майданчику з друзями пробігли кілька кіл, а потім звалилися з сміху.
Môj nový telefón mi dnes zlyhal a nechce sa ani zapnúť.	Мій новий телефон сьогодні зламався і не хоче увімкнутися.
Máme nový projekt, musíme rýchlo rozhodnúť.	У нас новий проєкт, ми маємо швидко ухвалити рішення.
Včera som zabudol kľúče doma, dnes musím ísť znova.	Учора я забув ключі вдома, сьогодні доведеться знову йти.
Prepáč, vieš mi ukázať smer na stanicu?	Вибач, ти можеш показати дорогу до вокзалу?
V tom obchode sú zlé ceny, pôjdeme na inú tržnicu.	У цьому магазині погані ціни, підемо до іншого ринку.
Objednal som pizzu cez doručovaciu službu, číslo objednávky 54321.	Замовив піцу через сервіс доставки, номер замовлення 54321.
Projekt sa vždy rozširuje, keď niekto sľúbi, že to dá do večera.	Проєкт завжди розростається, коли хтось обіцяє, що впорається до вечора.
Doma mám to najhoršie kreslo na svete: kýva sa na ňom a bolí ma chrbát.	Дома у мене найгірше крісло на світі: колихається, і болить спина.
Keď som bol v Bratislave, zjedol som polievku, čo mi nechutila.	Коли я був у Братиславі, з'їв суп, який мені не сподобався.
Kúpim si nové tenisky, šedé s bielymi prvkami, za výhodnú cenu.	Куплю собі нові кросівки, сіро-білі з білими деталями, за вигідною ціною.
Neviem sa rozhodnúť, či je lepšie povedať áno alebo nie.	Не можу вирішити, чи краще сказати так чи ні.
Tá práca ma dnes úplne zruinovala, som unavený ako pes.	Та робота сьогодні повністю знищила мене, я втомлений, як пес.
Cestou na vlak som si poplietol lístok a musel som to riešiť na stanici.	По дорозі до потяга я переплутав квиток і довелося розбиратися з цим на вокзалі.
Objednal som si pizzu a zrazu mi zavolali, že doručenie sa posúva.	Замовив піцу, і раптом мені зателефонували, що час доставки змінився.
Nedávno som si uvedomil, že ťa milujem, a je to desne zvláštne.	Нещодавно я зрозумів, що люблю тебе, і це надзвичайно дивно.
Tento film bol úplná nuda, ale aj tak sme sa nasmiali.	Цей фільм — суто нудьга, але все одно ми посміялися.
Som na ceste vlakom do Bratislavy a zistil som, že mi chýba nabíjačka.	Я в дорозі потягом до Братислави і з'ясував, що мені не вистачає зарядки.
Šéf zase zdržal stretnutie, ale ja už mám toho plné zuby!	Шеф знову затримав зустріч, а мене це вже дістало!
Chceš si kúpiť čokoládu, alebo ti stačí len 70% kakaa?	Хочеш купити шоколадку, чи вистачить тобі лише 70% какао?
Hral som futbal a zlomil som si prst na nohe.	Я грав у футбол і зламав собі палець на нозі.
Včera som skúšal nový recept na tvarohový koláč a bol naozaj chutný.	Вчора я спробував новий рецепт сирника, і він був дійсно смачним.
Ten nový softvér ma pomaly zožiera nervy.	Новий софт повільно доводить мене до нервового зриву.
Máme v pláne výlet do Tatier tento víkend.	У нас запланована поїздка до Татр цього вікенду.
Keď vyriešime ten problém, konečne si oddechneme.	Коли розв'яжемо ту проблему, нарешті зітхнемо з полегшенням.
Pozri, táto aplikácia je hrozná, vždy padá.	Слухай, цей додаток жахливий, завжди падає.
Idem si odskúšať nový tréninkový plán, uvidíme, či to funguje.	Піду спробувати новий тренувальний план, побачимо, чи спрацює.
Šéf je fakt protivný a vyžaduje, aby sme všetko dodali dnes.	Шеф дійсно дратує і вимагає, щоб ми все здали сьогодні.
Včera som objavil skvelý výpredaj a kúpil som tri tričká za cenu jedného.	Учора я натрапив на супер вигідний розпродаж і купив три футболки за ціною однієї.
Na dovolenke rád chodím po miestnych trhoch a skúšam zvláštne jedlá.	У відпустці люблю ходити місцевими ринками і пробувати незвичайні страви.
Môj nový telefón mi prišiel včera; fotoaparát je bomba.	Мій новий телефон прийшов вчора; камера — справжня бомба.
Večer som si užil starý film.	Ввечері я насолодився старим фільмом.
Chcel by som dnes prejsť celé mesto na bicykli.	Хочу сьогодні проїхати містом на велосипеді.
V obchode som sa snažil ušetriť a zistil som, že zľavy sú len pretvárkou.	У магазині я намагався заощадити, але знижки виявилися просто обманом.
Mám nové slúchadlá, ktoré vyzerajú skvele, ale zvuk je strašný.	У мене нові навушники, які виглядають круто, але звук — жахливий.
Pri varení rád počúvam hudbu; dnes to pôjde bez problémov.	Під час готування люблю слухати музику — сьогодні все вийде без проблем.
Keď prídeš domov, zavolaj mi, prosím.	Коли прийдеш додому, зателефонуй мені, будь ласка.
Ráno som zabudol klúče doma a musím čakať pred dverami.	Вранці я забув ключі вдома і мушу чекати біля дверей.
V kaviarni som si objednal zákusok a zrazu zistil, že som si zabudol peňaženku.	У кав’ярні я замовив десерт і раптом з’ясував, що забув гаманець.
Keď som dorazil na letisko, zistil som, že som si zabudol pas doma.	Коли прибув до аеропорту, з’ясував, що забув паспорт вдома.
Hráme futbal a ja som dal gól, ale rozhodca to neuznal.	Ми граємо у футбол, і я забив гол, але арбітр не зарахував гол.
Jazdím po meste na bicykli a zrazu mi odpadol reťaz.	Я їду містом на велосипеді, раптом відпав ланцюг.
Mám toho dnes plné zuby, musím to dokončiť ešte pred obedom.	Сьогодні мене це все дістало; мушу закінчити до обіду.
Na stanici som zablúdil a stratil sa v dave.	На вокзалі я зблукав і загубився серед натовпу.
Kúpili sme si nový televízor, super obraz a nízka cena.	Ми купили новий телевізор — класне зображення та низька ціна.
Môj telefón znovu vyhadzuje hlášky a nič nestíha.	Мій телефон знову видає повідомлення і нічого не встигає.
Na festivale som si pripadal ako doma, hudba bola neskutočná.	На фестивалі я відчував себе як удома, музика була неймовірна.
Dnes z toho chaosu v práci som úplne vyčerpaný.	Сьогодні через цей хаос на роботі я повністю виснажений.
Náš nový kolega je fajn, ale šéf nás zas tlačí.	Наш новий співробітник класний, але шеф нас знову тисне.
Zabudol som si peňaženku v obchode a musím sa vrátiť.	Я забув гаманець у магазині і мушу повернутися.
Idem na výlet vlakom a bojím sa, že sa stratím na stanici.	Їду потягом у поїздку і боюся, що загублюсь на вокзалі.
Chceš zajtra ísť na výlet do parku a dať si zmrzlinu?	Хочеш завтра піти на прогулянку до парку і взяти морозиво?
V práci mám nový projekt a som nervózny.	У роботі в мене новий проєкт, і я нервуюсь.
Doma sa snažím naučiť variť novú polievku a držím si palce, aby to vyšlo.	Дома намагаюся навчитися готувати новий суп і тримаю кулачки, щоб усе вийшло.
Letenky do Paríža sú drahé.	Квитки до Парижа дорогі.
V obchode som zabudol peňaženku.	У магазині забув гаманець.
Po zápase sme vyhrali a ja som nadšený.	Після матчу ми виграли, я в захваті.
Dnes ráno som zaspal a nestíham na stretnutie.	Сьогодні зранку я проспав і не встигаю на зустріч.
Učil som sa nové triky na počítači.	Я вчився новим трюкам на комп'ютері.
V mestskej knižnici som objavil záznamy o histórii a bol som nadšený.	У міській бібліотеці я натрапив на історичні записи і був у захваті.
Povedz mi, kedy prídeš, lebo čakám už dve hodiny.	Скажи мені, коли ти прийдеш, бо чекаю уже дві години.
Bežím 5 kilometrov a som vyčerpaný.	Я біжу п'ять кілометрів і дуже виснажений.
Na dovolenke som si konečne odpočinul, slnko mi svietilo celý deň.	У відпустці я нарешті відпочив, сонце світило цілий день.
Máme termín projektu na budúci týždeň, tá papierovačka ma už štve.	У нас дедлайн по проекту наступного тижня, ця паперова тяганина мене вже дістає.
Milujem ťa, ale potrebujem chvíľu sám.	Люблю тебе, але мені потрібно побути трохи наодинці.
Používam nový telefón a neviem sa zorientovať v tých nových funkciách.	Використовую новий телефон і не можу зорієнтуватися в цих нових функціях.
V kine nám nedali popcorn, to ma naštvalo.	У кінотеатрі нам не дали попкорн, це мене розізлило.
V práci sa dnes všetko komplikovalo a ja už nemám silu.	На роботі сьогодні все ускладнювалося, і в мене вже немає сил.
Stále dokola riešim ten istý problém: kde som nechal okuliare?	Я постійно розв'язую одну й ту саму проблему: де я залишив свої окуляри?
Zajtra pôjdeme do supermarketu kúpiť veci na večeru a ja zistím, že som zabudol peňaženku.	Завтра підемо до супермаркету купити речі на вечерю, а я з'ясую, що забув гаманець.
Dnes som si zahral futbal a brankár ma vyrazil.	Сьогодні я пограв у футбол, і воротар відбив мій удар.
Objednal som si pizzu cez aplikáciu a zrazu mi to hlási 'chyba pripojenia'.	Замовив піцу через застосунок, але раптом з'явилося повідомлення 'помилка підключення'.
Ráno som zaspal, takže som meškal do práce.	Рано я проспав, тож запізнився на роботі.
Na oslave mi vyfúkli posledný kúsok koláča a ja som ostal hladný.	На святі у мене вкрали останній шматок торта, і я залишився голодним.
Ten nový futbalový klub ma naozaj nadchol, konečne vyhrávame.	Цей новий футбольний клуб мене справді надихає — нарешті ми виграємо.
Chcem si oddýchnuť, ale manžel mi stále dohovára — čo s tým mám robiť?	Хочу відпочити, але чоловік мені постійно повчає — що з тим робити?
Kúpil som si nový telefón cez internet a doručenie bolo fakt rýchle.	Я купив новий телефон через інтернет, і доставка була дійсно швидкою.
Ten report je na hovno, ale treba ho dodať do konca dňa.	Цей звіт — повна фігня, але його треба довести до кінця дня.
Auto mi zdochla na diaľnici a musel som čakať na odťahovku.	Машина зупинилася на трасі, довелося чекати евакуатора.
Objednal som si tričko online, a prišlo mi o dve čísla väčšie.	Замовив футболку онлайн, а прийшла на два розміри більша.
Ako najradšej tráviš víkendy: doma pri televízore alebo vonku na výlete?	Як ти зазвичай проводиш вихідні: вдома біля телевізора чи на вулиці на прогулянці?
Môj telefón sa vypína sám od seba, asi treba vymeniť batériu.	Мій телефон самостійно вимикається, напевно треба міняти акумулятор.
Hej, dnes ma ten projekt úplne vytrhol z rytmu.	Ей, сьогодні цей проєкт повністю вибив мене з ритму.
Včera som si kúpil lístky na koncert a zistil, že sú vypredané.	Учора купив квитки на концерт і з’ясувалося, що вони розпродані.
Keď som doma, vždy zabudnem na kľúče a musím zatelefonovať susedovi.	Коли я вдома, я завжди забуваю ключі й мушу зателефонувати сусіду.
Idem dnes do posilky, potrebujem poriadne vybúchať si stres.	Сьогодні йду до залу, хочу повністю виплеснути стрес.
Nová hudba od obľúbenej skupiny ma naozaj nadchla a chcem ju počúvať celý deň.	Нова музика від моєї улюбленої групи мене дійсно захопила, хочу слухати її увесь день.
Môžem dnes večer odísť skôr?	Чи можу я сьогодні ввечері піти раніше?
Tá videohra ma úplne pohltila, hral som ju celé dopoludnie.	Ця відеогра повністю мене захопила; я грав у неї увесь ранок.
Chcel by som si kúpiť nový telefón, ale ceny ma odrádzajú.	Хочу купити новий телефон, але ціни мене стримують.
Ako ti dnes vyzerá plán na výlet do Tatier?	Як сьогодні виглядає твій план поїздки до Татр?
Si trúfalý, ale dokázal si to.	Ти зухвалий, але зміг це зробити.
Dnes v robote som mal náročný deň, všetko mi od rána šlo dole vodou.	Сьогодні на роботі був важкий день, усе з самого ранку валилося з рук.
Cestou do mesta som zabudol mapu, ale nakoniec sme objavili skvelú kaviareň.	Під час поїздки до міста я забув карту, але зрештою ми знайшли чудову кав'ярню.
Chcem si kúpiť nové tenisky, sú pekné, ale cena ma odradila.	Хочу купити нові кросівки — вони гарні, але ціна мене відлякує.
Na ihrisku sme s kamarátmi vyhrali zápas v poslednej minúte, bol to poriadny adrenalín.	На майданчику ми з друзями виграли матч на останній хвилині, це був справжній адреналін.
Keď som zapol Wi‑Fi, zistil som, že heslo už nie je platné a musím resetovať router.	Коли увімкнув Wi‑Fi, з'ясувалося, що пароль уже недійсний, і доведеться скинути маршрутизатор.
Dnes mám poradu s šéfom, dúfam, že vyjdeme s niečím rozumným.	Сьогодні на нараді з босом сподіваюся, що придумаємо щось розумне.
V meste som zmešal spoj a musím čakať na ďalší, sakra.	У місті я пропустив поїзд і мушу чекати наступного, чорт забирай.
