source	target
Слушай, нам нужны результаты к следующей неделе, иначе будет полный провал.	Listen, we need the results by next week, otherwise it's going to be a total disaster.
На улице ливень, мы забыли зонт в такси.	It's pouring outside, and we left the umbrella in the taxi.
Ты опять опоздал на встречу — что за фигня?	You're late for the meeting again—what the hell is that?
Не доверяй всем уведомлениям, это может быть вирус.	Don't trust every notification, it could be a virus.
Футбол сегодня просто огонь, забили три гола за десять минут!	Today's soccer game was on fire; we scored three goals in ten minutes!
Хватит тут баловаться — найди мои ключи и открой дверь.	Quit fooling around—find my keys and open the door.
Мы опоздали на поезд, чёрт возьми, и теперь придётся ночевать на вокзале.	We missed the train, damn it, and now we'll have to spend the night at the station.
Эта куртка дороже, чем я думал — пипец дорогая.	This jacket is way more expensive than I thought—crazy pricey.
Серьёзно, перестань накручивать: мы не расстанемся.	Seriously, stop freaking out—we're not breaking up.
Я только что обновил приложение, и теперь оно глючит ещё сильнее.	I just updated the app, and now it's crashing even more.
На работе снова завал задач и дедлайны давят — черт, когда это кончится?	At work, it's another flood of tasks and deadlines are crushing — damn, when will this end?
У нас задержка поезда: платформа забита и я без кофе.	The train is delayed: the platform is packed and I'm without coffee.
Этот магазин любит заманивать скидками, но чаще всё дороже, чем кажется.	This store loves luring with discounts, but usually everything is more expensive than it looks.
Вчерашняя тренировка была жесткой — на первом подходе дыхалка ушла.	Yesterday's workout was brutal — I was out of breath right from the first set.
Я отправил ей сообщение, а она молчит — значит, это конец.	I texted her, but she's silent — means it's over.
Во время поездки по Европе пропал мой чемодан, представляешь?	During a trip around Europe, my suitcase disappeared—can you imagine?
Я обновил телефон до новой версии, и теперь он зависает.	I updated my phone to the new version, and now it's freezing up.
Этот матч был офигенный: забили в концовке — и мы победили.	That game was awesome: they scored in the final minutes and we won.
Постой, не делай выводов слишком рано, ещё рано.	Hold on, don't jump to conclusions too soon—it's still early.
Я попробовал новый бургер с чили и сыром — огонь, но чили очень острый.	I tried a new chili-cheese burger—it's fire, but the chili is really spicy.
Утро началось с того, что кофе вышел жидким — я опять забыл купить молоко.	The morning started with my coffee turning into water — I forgot to buy milk again.
Я проспал будильник и опоздал на поезд — ещё пять минут до отправления, и всё идёт насмарку.	I overslept the alarm and missed the train — there were only five minutes until departure, and everything's going to hell.
Нашёл в магазине крутую рубашку по бешеной скидке, но касса сломалась и пришлось ждать.	I found a cool shirt at a crazy discount, but the checkout broke down and I had to wait.
Смотрю матч: наш форвард снова промахнулся в решающем моменте, и я так ругаюсь, что соседи думают, что я сумасшедший.	I'm watching the game: our forward keeps missing the crucial moment again, and I'm cursing so loud that the neighbors think I'm crazy.
Телефон сел за минуту до важной встречи, и я стоял у розетки, торопливо ища кабель.	My phone died a minute before an important meeting, and I stood by the outlet, frantically looking for a charger.
Хватит придуриваться, давай разберёмся с задачей по-честному.	Enough fooling around, let's deal with the problem honestly.
Этот автобус идёт туда? Я застрял в этом городе на ночь.	Is this bus headed there? I'm stuck in this city for the night.
Мне нужен размер побольше, эти джинсы сидят не так.	I need a bigger size, these jeans don't fit right.
У меня мигрень, так что я не могу пойти на вечеринку.	I've got a migraine, so I can't go to the party.
Хочу новую клавиатуру, но цена кусается.	I want a new keyboard, but the price is brutal.
Эй, ты видел эту новую серию? Она просто огонь!	Hey, have you seen that new series? It's fire!
Мы опоздали на поезд и чуть не потеряли билеты.	We missed the train and almost lost our tickets.
Этот магазин — полный шлак, всё слишком дорого.	This store is a total rip-off; everything's way too expensive.
Скинь мне гайд по настройке этого дурацкого гаджета, плиз.	Send me a setup guide for this annoying gadget, please.
Я сегодня такой голодный, хочу пельмени с большим количеством сметаны.	I'm so hungry today, I want dumplings with a ton of sour cream.
Я проспал на поезд и опоздал на важное совещание.	I overslept and missed the train, and now I'm late for an important meeting.
Хватит тянуть, скажи прямо: ты за меня?	Cut the crap, tell me straight: are you on my side?
Этот автобус идёт бесконечно, я уже хочу домой.	This bus is taking forever, I just want to go home.
Я нашёл старый фотоальбом и вдруг ностальгия накрыла.	I found an old photo album and nostalgia hit me.
Круто, наконец-то выбрался на пикник: зелёная трава, жаркое и громкая музыка.	Nice, I finally got out for a picnic: green grass, grilled meat, and loud music.
Моя кошка опять таскает носки по дому, и это бесит.	My cat keeps dragging socks around the house, and it's driving me crazy.
Где здесь купить самый дешёвый билет до Барселоны?	Where can I get the cheapest ticket to Barcelona around here?
Этот баг в коде не даст мне спать — он повторяется каждые пять минут.	This bug in the code won't let me sleep — it repeats every five minutes.
Почему этот сайт такой тормозной? Нажимаю — ничего не происходит.	Why is this site so slow? I click and nothing happens.
Этот бургер огонь, но картошка сухая — что за подвох?	This burger is fire, but the fries are dry — what's the catch?
Эй, ты где пропал? Я уже три раза звонил.	Hey, where the hell did you vanish to? I've called you three times already.
Сегодня на работе полный бардак, начальник орёт.	Today at work it's total chaos, and the boss is shouting his head off.
Наш рейс задержали на три часа, так что будем сидеть в аэропорту.	Our flight got delayed by three hours, so we'll be stuck sitting in the airport.
Эта куртка стоит целое состояние, но цвет крутой.	This jacket costs a fortune, but the color is really cool.
Я только что попробовал новый рецепт пасты — карри и кокос, это безумно вкусно.	I just tried a new pasta recipe — curry and coconut, it's insanely delicious.
Мы заблудились в городе, а телефон садится — надо что-то придумать.	We're lost in the city, and my phone's dying — we've got to figure something out.
Этот дедлайн горит, но кофе помогает держать глаза открытыми.	This deadline is brutal, but coffee helps me stay awake.
На рынке столько подделок, что хочется кричать.	There are so many fakes at the market that I want to scream.
Наш новый тренер в зале — жесткий, но он действительно помогает.	Our new coach at the gym is tough, but he really helps.
Не могу поверить, что мы расстались без разговора — теперь всем приходится это объяснять через пост.	I can't believe we broke up without talking it over — now I have to explain it to everyone via a post.
Этот автобус снова опаздывает на полчаса, и у меня начинается паника.	This bus is half an hour late again, and I'm starting to freak out.
В супермаркете сегодня очереди просто безумные, а цены кусаются.	The lines at the supermarket today are just crazy, and the prices bite.
Ты серьёзно думаешь, что можешь всё держать в секрете и ждать, когда я догадаюсь?	Are you seriously thinking you can keep everything secret and wait for me to figure it out?
Я перепрошил телефон, и теперь камеры вообще не работают.	I flashed my phone, and now the cameras won't work at all.
Кофе без сахара — это преступление против вкуса.	Black coffee without sugar is a crime against taste.
Этот рейс длинный как ночь, а развлечений почти нет.	This flight is as long as the night, and there’s almost no entertainment.
Купил новый телефон вчера, а он уже глючит — батарея держит всего пару часов.	I bought a new phone yesterday, and it's already glitching — the battery lasts only a couple of hours.
Не отвечаешь на мои сообщения третий день — ты не забыл, что я существую?	You haven't replied to my messages for three days—have you forgotten I exist?
Вчера играл в баскетбол с ребятами, промахнулся три раза подряд, но настроение всё равно было на высоте.	Yesterday I played basketball with the guys, missed three shots in a row, but I still felt great.
Попробовал новую диету: только овощи и чай — уже хочется бургер.	Tried a new diet: only vegetables and tea — already craving a burger.
Вот дерьмо, опоздал на поезд на пять минут, и весь день испорчен.	Shit, I missed the train by five minutes, and the whole day is ruined.
Я попробовал новый рецепт борща, но получилось совсем не как у бабушки.	I tried a new borscht recipe, but it came out nothing like grandma's.
Хочу довести пресс до идеала, но каждый раз терпение кончается на втором подходе.	I want to get my abs to perfection, but patience runs out at the second set every time.
Этот телефон опять завис, придётся перезагрузить его.	This phone froze again; I'll have to reboot it.
Серьёзно думаешь, что мы сможем быть друзьями после всего?	Are you seriously thinking we can be friends after all this?
Чувак, мне нужно срочно найти билет на поезд.	Dude, I need to snag a train ticket ASAP.
Я забыл дома ключи и теперь не могу войти.	I left the keys at home and now I can’t get in.
Вчерашняя футбольная игра была жесткой: три гола за первые двадцать минут.	Yesterday's football game was brutal—three goals in the first twenty minutes.
Мой ноутбук снова завис, перезагрузка не помогает.	My laptop froze again, and rebooting didn't help.
Я так проголодался, что могу съесть лошадь.	I'm so hungry I could eat a horse.
Поезд задерживается на час, поэтому давайте заскочим в кофейню и переждем.	The train's delayed by an hour, so let's swing by a cafe and wait it out.
Этот гаджет стоит безумных денег; это просто развод.	This gadget is ridiculously expensive; it's a total rip-off.
Она не отвечает уже неделю — может, просто ей нужно пространство.	She hasn't answered for a week—maybe she just needs some space.
После тренировки у меня голова кружится, и хочется лечь спать.	After the workout my head's spinning and I just want to lie down.
Этот фильм был скучным, но концовка оказалась неожиданной.	This movie was boring, but the ending took me by surprise.
Хватит ныть, давай двигаться дальше.	Stop whining and let's move on.
Какого хрена ты опять опаздываешь на поезд?	What the hell, you're late for the train again?
Сегодня на кухне пахнет офигенно, и мне не терпится попробовать.	The kitchen smells amazing today, and I can't wait to try it.
Я зашёл в магазин и понял, что забыл причину прихода.	I walked into the store and realized I forgot why I came.
Эта песня заела, могу петь её наизусть.	This song is stuck in my head; I could sing it from memory.
Этот проект — полная засада, и я устал от него.	This project is a total hassle, and I'm fed up with it.
Дома сегодня бардак: вещи разбросаны повсюду, да ещё и мама орёт на всех?	The house is a mess today: things are scattered everywhere, and mom is yelling at everyone?
Купил крутую куртку онлайн, но размер оказался ужасным — она мала.	I bought a cool jacket online, but the size turned out to be awful — it's too small.
На тренировке сегодня я выдохся и не смог держать темп.	During today's training I ran out of steam and couldn't keep up the pace.
Глянь, новая игра — графика шикарная, но баги достают.	Check out the new game — the graphics are gorgeous, but the bugs are getting on my nerves.
Черт, снова запорол проект из-за ошибки в коде.	Damn, I screwed up the project again because of a bug in the code.
Где же мои ключи от машины? Я сейчас опоздаю на встречу.	Where the hell are my car keys? I'm going to be late for the meeting.
Я устал стоять в очереди в аэропорту — бесит.	I'm fed up with standing in the airport queue—it's driving me nuts.
Эти наушники слишком дорогие, давай поищем скидки.	These headphones are way too expensive, let's hunt for discounts.
Я так кайфую от новой игры, не могу оторваться.	I'm really into the new game, I can't put it down.
Мы застряли в пробке за городом, и автобус уже ушёл без нас.	We're stuck in a traffic jam outside the city, and the bus has already left without us.
Этот свитер сел после стирки, да и размер не тот — хочу вернуть, но касса сейчас закрыта.	This sweater shrank after washing, and the size is off too — I want to return it, but the register is closed right now.
Почему бы не попробовать готовить дома, если заказываешь пиццу каждый вечер?	Why not try cooking at home if you're ordering pizza every night?
Сайт завис, я нажимаю обновить сто раз — всё равно ничего не грузится, чёрт побери.	The site is stuck; I've hit refresh a hundred times—it's still not loading, damn it.
Моя сестра расклеилась, когда я сказал, что не могу купить ей подарок на день рождения — она думает, что я жадный.	My sister freaked out when I said I can't buy her a birthday gift — she thinks I'm cheap.
Забавно, как кофе в аэропорту стоит как билет на поезд.	It's funny how coffee at the airport costs as much as a train ticket.
Я вчера попробовал сварить рамен дома, и получилось неожиданно вкусно.	I tried cooking ramen at home yesterday, and it turned out surprisingly tasty.
Это приложение реально бесит: всё время выкидывает ошибки и рушит настроение.	This app is seriously annoying: it keeps throwing errors and ruins my mood.
Мне надоело, что ты постоянно забываешь мои дни рождения.	I'm tired of you constantly forgetting my birthdays.
На рынке сегодня помидоры стоят как золото — килограмм за целое состояние.	Tomatoes at the market today cost a fortune per kilo.
Эти очереди в аэропорту бесконечные, и я уже на взводе.	These airport queues are endless, and I'm already on edge.
Это безумие: начальник требует, чтобы мы сидели допоздна, и никаких благодарностей.	This is insane: the boss wants us to stay late again, and there's no thanks.
Она меня постоянно подводит: обещает встретиться, но так и не появляется.	She keeps letting me down: promises to meet, but she never shows up.
Wi‑Fi здесь как лотерея: иногда нормально, а чаще всё прерывается.	The Wi‑Fi here is like a lottery: sometimes it's fine, but more often it cuts out.
Этот пирог слишком сладкий, но бабушка говорит, что так и должно быть.	This pie is way too sweet, but grandma says that's how it’s supposed to be.
Черт, наш рейс задержали на три часа, и багаж всё ещё не нашли.	Damn, our flight's delayed by three hours, and they still haven't found the luggage.
Этот магазин — полный развод: цены кусаются, а выбор никакой.	This store is a total rip-off: the prices are brutal, and the selection's lousy.
Тренер устроил разнос за медленную оборону, но теперь у нас есть шанс выйти в полуфинал.	The coach ripped us a new one for our slow defense, but now we have a real shot at making the semifinals.
Я обновил ноутбук, и теперь он стал быстрее, но батарея дохнет раньше.	I updated my laptop, and now it's faster, but the battery dies sooner.
Завтра иду к врачу — говорят, давление подскочило, надо учиться жить спокойнее.	I'm going to the doctor tomorrow — they say my blood pressure's up; I should chill out more.
Честно говоря, этот аэропорт — полный беспредел: очереди бесконечные и объявления сбивают с толку.	Honestly, this airport is a total mess: endless lines and announcements that are confusing as hell.
Я заказал крутую куртку онлайн, а пришла с дефектом и размер не тот.	I ordered a cool jacket online, and it arrived damaged and the size is wrong.
Мне нужно с тобой откровенно поговорить про наши отношения.	I need to have an honest talk with you about our relationship.
Сегодня на тренировке было круто: наконец-то забил гол после трёх недель.	Today at practice it was awesome: I finally scored a goal after three weeks.
Этот фильм просто ноль: визуал крутой, а сюжет дырявый.	This movie is just zero: the visuals are great, but the plot is weak.
Забей на этот брифинг, давай реально работать.	Forget about this briefing—let's actually get some real work done.
Я застрял в очереди на паспортный контроль — это просто цирк.	I'm stuck in the passport control line—it's a total circus.
Этот кефир просрочен?	Is this kefir expired?
Не суй нос в мои дела, разберусь сам.	Don't stick your nose into my business, I'll handle it myself.
Мой телефон тащит, похоже, вирус подцепил.	My phone is lagging; looks like I picked up a virus.
Сделай этот отчёт до обеда, без отговорок.	Finish this report by lunch, no excuses.
GPS сдох, и мы все заблудились в городе.	The GPS died, and we all got lost in the city.
Я пытаюсь освоить гитару, но пальцы всё равно не попадают в нужные аккорды.	I'm trying to learn guitar, but my fingers still don't land on the right chords.
Не могу поверить, что твой новый телефон не сломался после этого падения.	I can't believe your new phone didn't break after that drop.
Этот борщ слишком солёный, добавь воды.	This borscht is way too salty; add some water.
Мы застряли в аэропорту из-за задержки рейса, и все уже на нервах.	We're stuck at the airport because of a flight delay, and everyone is on edge.
Купи мне ту кофту в магазине на углу, она по скидке до конца недели.	Grab that sweater at the corner shop for me—it's on sale until the end of the week.
Я так рад, мы выиграли матч в последнюю минуту!	I'm so pumped—we won the game in the last minute!
Снова зависает телефон, обновление ничего не чинит.	The phone keeps freezing again, the update didn't fix anything.
Этот борщ просто бомба, попробуй.	This borscht is the bomb—you've got to try it.
Хочу плюхнуться на диван и ничего не делать.	I just want to crash on the couch and do nothing.
Блин, мы перепутали станции — теперь идём не туда и тратим кучу бабла на такси.	Damn, we mixed up the stations — now we're going the wrong way and burning a ton of cash on taxis.
На работе всё валится из рук, дедлайны поджимают, а начальник требует отчёт прямо сейчас.	At work, everything's falling apart, deadlines are tight, and the boss wants the report right now.
Этот сыр такой ароматный, но цена кусается.	This cheese smells amazing, but the price is brutal.
Только что получил оффер на работу мечты — не верится.	Just got an offer for my dream job — can't believe it.
Завтра важная презентация на работе, и я панически нервничаю.	Tomorrow I have an important presentation at work, and I'm freaking out.
Где мои ключи? Ах да, в сумке. Опять.	Where are my keys? Oh right, in my bag. Again.
Я наконец нашёл идеальный рецепт блинов с ягодами.	I finally found the perfect recipe for crepes with berries.
Черт, дождь идёт, и мы опоздаем на матч.	Damn, it's raining and we're going to miss the game.
Я только что обновил телефон: теперь всё меню на английском, и это реально раздражает.	I just updated my phone: now everything's in English, and it's really annoying.
Чё по плану на вечер — остаёмся дома или идём тусить?	So what's the plan for tonight — are we staying in or going out to party?
Заказал куртку онлайн — фото были огонь, а пришла какая-то дешёвая ширпотреб за тридцать баксов.	I ordered a jacket online—the photos looked fire, but what I got was some cheap junk for thirty bucks.
Мы опоздали на поезд: автобус сломался, и мы застряли в пробке.	We missed the train—the bus broke down, and we got stuck in traffic.
Этот салат выглядел подозрительно зелёным, и вкус совсем не тот, что на картинке.	This salad looked suspiciously green, and the taste wasn't at all like the picture.
Этот Wi‑Fi такой глючный, страницы грузятся медленнее черепахи.	This Wi‑Fi is so glitchy, pages load slower than a turtle.
Чёрт, кофе закончился дома, и я опоздал на троллейбус.	Damn, the coffee ran out at home, and I missed the trolleybus.
На работе всё валится из рук, поэтому я уволился на прошлой неделе.	Everything at work is falling apart, so I quit last week.
Поехал в командировку в Питер, а там дождь лил как из ведра.	I went on a business trip to St. Petersburg, and the rain was pouring down.
Этот свитер — просто огонь, но очередь в примерочной гигантская.	This sweater is fire, but the fitting room line is huge.
Мы с другом спорим, кто победит в матче сегодня, и спор идёт уже час.	My friend and I are arguing over who will win today's game, and the argument has been going on for an hour.
Смотри, на кассе цена совсем другая, чем на витрине.	Look, the price at the checkout is totally different from the price tag.
Вчера с ребятами спорили, и я совсем прав: их новая идея — полная чушь.	Yesterday I argued with the guys, and I'm totally right: their new idea is pure nonsense.
Нашёл обходной путь домой через парк: тише, но длиннее.	I found a shortcut home through the park: quieter, but longer.
Батарея села за пару часов - это же трэш.	The battery died in a couple of hours - it's a nightmare.
Я попробовал новый рецепт: суп с кокосом и лаймом - вышло неожиданно вкусно.	I tried a new recipe: coconut-lime soup - it turned out unexpectedly tasty.
Да ладно, это задержка на час?!	Come on, it's a one-hour delay?!
Дедлайн горит на этой неделе, мне нужно всё доделать до пятницы.	The deadline's tight this week; I need to finish everything by Friday.
Не думай даже, что я всё тебе простил за этот вечер.	Don't even think I forgave you for all that tonight.
Этот сервис лагает так, что пипец, не могу работать.	This service lags so badly it's a nightmare — I can't work.
Эти пирожки просто огонь, обязательно попробуй.	These pastries are fire, you’ve gotta try them.
Где мои ключи?	Where are my keys?
Черт, этот банкомат опять сломался.	Damn, this ATM broke down again.
Мы опоздали на поезд из-за очереди на паспортный контроль.	We missed the train because of the line at passport control.
Она сказала, что устала от моих игр и что нам нужно поговорить по-взрослому.	She said she's tired of my games and we need to have a serious talk.
Я вчера заметил выгодную скидку на телефон: «до конца недели» и куча скрытых условий.	I spotted a good phone deal yesterday: 'ends this week' with a ton of hidden terms.
Мы опаздываем на поезд до Москвы, а билет купили на вечер.	We're running late for the train to Moscow, and we bought the ticket for the evening anyway.
Я зашёл в магазин за хлебом, но забыл список и в итоге купил кучу фигни.	I popped into the store for bread, but I forgot the list and ended up buying a ton of junk.
Этот гаджет глючит: каждая кнопка работает через раз.	This gadget glitches: every button works only sometimes.
Я занимаюсь спортом три раза в неделю, но вчера у меня заболела спина.	I work out three times a week, but yesterday my back started hurting.
Свидание вчера было странное — она говорила только про котиков и ничего серьёзного.	Last night’s date was strange — she talked only about cats and nothing serious.
Где мой паспорт? Мне нужно успеть на посадку, чёрт побери.	Where's my passport? I need to catch my flight, damn it.
Эта проклятая система снова упала после обновления, и никто не знает, как всё вернуть.	That damned system crashed again after the update, and nobody knows how to fix it.
Этот рынок дикий — можно торговаться до посинения.	This market is crazy — you can haggle till you're blue in the face.
Я только что забил гол, а судья свистнул в офсайд, блин.	Just scored a goal, and the ref called offside, damn.
Я решил отказаться от сладкого на месяц — посмотрим, выдержу ли.	Decided to quit sweets for a month—let's see if I can last.
Зачем ты опять откладываешь дедлайн? Мы должны сдать проект завтра.	Why are you pushing the deadline back again? We have to hand in the project tomorrow.
Мой кот снова украл мои носки и прячется под кроватью.	My cat stole my socks again and is hiding under the bed.
Купи билет на автобус, а то застрянем в пробке до утра.	Grab a bus ticket, or we'll be stuck in traffic until morning.
Эта дурацкая программа снова вылетает, не могу нормально работать.	This stupid program keeps crashing again; I can't get anything done.
Я так рад за тебя, но твоя манера говорить с друзьями раздражает.	I'm really happy for you, but the way you talk to your friends bugs me.
Ух ты, ты сам всё придумал?	Wow, you came up with all of this yourself?
Где ближайшая остановка автобуса?	Where's the nearest bus stop?
Это дороже, чем вчера — что за надувательство?	This is more expensive than yesterday—what a rip-off!
Мой ноутбук завис, не могу перезагрузиться.	My laptop is frozen, I can't reboot it.
Я хочу попробовать готовить японскую кухню, но пока не хватает терпения.	I want to try cooking Japanese food, but I just don't have the patience yet.
Это полный бред: начальник снова просит нас доделать отчёт до утра.	This is total bullshit: the boss is asking us to redo the report until morning.
Я пытался устроить романтический ужин, но рис сгорел, и всё испортилось.	I tried to set up a romantic dinner, but the rice burned, and everything fell apart.
Где мой багаж? Терпение на нуле — багажная лента идёт как улитка.	Where's my luggage? My patience is at zero — the baggage carousel is moving like a snail.
Цены в этом магазине заоблачные; нужна скидка, пожалуйста.	The prices in this store are sky-high; I could really use a discount, please.
Этот мессенджер просто зависает: отправляю сообщение — оно не доходит.	This messenger is just freezing: I send a message — it doesn't get through.
Опять опоздал на автобус, расписание на остановке какое-то корявое.	I missed the bus again because the timetable at the stop is a total mess.
Примеряю джинсы, они такие узкие, что дышать тяжело.	Trying on these jeans, they're so tight I can hardly breathe.
Мой телефон снова подвёл: зависает экран и сам перезагружается.	My phone is acting up again: the screen freezes and it restarts by itself.
Доктор, скажите прямо: это просто стресс или у меня реально проблемы?	Doc, tell me straight: is this just stress, or do I really have a health problem?
Смотрю новый сериал, и это просто огонь, серия за серией не оторваться!	I'm watching the new series, it's fire—episode after episode I can't get enough.
Чёрт, мой рейс задержали ещё на три часа. Где тут поблизости можно перекусить?	Damn, my flight was delayed for another three hours. Where can I grab a bite nearby?
Ты опять не выключил свет, что за лень?!	You left the lights on again, what’s with the laziness?!
Этот смартфон в магазине стоит как маленький автомобиль.	This phone costs as much as a small car.
Вчера попробовал кататься на скейтборде, упал и содрал коленку.	Yesterday I tried skateboarding, I fell and scraped my knee.
Я голоден, но не могу выбрать между суши и пиццей.	I'm hungry, but I can't choose between sushi and pizza.
Хочу пиццу.	I'm craving pizza.
Этот трек — огонь.	This track is fire.
Я застрял в лифте, поможешь?	I'm stuck in an elevator, can you help?
Этот продавец снова навешивает лапшу на уши.	This salesman is feeding us more BS again.
Уф, сегодняшняя тренировка была жесткой, но я кайфанул.	Phew, today's workout was brutal, but I loved it.
Как добраться до вокзала? Этот маршрут через старый город — настоящий лабиринт.	How do I get to the train station? This route through the old town is a real maze.
Мне кажется, этот суп слишком солёный, но я не хочу обидеть повара.	I think this soup is too salty, but I don't want to offend the cook.
Хватит спорить. Просто скажи честно, ты хочешь расставания?	Stop arguing. Just tell me honestly, do you want us to break up?
Я наконец забил гол после трёх матчей подряд — кайф!	I finally scored a goal after three games in a row—it's amazing!
У меня заканчивается заряд, телефон почти сел.	I'm running low on battery, the phone is almost dead.
Я опоздал на поезд, потому что таксист застрял в пробке, теперь мне придётся ночевать в аэропорту.	I missed the train because the taxi got stuck in traffic, now I have to spend the night at the airport.
Я нашёл крутую куртку онлайн, но она совсем другая в реальности.	I found a cool jacket online, but it's totally different in real life.
Сегодня тренировка была адовой, ноги отказывают, но мы держимся.	Today's workout was brutal as hell; my legs are giving out, but we're hanging in.
Я купил очень острый соус и случайно обжёг себе язык.	I bought a super spicy sauce and accidentally burned my tongue.
Этот новый смартфон всё время лагает, а они обещали, что после обновления всё будет ок.	This new smartphone keeps freezing, and they promised that after the update everything would be okay.
Куда ты собираешься поехать на выходных? Я думал заехать к бабушке в деревню.	Where are you planning to go this weekend? I was thinking of stopping by grandma's in the countryside.
Этот кофе жестко крепкий, давай поменьше молока.	This coffee is insanely strong; let's use less milk.
Не могу поверить, ты снова забыл пароль?	I can't believe you forgot the password again?
Эти кроссовки стоят как самолёт, но выглядят круто.	These sneakers cost as much as a plane ticket, but they look cool.
Вчерашний матч был нереальным, мы вытащили победу на последних секундах.	Yesterday's game was unreal; we pulled off the win in the final seconds.
Чёрт, этот проект меня реально достал.	Damn, this project is really getting on my nerves.
Смотрю матч, судья снова пропускает моменты — блин, это бесит.	I'm watching the game, and the referee keeps missing the moments—damn, this is pissing me off.
Заходишь в магазин за одной вещью и выходишь с тремя пакетами.	You go into the store for one thing and come out with three bags.
Утром проснулся с сильной головной болью и мотивации ноль.	I woke up with a killer headache and zero motivation.
Этот десерт реально тащит, давай ещё порцию!	This dessert is killer, let's have another serving!
Хватит тянуть кота за хвост — скажи мне прямо, когда будет сделан план проекта.	Stop beating around the bush and tell me straight: when will the project plan be ready?
Крутая идея, но это безумно рискованно.	Nice idea, but it's insanely risky.
Яндекс навигатор опять дезориентирует: то туда, то сюда.	The Yandex navigation keeps sending me in circles.
Этот фильм реально сносит крышу.	This movie is totally mind-blowing.
Дай мне пару минут на обдумывание — это не так просто, как кажется.	Give me a couple of minutes to think it over — it’s not as simple as it seems.
На работе полный бардак, а начальник всем по барабану.	The office is a total mess, and the boss couldn't care less.
Мы решили поехать за город на выходные, но дорога перекрыта из-за ремонта.	We decided to head out of town for the weekend, but the road is closed for repairs.
Я нашёл классную футболку, но размера не осталось.	I found a cool T-shirt, but they ran out of that size.
Этот фильм реально зацепил меня — прям до глубины души.	This movie really hit me hard — it got to me.
Сложно поверить, но мы выиграли матч в овертайме.	Hard to believe, but we won the game in overtime.
Чёрт, опоздал на самолёт, багаж ещё не выдали, а очередь в аэропорту бешеная.	Damn, I missed the plane, the baggage hasn't been issued yet, and the queue at the airport is insane.
Это новое приложение глючит: кнопки не нажимаются, а комментарии пропадают?	Is this new app glitchy: the buttons won't work and comments disappear?
Готовлю борщ по бабушкиному рецепту — вышел кислым, да ещё без мясного вкуса.	I'm making borscht using grandma's recipe — it turned out sour, and it doesn't taste like meat.
Она сказала, что ей нужно побыть одной, и мне стало очень больно.	She said she needs to be alone, and I felt really hurt.
Пытался записать песню дома, но звук какой-то кривой, и соседи уже жалуются.	I tried to record a song at home, but the sound is off, and the neighbors are already complaining.
Сделаем до пятницы? Нет — дедлайн уже на носу, и у нас кипиш.	Should we finish by Friday? No — the deadline's right around the corner, and it's chaos.
На выходных съездили за город: попали под ливень и потеряли карту.	We headed out of town this weekend: got caught in a downpour and lost the map.
Этот магазин реально высасывает деньги из кошелька, а менеджер не идёт на уступки.	This store really drains money from your wallet, and the salesperson won't budge.
Мой Wi‑Fi умер в самый неподходящий moment, и мне приходится работать без интернета.	My Wi-Fi died at the worst possible moment, and I have to work without an internet connection.
Мы с другом поссорились из-за мелочи — теперь не можем найти общий язык.	My friend and I had an argument over a trivial thing, and now we can't seem to get along.
Где моя куртка? Опять пропала в этом бардаке.	Where's my jacket? It vanished again in this mess.
Заказал такси, водитель повёл не туда — пришлось идти пешком.	I booked a taxi, the driver took me the wrong way — I had to walk.
