source	target
Chcel by som si zarezervovať letenku na víkend, ale cena ma odrádza.	Хочу забронировать билет на выходные, но цена меня отпугивает.
Pozri, ten nový kolega vie byť naozaj otravný.	Смотри, этот новый коллега может быть действительно надоедливым.
Kde si nechal ten doklad? Potrebujem ho hneď.	Где ты оставил этот документ? Мне он нужен прямо сейчас.
Prosím ťa, neposúvaj mi tie veci, potrebujem to dokončiť do večera.	Пожалуйста, не двигай эти вещи, мне нужно закончить к вечеру.
V kancelárii som dnes urobil pár chýb, ale už to dávam dokopy.	В офисе сегодня сделал пару ошибок, но уже всё привожу в порядок.
Počkaj, ten film začína o 22:00, nestíhame?	Подожди, этот фильм начинается в 22:00, мы не успеем?
Ten nový tréningový plán v posilňovni ma fakt baví, konečne cítim, že robím pokroky.	Мне реально нравится новый план тренировок в зале, наконец чувствую, что делаю прогресс.
Kúpili sme si drahé lístky na koncert a teraz mám strach, že z toho nič nebude.	Мы купили дорогие билеты на концерт, а теперь боюсь, что из этого ничего не выйдет.
Neviem sa dočkať víkendu, lebo chcem konečne oddýchnuť a poriadne sa ponoriť do seriálov pri dobrom jedle.	Не могу дождаться выходных, хочу наконец отдохнуть и по-настоящему насладиться сериалами за вкусной едой.
Mám rád tento playlist, ale túto pieseň už počúvam celý týždeň.	Мне нравится этот плейлист, но эту песню я слушаю уже целую неделю.
Chcem si kúpiť nové tenisky, ale rozmýšľam medzi čiernou a bielou farbou.	Хочу купить новые кроссовки, но думаю между чёрным и белым цветом.
Na výlete sme zablúdili a stratili sme mapu.	Во время похода мы заблудились и потеряли карту.
Dnes sme skúšali nový recept na polievku a bol to veľký hit.	Сегодня мы опробовали новый рецепт супа, и это был настоящий хит.
S partnerom sme sa dnes pohádali kvôli dovolenke a musím to vyriešiť.	Сегодня с партнёром мы поссорились из-за отпуска, и мне нужно это уладить.
Prišiel som neskoro na stretnutie, šéf ma pekne pokarhal.	Я опоздал на встречу, босс мне прилично отругал.
Včera som skúšal nový recept a vyšlo to famózne.	Вчера я triedел новый рецепт, и получилось потрясающе.
Táto bunda je naozaj skvelá, len trošku ťažká na nosenie.	Эта куртка действительно крутая, но носить её немного тяжеловато.
Neviem nájsť nabíjačku, vyzerá, že som ju nechtiac stratil.	Не могу найти зарядку, похоже, что я её случайно потерял.
Keď som videl cenu, zaplakal som: päťdesiat eur za tričko.	Когда увидел цену, заплакал: пятьдесят евро за футболку.
Myslím, že medzi nami niečo skĺzlo, nechceš to naozaj vyriešiť?	Думаю, между нами что-то пошло не так — не хочешь это действительно разобраться?
Tieto tenisky vyzerajú super, ale sú fakt drahé.	Эти кроссовки выглядят круто, но стоят реально дорого.
Autobus mi ušiel, musím čakať na ďalší spoj.	Автобус ушёл, придётся ждать следующего рейса.
Bežím každý deň, ale dnes ma bolí stehno.	Я бегаю каждый день, но сегодня у меня болит бедро.
Môj router zase nejde, skúsiš to opraviť?	Мой роутер снова не работает, поможешь починить?
Dnes večer idem na futbalový zápas s partou.	Сегодня вечером иду на футбольный матч с друзьями.
Nepodceňuj ma, ja to zvládnem na vlastnú päsť.	Не недооценивай меня, я справлюсь сам.
Nám zrušili spoj, budeme čakať na náhradný autobus.	Нам отменили маршрут, придётся ждать запасной автобуса.
Ten počítač mi zase seká, som z toho hotový.	Этот компьютер снова зависает, это меня достало.
Povedz mi pravdu, nechcem, aby si mi klamal.	Скажи мне правду, не хочу, чтобы ты мне лгал.
Môj router vypadáva každú chvíľu, musím to konečne opraviť.	Мой маршрутизатор постоянно зависает, нужно наконец починить.
Na dovolenke sme objavili skrytú pláž, ktorá bola nádherná.	Во время отпуска мы нашли скрытый пляж, который оказался просто потрясающим.
Naštval si ma tým, že si mi neodpovedal na správu celú noc.	Ты меня разозлил тем, что не отвечал на сообщение всю ночь.
V outletovom obchode majú výpredaj; kúpil som si tri veci za polovičnú cenu.	В аутлет-магазине сейчас распродажа — купил три вещи за полцены.
Keď bežím, začína ma bolieť noha a chcem skončiť.	Когда бегу, у меня начинает болеть нога, и хочется остановиться.
Chcel by som vyskúšať nový recept, ale som trochu neskúsený v kuchyni.	Хочу попробовать новый рецепт, но в кулинарии я ещё не мастер.
Včera som zmešal vlak a musel som čakať dve hodiny na ďalší.	Вчера я пропустил поезд, и мне пришлось ждать ещё два часа до следующего.
Nový smartfón má skvelé fotky, ale operačný systém občas padá.	У нового смартфона отличные фото, но операционная система иногда зависает.
Prečo sa vždy stane, že zabudnem tú istú vec na poslednú chvíľu?	Почему всегда случается, что я забываю одну и ту же вещь в последнюю минуту?
V parku som stretol starého priateľa a spolu sme si zaspomínali na staré časy.	В парке я встретил старого друга, и мы вместе вспоминали старые времена.
Chcem vyskúšať nový recept, ale nemám potrebné ingrediencie!	Хочу попробовать новый рецепт, но не хватает необходимых ингредиентов!
Kde je najbližšia zastávka autobusu?	Где ближайшая остановка автобуса?
Máš už hotový ten projekt, alebo ešte niečo treba doplniť?	У тебя уже готов этот проект, или ещё нужно дописать что-то?
Milujem ten seriál, ale koniec ma poriadne štve.	Я люблю этот сериал, но концовка меня до жути бесит.
Používam nový telefón s 5G, je to mega rýchle.	Я пользуюсь новым телефоном с 5G, он просто мега быстрый.
Šéf mi dnes fakt lezie na nervy, musím zostať po práci kvôli porade.	Шеф сегодня реально лезет мне на нервы; мне придётся задержаться после работы из-за совещания.
Dnes večer varím a je to katastrofa, všetko sa spálilo.	Сегодня вечером готовлю, и это катастрофа — всё подгорело.
Kúpil som si lístok na koncert a dúfam, že to bude stáť za to.	Я купил билет на концерт и надеюсь, что он того стоит.
Vieš, že mi lezieš na nervy s tým tvojím nekonečným kecaním.	Знаешь, ты мне лезешь на нервы своей бесконечной болтовней.
Prečo si stále nechceš vypnúť hudbu a konečne sa porozprávať?	Почему ты всё время не хочешь выключать музыку и наконец поговорить?
Dnes ráno som dostal totálne divný e-mail od šéfa.	Сегодня утром получил абсолютно странное письмо от начальника.
Chcem konečne vymyslieť dovolenku na júl, ale peňazí nie je veľa.	Хочу наконец спланировать отпуск на июль, но денег не хватает.
Kúpil som si nové tenisky za 60 € v obchode StreetRun_2024.	Я купил новые кроссовки за 60 евро в магазине StreetRun_2024.
Ten kámoš zrušil stretnutie na poslednú chvíľu a ja som z toho hotový.	Этот приятель отменил встречу в последнюю минуту, и меня это бесит.
Môj telefón ma dnes znovu sklamal, batéria vydržala iba pár hodín.	Мой телефон сегодня снова подвёл: батарея держится всего пару часов.
Kde si schoval tie kľúče?	Где ты спрятал эти ключи?
Mám toho po krk, fakt už nestíham.	У меня этого по горло, реально больше не успеваю.
Ten projekt v práci mi zaberá celé dni.	Этот проект на работе занимает у меня целые дни.
Kúpili sme si nové tenisky vo výpredaji, paráda.	Мы купили новые кроссовки по распродаже — круто.
Keď vidím tvoj úsmev, hneď sa mi zlepší deň.	Когда вижу твою улыбку, день сразу становится лучше.
Dnes ráno som zaspal a nestihol autobus. Sakra, vyzerám ako bezdomovec.	Сегодня утром я проспал и не успел на автобус. Черт возьми, выгляжу как бездомный.
Skúšal som nový recept, a polievka vyšla ako voda.	Я попробовал новый рецепт — суп получился жидким, как вода.
Šéf ma dnes znova naháňa s termínmi. Už ma to vytočilo.	Шеф сегодня снова гонит меня по дедлайнам. Уже достало.
V obchode som objavil tenisky za 30 eur. Taká výhodná cena, rovno som ich kúpil.	В магазине я нашёл кроссовки за 30 евро. Такая выгодная цена, сразу же их купил.
Používam nový telefón a vôbec neviem, ako zapnúť nočný režim.	Я пользуюсь новым телефоном и вообще не знаю, как включить ночной режим.
Dnes mám na stole kopu papierov a nechcem s tým nič robiť.	Сегодня на моём столе гора бумаг, и совсем не хочется с этим возиться.
Na ceste do mesta prší a topánky mi promočili až po členky.	По дороге в город идёт дождь, и ботинки промокли до щиколоток.
Kúp si lacné slúchadlá, tieto majú priveľa šumu.	Купи дешёвые наушники, у этих слишком много шума.
Zavolal som ti pred chvíľou, ale asi si nebol doma.	Я тебе позвонил недавно, но, похоже, тебя не было дома.
Na koncerte bolo super, len ten zvuk z reproduktorov mi zničil náladu.	На концерте было круто, но звук из колонок испортил мне настроение.
Je to len kúsok, poďme sa prejsť pešo, ušetríme na lístku.	Это всего лишь в нескольких шагах; давай пройдёмся пешком — сэкономим на билете.
Mám dnes riadny zmetok v hlave, nič sa mi nechce robiť.	У меня сегодня настоящий бардак в голове, ничего не хочется делать.
Pokús sa ma pochopiť, nepotrebujem ďalšiu hádku.	Постарайся понять меня, мне не нужна ещё одна ссора.
Včera som si kúpil nový telefón, fotoaparát je na prvý pohľad super.	Вчера купил новый телефон — камера на первый взгляд супер.
Počúvaj, ten nový recept s karfiolom je fakt chutný, treba to vyskúšať.	Слушай, этот новый рецепт с цветной капустой реально вкусный, стоит попробовать.
Chcel by som si odpočinúť, ale šéf ma dnes neprestáva bombardovať e-mailami.	Хочу отдохнуть, но начальник сегодня не перестаёт засыпать меня письмами.
Na výlete som sa zblúdil, ale našiel som cestu späť vďaka náhode.	Во время поездки я заблудился, но нашёл путь обратно благодаря случайности.
V obchode som našiel perfektné šortky, ale cena ma poriadne šokovala.	В магазине нашёл идеальные шорты, но цена меня сильно шокировала.
Prečo mi dnes kamarát nezavolal späť?	Почему сегодня мой друг мне не перезвонил?
Používam nový fitness náramok a meria mi srdce, čo je super.	Я пользуюсь новым фитнес-браслетом, и он измеряет мой пульс, что круто.
Musím do konca týždňa dokončiť správu pre klienta, inak ma vyhodia.	Мне нужно до конца недели закончить отчёт для клиента, иначе меня уволят.
Ako sa sem dostanem bez mapy?	Как сюда попасть без карты?
Mám dnes smolu, všetko mi padá z rúk.	Сегодня мне не везёт, всё валится из рук.
Vieš, že som na teba hrdý.	Знаешь, что я тобой горжусь.
Dnes si kúim nové tenisky.	Сегодня куплю себе новые кроссовки.
Kde je najbližšia pumpa? Potrebujem benzín, lebo som na ceste.	Где ближайшая заправка? Мне нужен бензин, потому что я в пути.
Chcem si kúpiť nový telefón, ale cena ma doráža.	Хочу купить новый телефон, но цена просто конская.
Na pracovnom stretnutí som sa naštval, lebo všetko trvá večne.	На рабочей встрече я разозлился, потому что всё тянется целую вечность.
Mám chuť na čokoládu, ale mám kopu práce.	Хочу шоколада, но дел навалом.
Dnes sme s kamarátmi plánovali futbal, ale pršalo tak, že sme hrali vo veľkých kalužiach.	Сегодня мы с друзьями планировали сыграть в футбол, но шел дождь, и мы играли в больших лужах.
Konečne som ten projekt dokopol do konca, idem si oddýchnuť.	Наконец-то я довёл этот проект до конца, пойду отдохнуть.
Nečakaj, že ti to padne do lona - musíš to urobiť sám.	Не надейся, что всё само собой получится — сделай это сам.
Kúpil som si nový telefón a vyzerá fakt skvelo.	Я купил новый телефон, он выглядит реально круто.
Dnes večer si objednám hamburger s hranolkami a budem sledovať film.	Сегодня вечером закажу гамбургер с картошкой фри и буду смотреть фильм.
Chcel by som začať behať ráno, ale ešte sa mi nechce vstávať.	Хочу начать бегать по утрам, но вставать ещё не хочется.
Chcel by som skúsiť nový recept na bryndzové halušky, máš tip?	Хочу попробовать новый рецепт брынзовых галушек, есть какой‑нибудь совет?
V práci ma dnes štvú všetky detaily, nemám čas na žiadne chyby.	На работе сегодня меня бесят все детали, нет времени на ошибки.
Mám nové hobby – lezenie na stenu, učím sa to s kamarátmi.	У меня новое увлечение — лазание по стене, учусь с друзьями.
Cestou domov som dnes popoludní zablúdil v malom meste a nakoniec som si kúpil zmrzlinu.	По дороге домой сегодня днем заблудился в маленьком городе и в итоге купил мороженое.
Neboj sa, skúsim to vyriešiť ešte dnes, aj keď je to na poslednú chvíľu.	Не волнуйся, попробую решить это сегодня, даже если это на последнюю минуту.
Máš niekedy chuť len tak zapnúť hudbu a vypadnúť zo sveta?	Тебе когда-нибудь хочется просто включить музыку и исчезнуть из этого мира?
To bolo úplne šialené, ten výkon bol parádny.	Это было абсолютно безумно, этот результат был классный.
Kde si zmizol po tom výlete? Nikto ťa nevidel.	Где ты исчез после той поездки? Никто тебя не видел.
Na nákupe som minul zase o trochu viac, než som plánoval.	На покупках снова потратил чуть больше, чем планировал.
Dnes som v práci vybuchol od nervov, všetko mi padalo na hlavu.	Сегодня на работе я сорвался от нервов, всё валилось из рук.
Ty si fakt drzý, zasa si zaspal na dôležitú schôdzku.	Ты реально дерзкий, снова проспал на важную встречу.
Mám hlad ako vlk, idem si dať niečo pod zub.	Голоден как волк, пойду перекусить.
Nakoniec sme to zvládli ako tím na cestách, aj keď sa nám počas jazdy rozsypala navigácia a všetko trvalo dvakrát dlhšie.	В конце концов мы справились как команда в пути, даже несмотря на то, что во время езды сломалась навигация, и всё заняло в два раза больше времени.
Ten nový seriál je fakt pecka.	Этот новый сериал реально огонь.
Objednal som si nový počítač online, doručia ho dnes večer.	Я заказал новый компьютер онлайн, доставят его сегодня вечером.
Včera som zaspal na prednáške, lebo to bola totálna nuda.	Вчера я проспал лекцию, потому что там была полная скукотища.
Chcel by si vypnúť všetky notifikácie a navždy sa odpojiť od internetu?	Хочешь выключить все уведомления и навсегда отключиться от интернета?
Dnes v robote som zabil dve hodiny hľadaním súborov, až som ich konečne našiel.	Сегодня на работе я убил два часа на поиск файлов, и в итоге нашёл их.
Buď ticho a nechaj ma pracovať.	Тише, оставь меня работать.
Náhodou som narazil na starú fotku z dovolenky a rozosmial ma do plaču.	Случайно наткнулся на старую фотографию с отпуска, и она рассмешила меня до слёз.
Pršalo celý deň a ja som ostal doma, riadne som sa nudil.	Дождь шёл весь день, и я остался дома, очень сильно заскучал.
Kde je najbližšia zastávka autobusu? Potrebujem sa dostať na letisko.	Где ближайшая автобусная остановка? Мне нужно добраться до аэропорта.
Dnes na to naozaj nemám energiu, môžeme to dokončiť zajtra.	Сегодня у меня действительно нет энергии, можем это закончить завтра.
Kúpil som si lacný tablet a je neskutočne pomalý.	Я купил дешёвый планшет, и он невероятно медленный.
Dostal som správu od bývalej priateľky a je to zvláštne.	Я получил сообщение от бывшей девушки, и это странно.
Kde si schoval tie peniaze, lebo ich potrebujem hneď?	Где ты спрятал эти деньги, потому что они мне нужны прямо сейчас.
Ten film ma úplne dostal, mal som zimomriavky.	Этот фильм меня полностью впечатлил — по коже пробежали мурашки.
Máš už hotový ten projekt alebo to necháš na zajtra?	У тебя уже готов этот проект, или оставишь его на завтра?
Nemám na to nervy, nechaj ma na chvíľu na pokoji.	У меня на это нет сил — оставь меня на минутку в покое.
Skúšal som nový recept na pizzu, cesto mi vyšlo tvrdé ako kameň.	Я попробовал новый рецепт пиццы, тесто вышло твёрдым как камень.
V práci to dnes šliape, konečne som dokončil ten projekt.	На работе сегодня всё идёт как по маслу, наконец-то я закончил тот проект.
Ako turista milujem objavovať malé kaviarne na uličkách a skúšať miestne špeciality.	Как турист я люблю открывать маленькие кафе на улочках и пробовать местные блюда.
Chcel by som, aby si mi povedal pravdu, aj keď to nebude príjemné.	Хочу, чтобы ты сказал мне правду, даже если это будет неприятно.
Najnovšia aktualizácia appky ma štve, všetko spomalilo a zbytočne ma to ruší.	Последнее обновление приложения бесит, всё стало медленнее, да ещё и мешает.
Mala by si skúsiť cvičiť ráno, lebo večer sa už nič nestíha.	Тебе стоит попробовать тренироваться по утрам, потому что вечером уже ничего не успеваешь.
Kde je najbližšia autobusová zastávka?	Где ближайшая автобусная остановка?
Dnes to bolo na nervy, celý deň som mal chuť vyhodiť to cez okno.	Сегодня это было на нервы, весь день хотелось выбросить это в окно.
Sakra, ten nový update mi zrušil všetky nastavenia v telefóne.	Черт возьми, это обновление сломало все настройки на моём телефоне.
Ráno som zabudol kľúče doma a musel som čakať pred dverami, kým mi kamarát doniesol náhradné.	Утром я забыл ключи дома и пришлось ждать у подъезда, пока друг принёс запасной.
Včera večer sme s kamarátmi skúšali nové hry a bolo to mega zábavné.	Вчера вечером мы с друзьями опробовали новые игры, и было реально весело.
Dnes musím dokončiť projekt do konca dňa, inak ma šéf zožerie.	Сегодня мне нужно закончить проект к концу дня, иначе шеф меня разнесёт.
Máš náhradný USB kábel? Môj už vyzerá, že umrie.	У тебя есть запасной USB-кабель? Мой уже выглядит так, будто вот-вот умрёт.
Kam si dal tie kľúče od bytu? Už tri minúty ich hľadám.	Куда ты положил ключи от квартиры? Уже три минуты их ищу.
Pôjdeme spolu na prechádzku? Po dlhom dni potrebujem vyvetrať hlavu.	Сходим вместе на прогулку? После долгого дня мне нужно проветрить голову.
Skúšal si už nový seriál? Je to pecka, fakt ma dostane.	Пробовал(а) ли ты уже новый сериал? Это просто огонь, реально зацепит.
Počas dnešného dňa mi počítač zasa vyhadzuje chybu, fakt ma to rozčuľuje.	Сегодня мой компьютер снова выдает ошибку, реально бесит.
Doma sa mi nič nechce, len ležať na gauči a nič nerobiť.	Дома мне ничего не хочется, только лежать на диване и ничего не делать.
Zmešal som vlak a teraz čakám na ďalší.	Я опоздал на поезд и теперь жду следующий.
V obchode som našiel presne to, čo som hľadal, a za výhodnú cenu.	В магазине нашёл точно то, что искал, и по выгодной цене.
Chceš ísť so mnou na rande, alebo radšej nie?	Хочешь пойти со мной на свидание, или лучше нет?
Dnes idem na dlhú prechádzku, aby som vyčistil hlavu.	Сегодня иду на долгую прогулку, чтобы очистить голову.
Vieš, že ten nový projekt ma fakt sere.	Знаешь, этот новый проект реально бесит.
Kúp si niečo nové, lebo tvoj štýl potrebuje fresh look.	Купи себе что-нибудь новенькое, потому что твоему стилю нужен свежий образ.
Včera sme skúšali nový recept a ten dezert bol božský.	Вчера мы пробовали новый рецепт, и этот десерт был божественным.
Tréning bol dnes náročný, ale cítil som sa super.	Тренировка сегодня была тяжелой, но я чувствовал себя отлично.
Dnes ma to v práci fakt štve, nič sa mi nechce robiť.	Сегодня на работе меня это реально бесит, совсем не хочется ничего делать.
Prečo si dnes taký tichý? Čo sa stalo?	Почему сегодня такой молчаливый? Что случилось?
Kúpil som si nové tenisky za 60€ v obchode.	Я купил новые кроссовки за 60€ в магазине.
Prosím ťa, prestaň byť taký a počúvaj ma!	Пожалуйста, перестань быть таким и послушай меня!
Ten nový update ma sere, všetko sa spomaluje.	Этот новый апдейт меня бесит, всё тормозит.
Na stretnutí som zabudol uviesť čísla rozpočtu.	На встрече я забыл привести цифры бюджета.
Cestou vlak mešká už dvadsať minút a ja som nervózny.	По дороге поезд уже опаздывает на двадцать минут, а я нервничаю.
V obchode s oblečením som našiel super vec, ale cena ma šokovala.	В магазине одежды я нашёл крутую вещь, но цена меня шокировала.
Povedz mi pravdu, už sa ku mne nechceš vrátiť?	Скажи мне правду — ты больше не хочешь возвращаться ко мне?
Chcel by som si vyskúšať nový program na úpravu videa, ale nefunguje mi.	Хочу попробовать новую программу для редактирования видео, но она не работает.
Ten projekt ma naozaj vystrašil, ale verím, že to zvládneme spolu.	Этот проект действительно напугал меня, но верю, что справимся вместе.
Hej, poď si zahrať futbal a potom dáme pizzu.	Эй, давай сыграем в футбол, а потом закажем пиццу.
Kde sa dá v meste kúpiť najlepšia káva, aby ti nebolo zle?	Где в городе можно купить лучшего кофе, чтобы тебе не стало плохо?
Neboj sa, doktorka povedala, že to nie je nič vážne.	Не переживай, докторка сказала, что это ничего серьёзного.
Chcem predať starý počítač, potrebujem rýchly predaj a dobrú cenu.	Хочу продать старый компьютер, мне нужна быстрая продажа и хорошая цена.
Potrebujem rýchlo zrevidovať plán projektu, priprav mi nový rozpočet.	Мне нужно быстро пересмотреть план проекта, подготовь мне новый бюджет.
Doma mi zo starého bojlera vyteká voda; zavolaj havarijnú službu čo najskôr.	Дома у меня из старого бойлера течёт вода; позвони аварийной службе как можно скорее.
Na výlete sme zablúdili v lese, ako nájdeme cestu späť?	На походе мы заблудились в лесу, как найти дорогу обратно?
Kúpil som si nový batoh na turistiku a je to fakt ťažký!	Я купил новый рюкзак для походов, он реально тяжёлый!
Nový telefón ma sere, baterka vydrží len pár hodín.	Этот новый телефон меня бесит — батарея держится всего пару часов.
Ten projekt ma zožiera, ale musím to dokončiť dnes večer.	Этот проект меня изматывает, но мне нужно закончить его сегодня вечером.
Dnes ráno som zmeškal autobus, tak idem pešo na stanicu.	Сегодня утром я опоздал на автобус, поэтому иду пешком на вокзал.
Kúp si tú mikinu v tom obchode, vyzerá super.	Купи ту толстовку в том магазине, она выглядит супер.
Zariadenie mi vyšlo zo záruky a nemám peniaze na opravu, čo by si poradil?	Устройство вышло из гарантии, а денег на ремонт нет, что посоветуешь?
Chce sa mi smiať, ale plačem.	Хочется смеяться, но я плачу.
Chcel som len rýchlo upratať byt, a už to vyzerá ako potopa.	Я хотел всего лишь быстро привести квартиру в порядок, а всё это выглядит как потоп.
Na dovolenke mi došiel kredit v telefóne a ocitol som sa bez mapy v malom meste.	На каникулах у меня кончились деньги на телефоне, и я оказался без карты города в этом маленьком городе.
Keď som si včera sťahoval novú aplikáciu, telefón zamrzol a nič nefungovalo.	Когда вчера скачивал новое приложение, телефон завис, и ничего не работало.
Tento nový šalát s avokádom pôsobí zvláštne, no chutí snáď ešte lepšie, než vyzerá.	Этот новый салат с авокадо кажется странным, но на вкус, может быть, даже лучше, чем выглядит.
Práca ma vyšťaví, ale malá výhra na konci dňa ma vždy nakopne.	Работа выматывает, но маленькая победа в конце дня всегда подбадривает.
Kde si ich nechal tie kľúče?	Где ты оставил те ключи?
Ideme na výlet do Tatier, zober si mapu.	Едем на экскурсию в Татры, возьми карту.
Máme cez víkend dôležitú prezentáciu, nemám čas sa zbytočne rozčuľovať.	У нас на выходных важная презентация, у меня нет времени на пустые ссоры.
Nový recept s chilli bol poriadne ostrý, ale chutný.	Новый рецепт с чили получился довольно острым, но вкусным.
Kúpili sme si nový telefón, ale aplikácie sa načítavajú pomalšie než predtým.	Мы купили новый телефон, но приложения загружаются медленнее, чем раньше.
Konečne som si oddýchol po týždni v robote, ale som hladný ako vlk.	Наконец-то отдохнул после недели на работе, но голоден как волк.
Ideme na výlet do hôr tento víkend, počasie vyzerá super.	На этих выходных отправляемся в горы, погода просто супер.
Kde si nechal moje kľúče? Hľadám ich už hodinu.	Где ты оставил мои ключи? Я ищу их уже час.
Kúp si nové tenisky, tie staré ti už dlho kazia náladu.	Купи себе новые кроссовки, старые уже долго портят настроение.
Chcel by som vyskúšať nový recept s chilli, uvidíme, či to bude fakt pálivé.	Хочу попробовать новый рецепт с чили, посмотрим, будет ли он действительно острым.
Mám toho po krk v práci, už ma to štve.	У меня на работе уже по горло, это бесит.
Doma sa mi práve nechce nič robiť, len ležať a nič nerobiť.	Дома мне сейчас не хочется ничего делать, просто лежать и ничего не делать.
Po ceste sme minuli peniaze na zlé ubytovanie a sme poriadne naštvaní.	По пути мы потратили деньги на плохое жильё и сейчас очень злы.
Chcel by som ťa pozvať na rande, čo na to hovoríš?	Хочу пригласить тебя на свидание, что скажешь?
Tá nová hra ma úplne pohltila, nejdem spať.	Эта новая игра полностью поглотила меня, не могу заснуть.
Kde si schoval tie kľúče, lebo ich nemôžem nájsť?	Где ты спрятал те ключи, потому что не могу найти их?
Dnes mám toho po krk, fakt už nevládzam.	Сегодня у меня всё по горло, реально больше не могу.
Ten chlap je úplne debil, ničomu nerozumie.	Этот чувак совсем дебил, ничего не понимает.
Keď cestujem, vždy si beriem malú mapu a nabíjačku.	Когда путешествую, всегда беру с собой маленькую карту и зарядку.
Na večeru som vymyslel nový recept: kari so kokosovým mliekom a ryžou.	На ужин я придумал новый рецепт: карри с кокосовым молоком и рисом.
Môžeš mi poslať ten dokument ešte dnes?	Можешь прислать мне этот документ ещё сегодня?
Zabudol som nabíjačku, takže telefón mi dnes skoro vybije.	Я забыл зарядку, поэтому телефон сегодня почти разрядится.
Ako sa dostanem na letisko bez peňazí na taxík?	Как добраться до аэропорта без денег на такси?
Tento kabát vyzerá skvelo, ale je príliš drahý.	Это пальто выглядит отлично, но оно слишком дорогое.
Na festivale sme sa stratili medzi davom a nikto nás nenašiel.	На фестивале мы потерялись среди толпы, и никто нас не нашёл.
Idem dnes ráno do práce skôr, aby som stihol termín.	Сегодня утром иду на работу пораньше, чтобы уложиться в срок.
Kúp si to vo výpredaji, bude to lacnejšie.	Купи это на распродаже, будет дешевле.
Stále si nájdem na to čas, aj keď mám plný diár.	Я всё равно найду на это время, даже если график полностью забит.
Milujem ťa, ale dnes potrebujem dlhý odpočinok.	Я тебя люблю, но сегодня мне нужен длинный отдых.
Chcel by som skúsiť nový šport, napríklad squash.	Я бы хотел попробовать новый вид спорта, например сквош.
Na dovolenke sme stratili mapu a nakoniec sme skončili na nejakej vedľajšej ceste.	На отпуске мы потеряли карту и в итоге оказались на какой‑то боковой дороге.
V kancelárii sa mi nedarí s tým novým softvérom, všetko mi padá z rúk.	В офисе у меня не выходит с новым ПО, всё валится из рук.
Kúp si tie tenisky, sú lacné a vyzerajú dobre.	Купи эти кроссовки, они дешёвые и выглядят нормально.
Milujem ťa, aj keď sa niekedy poriadne hádame.	Люблю тебя, даже когда мы порой очень сильно ругаемся.
Prečo mi stále padá Wi‑Fi na telefóne, to ma poriadne rozčuľuje.	Почему на моём телефоне постоянно пропадает Wi‑Fi, это меня очень бесит.
Na projekte mám veľký tlak a bojím sa, že zlyhám.	На проекте у меня большой прессинг, и боюсь, что не справлюсь.
Mám rozchod s priateľom a fakt mi to lezie na nervy.	У меня расставание с парнем, и это реально лезет мне на нервы.
Vďaka novej aplikácii som sa stratil na stanici a neviem sa dostať domov.	Благодаря новому приложению я заблудился на станции и не могу добраться домой.
Objednal som si topánky online a zistil som, že som zle zvolil veľkosť.	Я заказал обувь онлайн и понял, что выбрал неверный размер.
Na tréningu som zakopol a vyrazil si koleno.	На тренировке я споткнулся и повредил колено.
Dnes idem domov skôr, lebo ma bolí chrbát.	Сегодня иду домой пораньше, потому что болит спина.
V supermarkete som našiel fakt výhodnú zľavu na obľúbené sladkosti.	В супермаркете я нашёл реально выгодную скидку на любимые сладости.
Keď cestujem, dávam si pozor, aby som nezabudol nabíjačku.	Когда путешествую, слежу за тем, чтобы не забыть зарядку.
Dnes mám smolu, stratil som kľúče a zamkol som byt.	Сегодня мне не везёт: я потерял ключи и запер квартиру.
Táto nová pesnička je šialene chytľavá, počul si ju ešte?	Эта новая песня безумно цепляет — ты её ещё не слышал?
Šéf mi dnes dal nový projekt a ja v tom nemám ani páru.	Шеф сегодня дал мне новый проект, и я в этом вообще не имею ни малейшего представления.
Idem na tréning do mesta, ale zmešal som spoj.	Еду на тренировку в город, но пропустил маршрут.
Doma máme nový robotický vysávač a ja z toho vôbec neviem, čo s ním.	Дома у нас новый робот-пылесос, и я вообще не знаю, что с ним делать.
Chcem si dopriať sladké, no viem, že to nie je dobré.	Хочу сладкого, но знаю, что это плохо.
Keď ma niekto vyrušuje počas hrania, som nervózny.	Когда кто-то отвлекает меня во время игры, я нервничаю.
Nový šéf je tvrdohlavý a nikdy nepochopí môj zmysel pre humor.	Новый начальник упрямый и никогда не поймёт моё чувство юмора.
Keď sa pohádame, chýba mi tvoj smiech.	Когда мы ссоримся, мне не хватает твоего смеха.
Chcel by som skúsiť cestovať vlakom cez hory, znie to fakt dobrodružne.	Хочу попробовать путешествовать поездом через горы — звучит реально захватывающе.
Kúp si nový model smartfónu, stojí to za to.	Купи новый смартфон — это того стоит.
Bežím maratón v sobotu, dúfam, že dobehnem do cieľa.	Я бегу марафон в субботу, надеюсь добежать до финиша.
Dnes večer ideme do kina, chceš ísť s nami?	Сегодня вечером мы идём в кино, хочешь пойти с нами?
Musím zajtra dokončiť správu, inak ma šéf poriadne vytočí.	Мне нужно завтра дописать доклад, иначе шеф сильно рассердится.
Na vlakovej stanici som netušil, kam idem, navigácia zlyhala.	На вокзале я не знал, куда ехать, навигация подвела.
Milujem novú gitaru, už zohrávam prvé akordy.	Я обожаю новую гитару, уже осваиваю первые аккорды.
