source	target
Я планирую на выходные съездить в Карпаты, чтобы сбежать от городской суеты и подышать свежим воздухом.	Я планую на вихідні поїхати в Карпати, щоб втекти від міської суєти та вдихнути свіжого повітря.
На работе столько задач, что голова идёт кругом, а начальство всё добавляет новые сроки.	На роботі стільки завдань, що голова йде обертом, а керівництво усе додає нові дедлайни.
Заказал пиццу через приложение, но курьер перепутал адрес и теперь ждёт у чужого подъезда.	Замовив піцу через застосунок, але кур’єр переплутав адресу й тепер чекає біля чужого під’їзду.
Телефон зависает каждые несколько минут, обновления не помогают, и приходится перезагружать устройство на ходу.	Телефон зависає кожні кілька хвилин, оновлення не допомагають, і доводиться перезавантажувати пристрій на ходу.
Нужно завтра дописать отчёт до обеда.	Потрібно завтра дописати звіт до обіду.
Где ближайшая остановка?	Де найближча зупинка?
Поглядел на скидку на кроссовки — хочу такие же.	Поглянув на знижку на кросівки — хочу такі самі.
Я разозлился на соперника: он симулировал травму.	Я так розсердився на суперника: він симулював травму.
У меня поднялось давление, нужно лечь.	У мене піднявся тиск, потрібно лягти.
Хочу попробовать новый спортзал рядом с домом, но цены кусаются.	Хочу спробувати новий спортзал поруч із домом, але ціни кусаються.
Завтра важная презентация. Не хочу провалиться.	Завтра важлива презентація. Не хочу провалитися.
Мне надоело ждать такси; они всегда опаздывают.	Мені набридло чекати таксі; вони завжди запізнюються.
Я нашёл идеальное место с дешёвым обедом поблизу: шаверма за 80 рублей.	Я знайшов ідеальне місце з дешевим обідом поблизу: шаверма за 80 рублів.
Сейчас катаю на скейте и кайфую от скорости.	Зараз катаю на скейті й кайфую від швидкості.
Сегодня на работе так нудно, что глаза сами слипаются.	Сьогодні на роботі так нудно, що очі самі злипаються.
У меня сегодня куча дел до вечера, и времени почти нет.	Сьогодні у мене купа справ до вечора, часу майже немає.
Я нашёл отличный телефон по акции.	Я знайшов відмінний телефон зі знижкою.
Купи билет на поезд онлайн, инакше опоздаешь на поезд.	Купи квиток на поїзд онлайн, інакше запізнишся на поїзд.
Этот фильм разочаровал меня до глубины души.	Цей фільм розчарував мене до глибини душі.
Опять задержали поезд на полчаса. Надоело ждать.	Знову затримали поїзд на півгодини. Набридло чекати.
Купил новую мышь для ПК, она просто топ.	Купив нову мишу для ПК — вона просто топ.
На работе сегодня жарко, коллеги спорят из-за проекта.	На роботі сьогодні жарко, колеги сперечаються через проєкт.
Заказал кроссовки в интернет-магазине и запутался в трек-номерах доставки.	Замовив кросівки в інтернет-магазині й заплутався з трек-номерами доставки.
Пошёл в спортзал, чтобы потренировать пресс, но забыл полотенце.	Пішов у спортзал, щоб попрацювати над пресом, але забув рушник.
Завтра начинаю новую работу, нервничаю.	Завтра починаю нову роботу, хвилююся.
Я забыл ключи дома.	Я забув ключі вдома.
Включи Wi-Fi на телефоне, у меня села батарея.	Увімкни Wi‑Fi на телефоні, у мене сіла батарея.
Сегодня тренировка была жесткой.	Сьогодні тренування була жорсткою.
Мне нужна твоя помощь, ты не занят?	Мені твоя допомога потрібна, ти не зайнятий?
Чувак, сегодня так лень идти на работу, хочу просто поспать.	Брате, сьогодні так лінь іти на роботу, хочу просто поспати.
У тебя есть минутка, чтобы посмотреть на новый гаджет? Хочу купить этот смартфон.	У тебе є хвилинка, щоб глянути на новий гаджет? Хочу купити цей смартфон.
Я смонтировал видеоролик для канала, но звук какой-то глухой.	Я змонтував відеоролик для каналу, але звук якийсь глухий.
Сегодня в спортзале толпа людей, пахнет потом и мотивация ноль.	Сьогодні в спортзалі купа людей, пахне потом і мотивація нуль.
Этот фильм такой себе, ожидал большего, но всё равно посмотрел до конца.	Цей фільм такий собі, очікував більшого, але все одно дивився до кінця.
Чувак, ты видел новый трейлер? Это просто кайф!	Чувак, ти бачив новий трейлер? Це просто кайф!
Коллега, можешь помочь с этим отчётом? Мне срочно нужна твоя правка.	Колего, можеш допомогти з цим звітом? Мені терміново потрібна твоя правка.
Где ближайший автобус? Я опоздал на поезд.	Де найближчий автобус? Я запізнився на поїзд.
Я пытался сварить борщ по бабушкиному рецепту, но он вышел водянистым.	Я намагався зварити борщ за бабусиним рецептом, але він вийшов водянистим.
Этот сайт лагает, кнопки не работают, и всё вылетает.	Цей сайт лагає, кнопки не працюють, і все вилітає.
На собрании снова полный дурдом, начальник требует отчёт за ночь.	На зборах знову повний дурдом, начальник вимагає звіт за ніч.
Заказал новую куртку на распродаже — скидка 70%.	Замовив нову куртку на розпродажі — знижка 70%.
Где мой багаж? Мы точно не нашли его на ленте.	Де мій багаж? Ми точно не знайшли його на багажній стрічці.
Суп получился пересоленным, и я злюсь на себя.	Суп вийшов пересолений, і я злюсь на себе.
Заглянул в приложение для тренировок — вчерашняя тренировка была слишком тяжёлая.	Заглянув у застосунок для тренувань — вчорашнє тренування було занадто тяжке.
Наконец-то дописал отчёт, но начальник всё равно придирается к мелочам.	Нарешті дописав звіт, але начальник усе одно придирається до дрібниць.
Купил билет на поезд и вдруг понял, что паспорт дома.	Купив квиток на поїзд і раптом зрозумів, що паспорт вдома.
Заказал куртку онлайн, но курьер говорит, что адрес неверен.	Замовив куртку онлайн, але кур'єр каже, що адреса невірна.
Сыграл в теннис и случайно выиграл у соседа.	Грав у теніс і випадково виграв у сусіда.
Поссорился с другом через сообщение, но потом позвонил и мы помирились.	Посварився з другом через повідомлення, але потім зателефонував, і ми помирились.
Я только что закончил проект и понял, что забыл вставить график в презентацию.	Я щойно закінчив проєкт і зрозумів, що забув вставити графік у презентацію.
Моя собака снова прячет мои тапочки под кровать.	Мій пес знову ховає мої тапочки під ліжко.
Куда вы едете на выходные? Мы планируем поездку в горы на велосипеде.	Куди ви їдете на вихідні? Ми плануемо поїздку в гори на велосипеді.
Я записался в зал, но лень победила.	Я записався до залу, але лінощі перемогли.
Мне сбросили пароль от Wi‑Fi, и теперь не могу зайти — где кнопка «подключиться»?	Мені скинули пароль від Wi‑Fi, і тепер не можу увійти — де кнопка «підключитися»?
Эй, ты видел новый контракт за прошлый месяц? Там такие условия, что голова идёт кругом.	Ей, ти бачив новий контракт за минулий місяць? Там такі умови, що голова йде обертом.
Слышь, не тупи — скажи просто правду.	Слухай, не тупи — скажи просто правду.
Мы опоздали на поезд, потому что заблудились в этом городе.	Ми запізнилися на поїзд, бо заблукали в цьому місті.
На стадионе сегодня такой ветер, что мяч летит как бешеный.	На стадіоні сьогодні такий вітер, що м’яч летить як скажений.
Так, обновление сломало мой телефон, теперь всё лагает.	Так, оновлення зламало мій телефон, тепер усе лагає.
На работе сегодня полный бардак, начальник снова заставляет нас работать сверх нормы.	На роботі сьогодні повний бардак, начальник знову змушує нас працювати понаднормово.
Купил билеты онлайн, а система зависла, пришлось стоять в очереди.	Купив квитки онлайн, а система зависла — довелося стояти в черзі.
Мне нужно в зал, но дома праздник, вряд ли получится.	Мені потрібно в зал, але вдома свято, навряд чи вийде.
Смотрю сериал вечером, а интернет тупит и буферит бесконечно.	Дивлюся серіал увечері, а інтернет тупить і безперервно буферить.
Ты как будто забыл пароль от почты, нужна помощь, или ты сам лучше?	Ти ніби забув пароль від пошти, потрібна допомога чи ти сам краще знаєш?
Нужно закончить отчёт к пятнице, иначе начальник разберёт по косточкам.	Потрібно закінчити звіт до п'ятниці, інакше начальник розкладе його по косточках.
Забронировал билеты на поезд, но перепутал даты и теперь не уверен, получится ли ехать.	Забронював квитки на поїзд, але переплутав дати і тепер не впевнений, чи вийде їхати.
Сейчас понял, что забыл ключи от своей квартиры.	Зараз зрозумів, що забув ключі від своєї квартири.
Я купил новый миксер и сразу понял, что он надто гучный.	Я купив новий міксер і відразу зрозумів, що він надто гучний.
Не могу поверить, что снова проспал тренировку из-за пробок.	Не можу повірити, що знову проспав тренування через затори.
Замерз на остановке, а автобуса всё нет.	Змерз на зупинці, а автобуса все немає.
На совещании снова все перешептываются за спиной.	На нараді знову всі шепочуться за спиною.
Этот бургер был настолько солёным, что пришлось запить колой.	Цей бургер був настільки солоний, що довелося запити його колою.
Мой телефон опять зависает, как решить проблему?	Мій телефон знову зависає, як вирішити проблему?
Я записался в тренажерный зал на тренировку, но лень взяла верх.	Я записався в тренажерний зал на тренування, але лінь взяла верх.
Ну и дела на работе: сдаю отчёт до пяти, потом можно расслабиться.	Ну й справи на роботі: здаю звіт до п’ятої, потім можна розслабитися.
Я забыл выключить свет перед выходом.	Я забув вимкнути світло перед виходом.
Купи билет на поезд заранее, иначе место занято.	Купи квиток на поїзд заздалегідь, інакше місце зайняте.
Этот холодильник стоит своих денег, но я сомневаюсь.	Цей холодильник вартий своїх грошей, але я сумніваюся.
Сейчас тренируюсь каждый день: хочется бегать быстрее, но ноги устали.	Зараз тренуюсь щодня: хочеться бігати швидше, але ноги втомилися.
Купи кофе.	Купи каву.
Куда ты идёшь так быстро, мы опаздываем на поезд?	Куди ти йдеш так швидко, ми запізнюємося на потяг?
Заказал новый смартфон через сайт, но доставка задерживается; это нормально?	Замовив новий смартфон через сайт, але доставка затримується — це нормально?
Фух, наконец-то выспался после долгой смены.	Фух, нарешті виспався після довгої зміни.
Моя подруга будто забыла наш план, она снова опоздала.	Моя подруга ніби забула наш план, вона знову запізнилася.
Так и знал: звонок начальника прямо во время обеда — очередная проверка.	Так і знав: дзвінок від начальника прямо під час обіду — черговий контроль.
Этот сайт такое говно, но товар нормальный.	Цей сайт — повне лайно, але товар нормальний.
Я пошёл пешком до станции, потому что автобус опоздал.	Я йшов пішки до станції, бо автобус запізнився.
Она меня бросила без объяснений, и сейчас больно.	Вона мене кинула без пояснень, і зараз боляче.
Мне кажется, что я заболел простудой: кашляю, насморк.	Мені здається, що я захворів на простуду: кашляю, нежить.
Слушай, эта задачка меня бесит, я сдам её завтра.	Слухай, ця задачка мене бісить, здам її завтра.
Как добраться до аэропорта без очередей?	Як дістатися до аеропорту без черг?
Я заказал новый телефон через интернет, но доставка какая-то долгая.	Я замовив новий телефон через інтернет, але доставка якась довга.
Сегодня пытаюсь есть по-правильному, но сосиска в тесте манит.	Сьогодні намагаюся їсти правильно, але сосиска в тісті манить.
Не могу понять, мы вместе или просто друзья.	Не можу зрозуміти, ми разом чи просто друзі.
На работе сегодня полный бардак, начальник снова задерживает сдачу отчета.	На роботі сьогодні повний безлад, начальник знову затягує здачу звіту.
Купил билет на поезд на завтра, но поезд может опоздать из-за ремонта.	Купив квиток на потяг на завтра, але потяг може запізнитися через ремонт.
Сегодня тренировка по баскетболу оказалась сложной, но мне понравилась игра.	Сьогодні тренування з баскетболу виявилося складним, але мені сподобалася гра.
Написал длинный пароль и забыл, где его записал.	Написав довгий пароль і забув, де його записав.
Сегодня готовлю крем-суп — помидоры с базиликом, хочешь попробовать?	Сьогодні готую крем-суп — помідори з базиліком, хочеш спробувати?
Я забыл отправить отчёт начальнику. Блин, это было вчера.	Я забув надіслати звіт начальникові. Блін, це сталося вчора.
Собираемся в поездку на выходные. Есть идеи, что посмотреть в городе?	Готуємося до поїздки на вихідні. Є ідеї, що подивитися в місті?
Тренировка сегодня была жесткая, но я сделал все повторения.	Тренування сьогодні були жорсткими, але я зробив усі повтори.
Она сказала, что устала от моих шуток.	Вона сказала, що втомилася від моїх жартів.
Проблема с интернетом: ноутбук не видит Wi-Fi, перезагружал маршрутизатор три раза.	Проблема з інтернетом: ноутбук не бачить вай-фай, перезавантажував маршрутизатор тричі.
На работе сегодня полная каша: начальник снова поменял ТЗ.	На роботі сьогодні повний хаос: начальник знову змінив ТЗ.
Я сел не на тот автобус и теперь застрял в пробке.	Я сів не туди в автобусі, і тепер застряг у заторі.
Заказал суши, а принесли что-то не то.	Замовив суші, але принесли щось не те.
Этот ноутбук — просто тормоз, он постоянно зависает.	Цей ноутбук — просто повільний, він постійно зависає.
Хочу похудеть к лету, но всё никак не выходит.	Хочу схуднути до літа, але все ніяк не виходить.
Менеджер попросил нас задержаться после совещания, но я устал и хочу домой.	Менеджер попросив нас затриматися після наради, але я втомився і хочу додому.
Купил билет на поезд онлайн, но не могу понять, как выбрать место.	Купив квиток на поїзд онлайн, але не можу зрозуміти, як вибрати місце.
Она обиделась, потому что я забыл купить ей цветы.	Вона образилася, бо я забув купити їй квіти.
Мой телефон снова лагает, приходится перезагружать каждые пять минут.	Мій телефон знову гальмує, доводиться перезавантажувати кожні п’ять хвилин.
Я забыл выключить плиту, вдома пахло паленим.	Я забув вимкнути плиту, вдома пахло паленим.
На работе сегодня полный беспредел, начальник снова требует отчёт до обеда.	На роботі сьогодні повний безлад, начальник знову вимагає звіт до обіду.
Где ты пропал? Бляха, думал, встретимся в парке в 7.	Де ти зник? Бляха, думав, зустрінемось у парку о сьомій.
Это полная чушь, давай найдём другое место для тусовки.	Це повна нісенітниця, давай знайдемо інше місце для тусовки.
Заказал ноутбук на Wildberries через аккаунт user_987.	Замовив ноутбук на Wildberries через акаунт user_987.
Не могу найти зарядку от ноутбука, она где-то пропала.	Не можу знайти зарядку від ноутбука, вона десь пропала.
Чёрт, у меня села батарея на телефоне, не могу найти зарядку.	Чорт, у мене сіла батарея на телефоні, не можу знайти зарядку.
Кто-то сделал еженедельный отчет, или я здесь один пашу?	Хтось зробив щотижневий звіт, чи я тут один працюю?
Я такой злой на тебя из-за того, что ты опоздал.	Я такий злий на тебе через те, що ти запізнився.
Это же просто нереально, как можно было забыть пароль от аккаунта?	Це ж просто нереально, як можна було забути пароль до акаунта?
Я пробовал новый рецепт борща, но получился какой-то безвкусный.	Я спробував новий рецепт борщу, але вийшов якийсь безсмачний.
Завтра сделаю доклад по проекту на нараде.	Завтра зроблю доповідь по проекту на нараді.
Где ты пропал без предупреждения? Я так волнуюсь.	Де ти зник без попередження? Я так хвилююся.
Мы застряли в пробке и опоздали на поезд.	Ми застрягли у пробці та запізнилися на потяг.
Этот кофе ужасный, давай закажем что-нибудь другое.	Ця кава жахлива, давай замовимо щось інше.
Хочу попробовать новый вид спорта — скейтбординг, но боюсь упасть.	Хочу спробувати новий вид спорту — скейтбординг, але боюся впасти.
Как дела, дружище? Я сегодня совсем вымотался.	Як справи, друже? Я сьогодні зовсім вимотався.
Куда съездим в выходные: влево по трассе или в горы?	Куди поїдемо на вихідних: трасою ліворуч чи в гори?
Эй, купи мне кофе, а то голова раскалывается.	Ей, купи мені каву, бо голова розколюється.
Сделал переработку и получил премию — офигенное настроение!	Зробив переробку і отримав премію — офігенний настрій!
Мы идем в кино — попкорн зашел, а фильм уже начинается.	Йдемо в кіно — попкорн взяли, а фільм уже починається.
Мне нужна срочная отгул по семейным обстоятельствам, потому что моему ребенку нужно лечение.	Мені потрібен терміновий відгул за сімейними обставинами, тому що моєму дитині потрібне лікування.
Сегодня в спортзале так жарко, что дух перехватывает, и всё идёт не по плану.	Сьогодні у залі так жарко, що дух перехоплює, і все йде не за планом.
Я нашёл идеальное место для кофе, но бариста перепутал молоко и подал эспресо с какао.	Я знайшов ідеальне місце для кави, але бариста переплутав молоко і подав еспресо з какао.
Хочу поссориться с тем соседом, но понимаю, что это безглуздо, и лучше просто помириться завтра.	Хочу посваритися з тим сусідом, але розумію, що це безглуздо, і краще просто помиритися завтра.
Не могу найти ключи от квартиры, где они могли быть, потому что вчера была суета на работе.	Не можу знайти ключі від квартири, де вони могли бути, бо вчора була суєта на роботі.
Сегодня столько задач по проекту, голова кругом.	Сьогодні стільки завдань по проєкту, голова йде обертом.
Мы с друзьями заехали в незнакомый город и теперь не знаем, как выбраться.	Ми з друзями заїхали у незнайоме місто і тепер не знаємо, як вибратися.
Этот сайт такой медленный, а платежи не проходят.	Цей сайт такий повільний, а платежі не проходять.
Тренировка сегодня была жесткой, но я доволен.	Тренування сьогодні було жорстким, але я задоволений.
Вчера я готовил борщ по старому рецепту, вышло вкусно, но чуть солено.	Учора я готував борщ за старим рецептом, вийшло смачно, але трішки солонувато.
На работе всё валится из рук, а начальник просто молчит.	На роботі усе валиться з рук, а начальник просто мовчить.
Зашёл в секонд-хенд и нашёл круту куртку за копейки — кайф.	Зайшов у секонд-хенд і знайшов круту куртку за копійки — кайф.
Не могу найти дешёвый билет до моря — всё раскупили.	Не можу знайти дешевий квиток до моря — усе розкупили.
Сайт завис и ничего не работает, пришлось перезагрузить роутер.	Сайт завис і нічого не працює, довелося перезавантажити роутер.
Хочу сесть на диету, но холодильник манит вкусной едой.	Хочу сісти на дієту, але холодильник манить смачною їжею.
Сегодня на работе столько задач, что башка кругом идёт.	Сьогодні на роботі стільки завдань, що голова йде кругом.
Заглянул в холодильник — пустой, надо сходить за хлебом.	Поглянув у холодильник — порожній, треба піти за хлібом.
Мы арендовали электросамокат и катались по городу до поздней ночи.	Ми взяли на прокат електросамокат і катались містом до пізньої ночі.
Купил кроссовки, а они оказались меньше на размер.	Купив кросівки, а вони виявились менші на розмір.
Круто, как он может быть таким внимательным.	Круто, як він може бути таким уважним.
Чувак, не могу поверить, что ты забыл ключи дома.	Чувак, не можу повірити, що ти забув ключі вдома.
Это полный бардак, ну ладно.	Це повний бардак, ну гаразд.
Я заказал пиццу домой, но курьер звонит и говорит, что адрес неверный.	Я замовив піццу додому, але кур'єр дзвонить і каже, що адреса неправильна.
Завтра важная встреча, постарайся не опоздать.	Завтра важлива зустріч, постарайся не запізнитися.
Я забыл пароль от рабочего аккаунта и не могу войти в систему.	Я забув пароль від робочого акаунта і не можу увійти в систему.
Черт, этот отчёт снова висит на моём экране.	Бляха, цей звіт знову завис на моєму екрані.
Я опоздал на поезд и опоздал на встречу с клиентом.	Я запізнився на поїзд і пропустив зустріч із клієнтом.
Этот чайник сломался через неделю после покупки.	Цей чайник зламався через тиждень після покупки.
Вчера на тренировке я сделал неправильную разминку, и теперь болит спина.	Вчора на тренуванні я зробив некоректну розминку, і тепер болить спина.
Этот новый айфон реально дратит своими обновлениями.	Цей новий айфон реально дратує своїми оновленнями.
На совещании опоздал, начальник уже в ярости.	На нараді запізнився, начальник уже в люті.
Я пробовал готовить борщ по-новому и чуть не сгорел.	Я пробував готувати борщ новим способом, і майже згорів.
Где мой багаж? Я не могу его найти.	Де мій багаж? Я не можу його знайти.
Сколько стоит эта новая подписка, и можно её отменить без проблем?	Скільки коштує ця нова підписка, і її можна без проблем скасувати?
Тебе идёт эта куртка, ты выглядишь круто.	Тобі пасує ця куртка, ти виглядаєш круто.
Серьезно устал от этой суеты на работе, звонят без конца.	Серйозно втомився від цієї суєти на роботі, дзвонять без кінця.
Заказал куртку онлайн, но курьер опоздал на три часа.	Замовив куртку онлайн, але кур’єр запізнився на три години.
Есть минутка объяснить, как это работает?	Є хвилинка пояснити, як це працює?
Заблудился, подскажеш дорогу к вокзалу?	Загубився, підскажеш дорогу до вокзалу?
Я начал тренироваться по утрам, но сон берет верх.	Я почав тренуватися вранці, але сон бере верх.
Как думаешь, успеем до срока?	Як думаєш, встигнемо до дедлайна?
Это был просто нереальный спектакль, мне понравилось.	Це був просто нереальний спектакль, мені сподобалось.
Заехал на базар за яблоками, но там столько людей, что я едва не заблудился среди лотков.	Заїхав на базар за яблуками, але там стільки людей, що я ледь не заблукав серед лотків.
Не могу найти зарядку, где она?	Не можу знайти зарядку, де вона?
Завтра собираюсь на велопрогулку, но дождь начал лить как из ведра.	Завтра збираюся на велопрогулянку, але дощ ллє як із відра.
На работе сегодня завал, и я чуть с ума не сошел.	На роботі сьогодні завал, і я ледь з глузду не з'їхав.
Поезд опаздывает уже полчаса, и весь план поездки развалился.	Поїзд уже на півгодини запізнюється, і весь план поїздки зруйнувався.
Заказал куртку в интернет-магазине, а прислали размер на один меньше.	Замовив куртку в інтернет-магазині, а прислали розмір на один менше.
Супчик получился кислым, будто из банки старого рассола.	Супчик вийшов кислим, ніби з банки старого розсолу.
Я уже третий вечер подряд играю в гольф на компе — не могу остановиться.	Я вже третій вечір підряд граю в гольф на комп’ютері — не можу зупинитися.
На работе снова дикий дедлайн. Можешь прислать отчёт сегодня до вечера?	Здається, на роботі знову божевільний дедлайн. Можеш надіслати звіт сьогодні до вечора?
Где ты там? Я уже устал ждать и хочу чая.	Де ти там? Я вже втомився чекати і хочу чаю.
Я купил билет на поезд, но платформу поменяли?	Я купив квиток на поїзд, але платформу змінили?
Это не тот размер, верни мне деньги.	Це не той розмір, поверни мені гроші.
Это блюдо слишком острое для меня, можно снизить остроту?	Ця страва занадто гостра для мене, можна зменшити гостроту?
Как дела на работе? У нас сегодня стартовал новый проект.	Як справи на роботі? У нас сьогодні стартував новий проєкт.
Де ты был учора ввечері? Мне нужна помощь.	Де ти був учора ввечері? Мені потрібна допомога.
Я застрял на вокзале через задержку поезда.	Я застряг на вокзалі через затримку потяга.
Этот десерт вкусный, но надто сладкий.	Цей десерт смачний, але надто солодкий.
На выходных мы с друзьями поедем на природу, чтобы отвлечься от шуму города и набраться сил.	На вихідних ми з друзями поїдемо на природу, щоб відволіктися від шуму міста і набратися сил.
Сейчас придётся задержаться на работе, начальник наверняка ещё затребует отчёт.	Зараз доведеться затриматись на роботі, начальник напевно ще вимагатиме звіт.
Дома будут вопросы по квартире, мне нужно разобраться с полом и Wi‑Fi.	У квартирі будуть питання — треба розібратися із підлогою та Wi‑Fi.
Почему ты так долго собираешься? Поезда уже уходят без тебя.	Чому ти так довго збираєшся? Поїзди вже відходять без тебе.
Заказал новый телефон онлайн, но курьер опоздал на три часа.	Замовив новий телефон онлайн, але кур'єр запізнився на три години.
Не могу больше терпеть эту диету, хочу пирог и жареную курицу.	Не можу більше терпіти цю дієту, хочу пиріг та смажену курку.
Чувак, дедлайн горит — допишешь отчёт до обеда?	Бро, дедлайн горить — допишеш звіт до обіду?
Ехал на поезд и вдруг понял, что забыл фотоаппарат дома, а на горизонте уже гудят вокзальные сирены.	Їхав на поїзд і раптом зрозумів, що забув фотоапарат удома, а на горизонті вже гудять вокзальні сирени.
Я попробовал новый рецепт пельменей — это шедевр или полная фигня?	Я спробував новий рецепт пельменів — це шедевр чи повна фігня?
Мне нужно к врачу — сегодня чувствую себя фигово.	Мені потрібно до лікаря — сьогодні почуваюся фігово.
Наш интернет упал, пришлось перезагрузить маршрутизатор и позвонить оператору — ждать, пока вернется связь, тревожно, но вроде чинят.	Наш інтернет впав, довелося перезавантажити маршрутизатор і зателефонувати оператору — чекати, поки зв'язок повернеться, тривожно, але здається, що його лагодять.
Блин, забыл выключить свет на кухне!	Блін, забув вимкнути світло на кухні!
Мы опаздываем на поезд, потому что маршрутка попала в пробку?	Ми запізнюємося на поїзд, бо маршрутка потрапила в пробку?
Не могу поверить, что начальник снова поменял сроки без предупреждения.	Не можу повірити, що начальник знову змінив терміни без попередження.
Заказал товар на Wildberries через аккаунт user_987.	Замовив товар на Wildberries через акаунт user_987.
Сейчас попробую новый рецепт, но, кажется, с солью переборщил.	Зараз спробую новий рецепт, але, здається, з сіллю переборщив.
Шеф хочет увидеть отчёт к обеду. Ты сделал его?	Шеф хоче побачити звіт до обіду. Ти зробив його?
Чувак, я забыл воду на плите, кажется, она закипела.	Чувак, я забув воду на плиті, здається, вона закипіла.
Поезд до Киева опаздывает уже третий раз за неделю.	Потяг до Києва запізнюється уже третій раз за тиждень.
Заказал кроссовки, но пришла пара не моего размера.	Замовив кросівки, але прийшла пара не мого розміру.
Этот стрим лагает так сильно, мне нужно перезапустить роутер.	Цей стрім лагає так сильно, мені потрібно перезапустити роутер.
